:Data_list: 20071130_ace_mag_1m.txt
:Created: 2007 Dec 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 11 30  0000   54434       0    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0001   54434      60    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0002   54434     120    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0003   54434     180    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0004   54434     240    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0005   54434     300    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0006   54434     360    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0007   54434     420    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0008   54434     480    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0009   54434     540    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0010   54434     600    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0011   54434     660    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0012   54434     720    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0013   54434     780    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0014   54434     840    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0015   54434     900    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0016   54434     960    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0017   54434    1020    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0018   54434    1080    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0019   54434    1140    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0020   54434    1200    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0021   54434    1260    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0022   54434    1320    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0023   54434    1380    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0024   54434    1440    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0025   54434    1500    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0026   54434    1560    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0027   54434    1620    0    -2.9     2.0     1.0     3.6    15.6   146.2
2007 11 30  0028   54434    1680    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0029   54434    1740    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0030   54434    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2007 11 30  0031   54434    1860    0    -2.9     1.8     0.8     3.5    14.0   147.5
2007 11 30  0032   54434    1920    0    -2.9     1.7     1.0     3.5    16.8   148.6
2007 11 30  0033   54434    1980    0    -2.6     1.9     1.0     3.4    18.0   144.9
2007 11 30  0034   54434    2040    0    -2.8     1.7     0.8     3.4    14.3   148.7
2007 11 30  0035   54434    2100    0    -2.8     1.6     0.7     3.3    13.2   149.9
2007 11 30  0036   54434    2160    0    -3.0     1.7     1.0     3.6    15.6   150.8
2007 11 30  0037   54434    2220    0    -2.9     1.5     1.0     3.4    16.7   152.8
2007 11 30  0038   54434    2280    0    -3.1     1.4     0.8     3.4    13.0   155.5
2007 11 30  0039   54434    2340    0    -3.0     1.4     0.7     3.3    11.5   155.4
2007 11 30  0040   54434    2400    0    -3.0     1.3     0.7     3.3    12.8   155.9
2007 11 30  0041   54434    2460    0    -2.9     1.4     1.0     3.4    16.7   154.0
2007 11 30  0042   54434    2520    0    -2.6     1.4     1.4     3.2    25.5   151.6
