:Data_list: 20021006_ace_sis_5m.txt
:Created: 2002 Oct 07 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 10 06  0000    52553       0      0    8.33e-01    0    5.85e-01
2002 10 06  0005    52553     300      0    8.64e-01    0    6.12e-01
2002 10 06  0010    52553     600      0    8.36e-01    0    5.91e-01
2002 10 06  0015    52553     900      0    8.39e-01    0    5.93e-01
2002 10 06  0020    52553    1200      0    8.31e-01    0    5.74e-01
2002 10 06  0025    52553    1500      0    8.21e-01    0    5.87e-01
2002 10 06  0030    52553    1800      0    8.39e-01    0    5.84e-01
2002 10 06  0035    52553    2100      0    8.36e-01    0    5.88e-01
2002 10 06  0040    52553    2400      0    8.39e-01    0    5.93e-01
2002 10 06  0045    52553    2700      0    8.34e-01    0    5.93e-01
2002 10 06  0050    52553    3000      0    8.46e-01    0    5.97e-01
2002 10 06  0055    52553    3300      0    8.37e-01    0    5.90e-01
2002 10 06  0100    52553    3600      0    8.17e-01    0    5.76e-01
2002 10 06  0105    52553    3900      0    8.41e-01    0    5.88e-01
2002 10 06  0110    52553    4200      0    8.37e-01    0    5.91e-01
2002 10 06  0115    52553    4500      0    8.21e-01    0    5.84e-01
2002 10 06  0120    52553    4800      0    8.45e-01    0    5.92e-01
2002 10 06  0125    52553    5100      0    8.34e-01    0    5.88e-01
2002 10 06  0130    52553    5400      0    8.24e-01    0    5.86e-01
2002 10 06  0135    52553    5700      0    8.15e-01    0    5.70e-01
2002 10 06  0140    52553    6000      0    8.51e-01    0    6.02e-01
2002 10 06  0145    52553    6300      0    8.46e-01    0    5.93e-01
2002 10 06  0150    52553    6600      0    8.37e-01    0    5.90e-01
2002 10 06  0155    52553    6900      0    8.38e-01    0    5.90e-01
2002 10 06  0200    52553    7200      0    8.22e-01    0    5.81e-01
2002 10 06  0205    52553    7500      0    8.51e-01    0    5.94e-01
2002 10 06  0210    52553    7800      0    8.38e-01    0    5.87e-01
2002 10 06  0215    52553    8100      0    8.25e-01    0    5.80e-01
2002 10 06  0220    52553    8400      0    8.37e-01    0    5.86e-01
2002 10 06  0225    52553    8700      0    8.17e-01    0    5.78e-01
2002 10 06  0230    52553    9000      0    8.45e-01    0    6.07e-01
2002 10 06  0235    52553    9300      0    8.29e-01    0    5.83e-01
2002 10 06  0240    52553    9600      0    8.42e-01    0    5.97e-01
2002 10 06  0245    52553    9900      0    8.37e-01    0    5.89e-01
2002 10 06  0250    52553   10200      0    8.26e-01    0    5.87e-01
2002 10 06  0255    52553   10500      0    8.46e-01    0    5.92e-01
2002 10 06  0300    52553   10800      0    8.22e-01    0    5.79e-01
2002 10 06  0305    52553   11100      0    8.26e-01    0    5.72e-01
2002 10 06  0310    52553   11400      0    8.23e-01    0    5.82e-01
2002 10 06  0315    52553   11700      0    8.43e-01    0    6.00e-01
2002 10 06  0320    52553   12000      0    8.52e-01    0    6.06e-01
2002 10 06  0325    52553   12300      0    8.33e-01    0    5.86e-01
2002 10 06  0330    52553   12600      0    8.30e-01    0    5.82e-01
2002 10 06  0335    52553   12900      0    8.35e-01    0    5.92e-01
2002 10 06  0340    52553   13200      0    8.38e-01    0    5.88e-01
2002 10 06  0345    52553   13500      0    8.39e-01    0    5.96e-01
2002 10 06  0350    52553   13800      0    8.44e-01    0    5.96e-01
2002 10 06  0355    52553   14100      0    8.37e-01    0    5.92e-01
2002 10 06  0400    52553   14400      0    8.28e-01    0    5.80e-01
2002 10 06  0405    52553   14700      0    8.51e-01    0    6.02e-01
2002 10 06  0410    52553   15000      0    8.60e-01    0    6.08e-01
2002 10 06  0415    52553   15300      0    8.39e-01    0    5.90e-01
2002 10 06  0420    52553   15600      0    8.46e-01    0    5.93e-01
2002 10 06  0425    52553   15900      0    8.41e-01    0    5.91e-01
2002 10 06  0430    52553   16200      0    8.58e-01    0    6.09e-01
2002 10 06  0435    52553   16500      0    8.19e-01    0    5.74e-01
2002 10 06  0440    52553   16800      0    8.39e-01    0    5.95e-01
2002 10 06  0445    52553   17100      0    8.27e-01    0    5.82e-01
2002 10 06  0450    52553   17400      0    8.06e-01    0    5.59e-01
2002 10 06  0455    52553   17700      0    8.30e-01    0    5.80e-01
2002 10 06  0500    52553   18000      0    8.48e-01    0    6.02e-01
2002 10 06  0505    52553   18300      0    8.36e-01    0    5.88e-01
2002 10 06  0510    52553   18600      0    8.40e-01    0    5.93e-01
2002 10 06  0515    52553   18900      0    8.46e-01    0    5.90e-01
2002 10 06  0520    52553   19200      0    8.33e-01    0    5.87e-01
2002 10 06  0525    52553   19500      0    8.38e-01    0    5.83e-01
2002 10 06  0530    52553   19800      0    8.30e-01    0    5.89e-01
2002 10 06  0535    52553   20100      0    8.30e-01    0    5.88e-01
2002 10 06  0540    52553   20400      0    8.39e-01    0    5.93e-01
2002 10 06  0545    52553   20700      0    8.24e-01    0    5.84e-01
2002 10 06  0550    52553   21000      0    8.36e-01    0    5.87e-01
2002 10 06  0555    52553   21300      0    8.46e-01    0    5.96e-01
2002 10 06  0600    52553   21600      0    8.36e-01    0    5.86e-01
2002 10 06  0605    52553   21900      0    8.32e-01    0    5.91e-01
2002 10 06  0610    52553   22200      0    8.44e-01    0    6.00e-01
2002 10 06  0615    52553   22500      0    8.29e-01    0    5.86e-01
2002 10 06  0620    52553   22800      0    8.54e-01    0    6.07e-01
2002 10 06  0625    52553   23100      0    8.46e-01    0    5.99e-01
2002 10 06  0630    52553   23400      0    8.33e-01    0    5.91e-01
2002 10 06  0635    52553   23700      0    8.30e-01    0    5.80e-01
2002 10 06  0640    52553   24000      0    8.32e-01    0    5.89e-01
2002 10 06  0645    52553   24300      0    8.52e-01    0    5.98e-01
2002 10 06  0650    52553   24600      0    8.44e-01    0    5.98e-01
2002 10 06  0655    52553   24900      0    8.44e-01    0    5.93e-01
2002 10 06  0700    52553   25200      0    8.08e-01    0    5.71e-01
2002 10 06  0705    52553   25500      0    8.18e-01    0    5.81e-01
2002 10 06  0710    52553   25800      0    8.40e-01    0    5.98e-01
2002 10 06  0715    52553   26100      0    8.57e-01    0    6.11e-01
2002 10 06  0720    52553   26400      0    8.29e-01    0    5.81e-01
2002 10 06  0725    52553   26700      0    8.32e-01    0    5.80e-01
2002 10 06  0730    52553   27000      0    8.24e-01    0    5.84e-01
2002 10 06  0735    52553   27300      0    8.52e-01    0    6.07e-01
2002 10 06  0740    52553   27600      0    8.24e-01    0    5.82e-01
2002 10 06  0745    52553   27900      0    8.47e-01    0    5.94e-01
2002 10 06  0750    52553   28200      0    8.45e-01    0    5.95e-01
2002 10 06  0755    52553   28500      0    8.27e-01    0    5.96e-01
2002 10 06  0800    52553   28800      0    8.59e-01    0    6.04e-01
2002 10 06  0805    52553   29100      0    8.37e-01    0    5.90e-01
