:Data_list: 20050824_ace_swepam_1m.txt
:Created: 2005 Aug 25 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2005 08 24  0000   53606       0    0        1.9      435.8     1.45e+05
2005 08 24  0001   53606      60    0        2.3      421.5     1.71e+05
2005 08 24  0002   53606     120    0        2.1      425.1     1.46e+05
2005 08 24  0003   53606     180    0        2.5      427.3     1.83e+05
2005 08 24  0004   53606     240    0        5.3      425.4     8.74e+04
2005 08 24  0005   53606     300    0        4.9      422.2     1.08e+05
2005 08 24  0006   53606     360    1        3.8      416.0     6.70e+04
2005 08 24  0007   53606     420    0        2.2      414.6     1.36e+05
2005 08 24  0008   53606     480    0        2.3      420.9     1.46e+05
2005 08 24  0009   53606     540    0        2.3      420.9     1.46e+05
2005 08 24  0010   53606     600    0        3.8      433.0     9.57e+04
2005 08 24  0011   53606     660    9    -9999.9    -9999.9    -1.00e+05
2005 08 24  0012   53606     720    0        2.5      426.0     9.30e+04
2005 08 24  0013   53606     780    0        1.8      423.4     1.16e+05
2005 08 24  0014   53606     840    0        2.1      437.0     1.15e+05
2005 08 24  0015   53606     900    1        2.0      416.3     6.47e+04
2005 08 24  0016   53606     960    0        1.6      434.4     1.36e+05
2005 08 24  0017   53606    1020    0        2.3      435.2     1.34e+05
2005 08 24  0018   53606    1080    0        3.3      428.3     1.08e+05
2005 08 24  0019   53606    1140    0        3.6      450.7     5.60e+04
2005 08 24  0020   53606    1200    0        4.9      446.4     5.12e+04
2005 08 24  0021   53606    1260    0        3.4      445.4     6.34e+04
2005 08 24  0022   53606    1320    0        3.1      454.0     4.90e+04
2005 08 24  0023   53606    1380    0        2.7      453.5     4.63e+04
2005 08 24  0024   53606    1440    0        3.2      453.2     4.79e+04
2005 08 24  0025   53606    1500    0        3.2      453.2     4.79e+04
2005 08 24  0026   53606    1560    0        2.8      448.7     4.79e+04
2005 08 24  0027   53606    1620    0        3.5      450.9     5.92e+04
2005 08 24  0028   53606    1680    0        2.9      459.2     5.03e+04
2005 08 24  0029   53606    1740    0        3.3      454.9     4.39e+04
2005 08 24  0030   53606    1800    0        3.3      455.9     4.94e+04
2005 08 24  0031   53606    1860    0        2.9      448.8     5.99e+04
2005 08 24  0032   53606    1920    0        3.4      447.5     5.36e+04
2005 08 24  0033   53606    1980    0        3.4      450.0     4.92e+04
2005 08 24  0034   53606    2040    0        3.2      453.4     5.13e+04
2005 08 24  0035   53606    2100    0        2.8      450.8     4.34e+04
2005 08 24  0036   53606    2160    0        2.8      454.2     4.82e+04
2005 08 24  0037   53606    2220    0        3.5      452.7     5.37e+04
2005 08 24  0038   53606    2280    0        3.2      452.0     6.18e+04
2005 08 24  0039   53606    2340    0        2.9      449.0     4.82e+04
2005 08 24  0040   53606    2400    0        3.0      450.5     5.97e+04
2005 08 24  0041   53606    2460    0        3.0      450.5     5.97e+04
2005 08 24  0042   53606    2520    0        2.0      452.7     5.01e+04
2005 08 24  0043   53606    2580    0        2.5      452.4     6.21e+04
2005 08 24  0044   53606    2640    9    -9999.9    -9999.9    -1.00e+05
2005 08 24  0045   53606    2700    0        2.9      455.4     4.45e+04
2005 08 24  0046   53606    2760    0        3.2      455.6     4.75e+04
2005 08 24  0047   53606    2820    0        2.8      452.4     4.62e+04
2005 08 24  0048   53606    2880    0        2.8      456.9     4.68e+04
2005 08 24  0049   53606    2940    0        2.5      457.4     5.55e+04
2005 08 24  0050   53606    3000    0        2.7      446.7     5.17e+04
2005 08 24  0051   53606    3060    0        4.7      455.4     4.76e+04
2005 08 24  0052   53606    3120    0        2.3      461.9     6.59e+04
2005 08 24  0053   53606    3180    0        3.0      456.1     4.29e+04
2005 08 24  0054   53606    3240    0        2.3      450.6     6.59e+04
2005 08 24  0055   53606    3300    0        3.2      454.2     5.03e+04
2005 08 24  0056   53606    3360    0        3.3      456.7     5.19e+04
2005 08 24  0057   53606    3420    0        3.3      456.7     5.19e+04
2005 08 24  0058   53606    3480    0        3.2      457.1     5.60e+04
2005 08 24  0059   53606    3540    0        3.1      457.6     5.97e+04
2005 08 24  0100   53606    3600    0        3.5      457.4     6.71e+04
2005 08 24  0101   53606    3660    0        3.8      455.8     7.69e+04
2005 08 24  0102   53606    3720    0        7.2      453.0     7.91e+04
2005 08 24  0103   53606    3780    0        6.5      456.4     8.08e+04
2005 08 24  0104   53606    3840    0        6.3      459.0     7.26e+04
2005 08 24  0105   53606    3900    0        5.9      453.2     7.97e+04
2005 08 24  0106   53606    3960    0        6.7      455.7     7.47e+04
2005 08 24  0107   53606    4020    0        6.7      450.9     7.04e+04
2005 08 24  0108   53606    4080    0        6.6      461.6     8.76e+04
