:Data_list: 20011009_ace_mag_1m.txt
:Created: 2001 Oct 10 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2001 10 09  0000   52191       0    0    -4.7    -5.1     1.8     7.2    14.5   227.4
2001 10 09  0001   52191      60    0    -1.3    -4.0     5.3     6.8    51.4   251.7
2001 10 09  0002   52191     120    0    -2.2    -6.3     2.5     7.1    20.4   250.7
2001 10 09  0003   52191     180    0    -2.2    -3.5     5.9     7.2    54.8   237.5
2001 10 09  0004   52191     240    0    -3.1    -3.5     6.0     7.7    52.0   228.5
2001 10 09  0005   52191     300    0    -6.0    -4.4     3.6     8.2    25.9   216.2
2001 10 09  0006   52191     360    0    -6.9    -4.4     2.2     8.5    15.3   212.7
2001 10 09  0007   52191     420    0    -6.6    -3.9     3.5     8.4    24.4   210.3
2001 10 09  0008   52191     480    0    -6.6    -4.0     3.9     8.6    26.6   210.9
2001 10 09  0009   52191     540    0    -6.2    -2.0    -2.9     7.1   -24.1   197.7
2001 10 09  0010   52191     600    0    -5.0    -1.6    -2.8     5.9   -28.4   197.4
2001 10 09  0011   52191     660    0    -4.7     1.4    -5.6     7.4   -48.8   163.7
2001 10 09  0012   52191     720    0    -4.6     0.6    -6.1     7.6   -53.0   172.9
2001 10 09  0013   52191     780    0    -4.7     0.8    -6.2     7.8   -52.2   170.7
2001 10 09  0014   52191     840    0    -6.0     2.3    -5.3     8.3   -39.3   158.8
2001 10 09  0015   52191     900    0    -5.1     1.9    -6.3     8.3   -49.1   159.9
2001 10 09  0016   52191     960    0    -4.0     1.7    -6.7     8.0   -56.8   156.8
2001 10 09  0017   52191    1020    0    -3.6     2.1    -6.4     7.6   -56.8   149.8
2001 10 09  0018   52191    1080    0    -3.0     1.2    -6.8     7.6   -64.4   158.1
2001 10 09  0019   52191    1140    0    -3.3     0.5    -6.8     7.6   -63.9   172.1
2001 10 09  0020   52191    1200    0    -3.9    -0.1    -6.8     7.8   -59.9   180.9
