:Data_list: 20030222_ace_mag_1m.txt
:Created: 2003 Feb 23 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 02 22  0000   52692       0    0    -6.3     4.5     0.1     7.8     1.0   144.4
2003 02 22  0001   52692      60    0    -6.7     3.9    -1.0     7.8    -7.2   150.1
2003 02 22  0002   52692     120    0    -5.0     5.4    -0.9     7.4    -6.6   132.8
2003 02 22  0003   52692     180    0    -5.1     5.5    -0.7     7.5    -5.5   132.7
2003 02 22  0004   52692     240    0    -5.5     5.1    -1.5     7.6   -11.0   137.0
2003 02 22  0005   52692     300    0    -4.6     5.9    -1.2     7.5    -8.9   128.1
2003 02 22  0006   52692     360    0    -3.8     6.2    -1.1     7.3    -8.8   121.2
2003 02 22  0007   52692     420    0    -4.3     6.0    -0.9     7.5    -7.2   125.3
2003 02 22  0008   52692     480    0    -4.4     6.0    -0.2     7.5    -1.6   126.1
2003 02 22  0009   52692     540    0    -3.7     6.2    -0.9     7.3    -7.0   121.1
2003 02 22  0010   52692     600    0    -3.7     6.2    -0.5     7.3    -3.7   120.8
2003 02 22  0011   52692     660    0    -4.0     6.1    -0.6     7.3    -4.7   123.5
2003 02 22  0012   52692     720    0    -3.7     6.0    -1.3     7.2   -10.8   121.8
2003 02 22  0013   52692     780    0    -2.1     6.1    -1.9     6.7   -16.8   108.7
2003 02 22  0014   52692     840    0    -1.9     5.8    -2.7     6.6   -23.8   107.8
2003 02 22  0015   52692     900    0    -2.1     5.6    -2.9     6.6   -26.1   110.2
2003 02 22  0016   52692     960    0    -4.5     5.7    -0.1     7.3    -1.1   128.6
2003 02 22  0017   52692    1020    0    -6.3     4.8     0.8     8.0     6.0   142.4
2003 02 22  0018   52692    1080    0    -6.3     4.9     2.0     8.2    13.8   142.1
2003 02 22  0019   52692    1140    0    -6.0     4.8     2.2     8.0    15.9   141.3
2003 02 22  0020   52692    1200    0    -5.4     5.6     0.0     7.7     0.2   133.9
2003 02 22  0021   52692    1260    0    -5.3     5.6     0.2     7.7     1.3   133.8
2003 02 22  0022   52692    1320    0    -4.9     5.7     0.6     7.5     4.8   130.8
2003 02 22  0023   52692    1380    0    -4.2     5.7     0.3     7.1     2.6   126.8
2003 02 22  0024   52692    1440    0    -3.6     5.6    -1.4     6.7   -11.7   122.6
2003 02 22  0025   52692    1500    0    -2.4     5.8    -1.3     6.4   -11.8   112.2
2003 02 22  0026   52692    1560    0    -1.4     6.4    -1.3     6.6   -11.3   102.6
2003 02 22  0027   52692    1620    0    -1.8     6.3    -1.3     6.7   -11.5   105.9
2003 02 22  0028   52692    1680    0    -2.3     6.3    -1.2     6.8    -9.9   109.7
2003 02 22  0029   52692    1740    0    -2.3     6.6    -0.7     7.0    -5.5   109.3
2003 02 22  0030   52692    1800    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0031   52692    1860    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0032   52692    1920    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0033   52692    1980    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0034   52692    2040    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0035   52692    2100    9  -999.9  -999.9  -999.9  -999.9  -999.9  -999.9
2003 02 22  0036   52692    2160    0    -3.7     3.4     4.7     6.9    43.1   137.6
2003 02 22  0037   52692    2220    0    -3.9     6.0     0.4     7.2     3.5   122.9
2003 02 22  0038   52692    2280    0    -4.1     5.9    -1.8     7.4   -14.3   124.8
2003 02 22  0039   52692    2340    0    -4.1     5.9    -1.8     7.4   -14.2   124.7
2003 02 22  0040   52692    2400    0    -3.2     6.4    -0.6     7.1    -5.2   116.6
2003 02 22  0041   52692    2460    0    -2.6     5.9     0.4     6.4     3.4   114.2
2003 02 22  0042   52692    2520    0    -2.8     6.1     0.8     6.8     6.8   114.7
2003 02 22  0043   52692    2580    0    -3.9     6.1    -1.0     7.3    -8.2   122.7
2003 02 22  0044   52692    2640    0    -3.9     6.0    -0.9     7.3    -7.5   123.2
2003 02 22  0045   52692    2700    0    -3.6     6.0    -1.5     7.2   -12.3   121.1
2003 02 22  0046   52692    2760    0    -3.6     6.1    -1.2     7.2    -9.6   120.5
2003 02 22  0047   52692    2820    0    -3.6     5.9    -1.8     7.1   -14.3   121.8
2003 02 22  0048   52692    2880    0    -3.6     5.9    -1.8     7.1   -15.0   121.5
2003 02 22  0049   52692    2940    0    -5.2     5.4    -0.0     7.5    -0.0   133.8
2003 02 22  0050   52692    3000    0    -5.4     5.0     0.8     7.4     6.4   137.2
2003 02 22  0051   52692    3060    0    -5.2     4.8     1.5     7.3    12.3   136.9
2003 02 22  0052   52692    3120    0    -2.0     6.0    -1.9     6.6   -16.6   108.7
2003 02 22  0053   52692    3180    0    -3.7     6.0    -0.8     7.1    -6.2   121.7
2003 02 22  0054   52692    3240    0    -2.7     6.1    -1.5     6.8   -13.0   113.7
2003 02 22  0055   52692    3300    0    -1.9     6.3    -2.2     6.9   -18.4   106.9
2003 02 22  0056   52692    3360    0    -2.2     6.2    -2.5     7.1   -20.8   109.4
2003 02 22  0057   52692    3420    0    -1.8     6.1    -3.1     7.1   -25.9   106.4
2003 02 22  0058   52692    3480    0    -1.3     6.1    -3.1     7.0   -26.4   102.3
2003 02 22  0059   52692    3540    0    -1.1     6.1    -3.1     7.0   -26.7   100.0
2003 02 22  0100   52692    3600    0    -0.7     6.1    -3.0     6.8   -26.4    96.2
2003 02 22  0101   52692    3660    0    -0.4     6.2    -2.4     6.6   -21.4    93.8
2003 02 22  0102   52692    3720    0    -1.5     6.2    -2.8     6.9   -23.9   103.7
2003 02 22  0103   52692    3780    0    -1.8     6.2    -2.9     7.1   -24.0   105.7
2003 02 22  0104   52692    3840    0    -2.1     6.3    -3.0     7.3   -24.6   108.8
2003 02 22  0105   52692    3900    0    -1.9     6.3    -3.1     7.3   -25.4   106.7
2003 02 22  0106   52692    3960    0    -2.7     6.1    -3.1     7.3   -24.7   113.9
2003 02 22  0107   52692    4020    0    -3.2     5.9    -3.0     7.3   -24.4   118.8
2003 02 22  0108   52692    4080    0    -2.0     6.3    -2.7     7.1   -22.3   107.3
2003 02 22  0109   52692    4140    0    -1.5     6.3    -2.8     7.0   -23.3   103.7
2003 02 22  0110   52692    4200    0    -1.3     6.1    -3.1     7.0   -26.3   102.3
2003 02 22  0111   52692    4260    0    -1.1     5.9    -3.2     6.8   -28.0   101.0
2003 02 22  0112   52692    4320    0    -1.3     6.1    -3.2     7.0   -27.3   101.9
2003 02 22  0113   52692    4380    0    -1.3     5.8    -3.4     6.8   -29.6   102.5
2003 02 22  0114   52692    4440    0    -1.1     6.0    -3.3     6.9   -28.6   100.8
2003 02 22  0115   52692    4500    0    -0.7     6.3    -3.1     7.1   -26.3    96.5
2003 02 22  0116   52692    4560    0    -0.8     6.2    -3.3     7.0   -27.7    97.3
2003 02 22  0117   52692    4620    0    -1.1     6.3    -3.1     7.1   -25.8    99.9
2003 02 22  0118   52692    4680    0    -0.9     6.1    -3.3     7.0   -27.9    98.6
2003 02 22  0119   52692    4740    0    -0.4     5.9    -3.5     6.9   -30.5    94.3
2003 02 22  0120   52692    4800    0    -0.3     5.6    -3.8     6.8   -34.4    93.1
2003 02 22  0121   52692    4860    0     0.3     5.5    -3.6     6.6   -32.8    86.7
2003 02 22  0122   52692    4920    0    -0.5     5.8    -3.7     6.9   -32.5    94.8
2003 02 22  0123   52692    4980    0    -0.6     5.7    -3.6     6.8   -32.3    96.0
2003 02 22  0124   52692    5040    0     0.8     5.4    -3.2     6.3   -30.0    81.5
2003 02 22  0125   52692    5100    0     0.5     4.7    -4.5     6.5   -43.4    84.0
2003 02 22  0126   52692    5160    0     0.0     4.3    -4.9     6.6   -48.9    89.5
2003 02 22  0127   52692    5220    0    -1.1     5.4    -4.4     7.1   -38.5   101.0
2003 02 22  0128   52692    5280    0    -1.5     5.6    -4.4     7.2   -37.1   105.5
2003 02 22  0129   52692    5340    0    -1.6     5.5    -4.5     7.2   -38.4   105.9
2003 02 22  0130   52692    5400    0    -2.1     5.7    -4.2     7.4   -34.5   109.9
2003 02 22  0131   52692    5460    0    -2.5     5.9    -4.0     7.5   -32.1   112.8
2003 02 22  0132   52692    5520    0    -3.6     5.8    -3.4     7.7   -26.7   121.4
2003 02 22  0133   52692    5580    0    -6.1     5.1    -0.1     7.9    -0.9   140.0
2003 02 22  0134   52692    5640    0    -6.0     5.3     0.3     8.0     2.3   138.8
2003 02 22  0135   52692    5700    0    -6.1     5.4    -0.1     8.1    -0.9   138.6
2003 02 22  0136   52692    5760    0    -6.2     5.3     0.6     8.2     4.0   139.3
2003 02 22  0137   52692    5820    0    -6.4     4.2     3.0     8.2    21.5   146.6
2003 02 22  0138   52692    5880    0    -6.0     5.5     0.9     8.1     6.3   137.5
