:Data_list: 20020227_ace_swepam_1m.txt
:Created: 2002 Feb 28 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 02 27  0000   52332       0    0        1.5      334.4     1.81e+05
2002 02 27  0001   52332      60    6    -9999.9    -9999.9    -1.00e+05
2002 02 27  0002   52332     120    0        4.1      338.0     8.19e+04
2002 02 27  0003   52332     180    0        3.2      345.7     1.27e+05
2002 02 27  0004   52332     240    1        2.2      331.8     1.65e+05
2002 02 27  0005   52332     300    0        1.8      335.2     1.98e+05
2002 02 27  0006   52332     360    0        3.3      339.8     7.36e+04
2002 02 27  0007   52332     420    0        3.3      340.4     5.30e+04
2002 02 27  0008   52332     480    0        3.2      340.9     6.53e+04
2002 02 27  0009   52332     540    0        4.2      347.6     4.82e+04
2002 02 27  0010   52332     600    0        4.1      347.7     5.34e+04
2002 02 27  0011   52332     660    0        4.0      348.4     5.73e+04
2002 02 27  0012   52332     720    0        3.9      349.1     6.11e+04
2002 02 27  0013   52332     780    0        3.5      342.8     6.87e+04
2002 02 27  0014   52332     840    0        3.8      344.1     6.03e+04
2002 02 27  0015   52332     900    0        3.7      344.4     6.38e+04
2002 02 27  0016   52332     960    0        3.4      345.8     6.48e+04
2002 02 27  0017   52332    1020    0        4.2      349.9     5.62e+04
2002 02 27  0018   52332    1080    0        4.5      349.6     4.76e+04
2002 02 27  0019   52332    1140    0        5.2      354.7     5.97e+04
2002 02 27  0020   52332    1200    0        4.4      351.9     5.06e+04
2002 02 27  0021   52332    1260    0        3.2      337.9     6.22e+04
2002 02 27  0022   52332    1320    0        3.0      344.7     6.18e+04
2002 02 27  0023   52332    1380    0        4.1      339.4     5.39e+04
2002 02 27  0024   52332    1440    0        4.1      339.3     5.51e+04
2002 02 27  0025   52332    1500    0        4.1      338.4     5.27e+04
2002 02 27  0026   52332    1560    0        4.6      342.9     5.24e+04
2002 02 27  0027   52332    1620    0        4.5      343.1     5.28e+04
2002 02 27  0028   52332    1680    0        4.3      343.3     5.32e+04
2002 02 27  0029   52332    1740    0        4.1      346.8     6.32e+04
2002 02 27  0030   52332    1800    9    -9999.9    -9999.9    -1.00e+05
2002 02 27  0031   52332    1860    0        3.7      344.4     5.71e+04
2002 02 27  0032   52332    1920    0        4.1      344.9     5.59e+04
2002 02 27  0033   52332    1980    0        4.2      345.1     5.74e+04
2002 02 27  0034   52332    2040    0        4.1      345.3     5.43e+04
2002 02 27  0035   52332    2100    0        3.8      345.8     5.67e+04
2002 02 27  0036   52332    2160    0        3.7      345.3     6.18e+04
2002 02 27  0037   52332    2220    0        3.6      343.2     5.81e+04
2002 02 27  0038   52332    2280    0        3.5      341.9     6.44e+04
2002 02 27  0039   52332    2340    0        3.9      342.8     7.28e+04
2002 02 27  0040   52332    2400    0        4.1      347.1     6.74e+04
2002 02 27  0041   52332    2460    0        4.3      351.2     5.05e+04
2002 02 27  0042   52332    2520    0        4.2      352.9     5.94e+04
2002 02 27  0043   52332    2580    0        4.1      351.0     5.43e+04
2002 02 27  0044   52332    2640    0        4.0      349.2     4.91e+04
2002 02 27  0045   52332    2700    0        4.5      348.8     4.74e+04
2002 02 27  0046   52332    2760    0        4.5      349.2     5.63e+04
2002 02 27  0047   52332    2820    0        4.1      348.0     4.92e+04
2002 02 27  0048   52332    2880    0        3.8      346.9     5.50e+04
2002 02 27  0049   52332    2940    0        4.4      350.5     5.50e+04
2002 02 27  0050   52332    3000    0        4.2      352.0     4.66e+04
2002 02 27  0051   52332    3060    0        4.9      353.4     5.18e+04
2002 02 27  0052   52332    3120    0        4.3      356.2     4.69e+04
2002 02 27  0053   52332    3180    0        4.7      355.8     5.09e+04
2002 02 27  0054   52332    3240    0        4.7      359.2     7.57e+04
2002 02 27  0055   52332    3300    0        4.8      373.4     7.07e+04
