:Data_list: 20031024_ace_mag_1m.txt
:Created: 2003 Oct 25 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2003 10 24  0000   52936       0    0    -2.2     1.6     5.4     6.0    63.6   143.7
2003 10 24  0001   52936      60    0    -2.2     1.8     5.2     5.9    61.8   140.8
2003 10 24  0002   52936     120    0    -2.3     1.7     5.2     6.0    61.0   143.4
2003 10 24  0003   52936     180    0    -2.4     1.7     5.2     5.9    60.9   144.7
2003 10 24  0004   52936     240    0    -2.3     1.5     5.3     5.9    62.4   146.3
2003 10 24  0005   52936     300    0    -2.4     1.8     5.2     6.0    60.0   142.6
2003 10 24  0006   52936     360    0    -2.3     2.1     5.1     6.0    58.2   137.4
2003 10 24  0007   52936     420    0    -2.1     1.4     5.3     5.9    65.1   146.0
2003 10 24  0008   52936     480    0    -2.0     1.8     5.2     5.9    62.6   139.0
2003 10 24  0009   52936     540    0    -2.2     1.8     5.2     5.9    61.9   140.5
2003 10 24  0010   52936     600    0    -2.3     1.8     5.1     5.9    60.6   142.2
2003 10 24  0011   52936     660    0    -2.2     1.9     5.1     5.9    60.0   139.4
2003 10 24  0012   52936     720    0    -2.3     1.8     5.1     5.9    60.3   141.5
2003 10 24  0013   52936     780    0    -2.2     1.9     5.1     5.9    60.4   140.0
2003 10 24  0014   52936     840    0    -2.4     1.9     4.9     5.8    57.7   141.8
2003 10 24  0015   52936     900    0    -2.2     1.8     5.1     5.8    60.7   139.5
2003 10 24  0016   52936     960    0    -2.2     1.9     5.1     5.8    60.1   138.2
2003 10 24  0017   52936    1020    0    -2.2     1.9     5.1     5.8    60.4   138.7
2003 10 24  0018   52936    1080    0    -2.4     2.0     5.0     5.9    58.0   140.7
2003 10 24  0019   52936    1140    0    -2.2     2.1     5.0     5.9    58.5   136.3
2003 10 24  0020   52936    1200    0    -2.1     2.0     5.2     5.9    60.5   137.1
2003 10 24  0021   52936    1260    0    -2.1     2.0     5.1     5.9    60.1   136.8
2003 10 24  0022   52936    1320    0    -2.1     1.7     5.2     5.9    62.4   140.4
2003 10 24  0023   52936    1380    0    -2.0     1.8     5.3     5.9    62.8   137.1
2003 10 24  0024   52936    1440    0    -1.9     1.6     5.4     5.9    65.1   139.6
2003 10 24  0025   52936    1500    0    -2.4     1.2     5.3     6.0    63.2   153.1
2003 10 24  0026   52936    1560    0    -2.1     1.4     5.4     6.0    64.7   146.4
2003 10 24  0027   52936    1620    0    -1.9     1.6     5.4     5.9    65.5   139.9
2003 10 24  0028   52936    1680    0    -2.1     2.0     5.1     5.8    60.5   136.2
2003 10 24  0029   52936    1740    0    -2.9     2.5     4.5     5.9    49.6   139.8
2003 10 24  0030   52936    1800    0    -2.7     2.4     4.7     5.9    52.8   137.9
2003 10 24  0031   52936    1860    0    -2.6     2.7     4.6     6.0    50.9   134.2
2003 10 24  0032   52936    1920    0    -2.4     2.6     4.8     5.9    53.2   132.6
2003 10 24  0033   52936    1980    0    -2.4     2.5     4.8     6.0    54.0   133.9
2003 10 24  0034   52936    2040    0    -2.4     2.5     4.8     5.9    54.3   133.6
2003 10 24  0035   52936    2100    0    -2.3     2.5     4.9     6.0    54.7   133.1
2003 10 24  0036   52936    2160    0    -2.4     2.2     5.0     5.9    56.9   137.0
2003 10 24  0037   52936    2220    0    -2.3     2.7     4.8     6.0    53.4   130.2
2003 10 24  0038   52936    2280    0    -2.3     2.8     4.7     5.9    52.3   128.7
2003 10 24  0039   52936    2340    0    -2.5     2.7     4.7     5.9    51.8   132.1
2003 10 24  0040   52936    2400    0    -2.2     2.4     5.1     6.0    57.2   132.4
