:Data_list: 20081017_ace_sis_5m.txt
:Created: 2008 Oct 18 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 10 17  0000    54756       0      0    1.98e+00    0    1.39e+00
2008 10 17  0005    54756     300      0    2.07e+00    0    1.45e+00
2008 10 17  0010    54756     600      0    2.08e+00    0    1.45e+00
2008 10 17  0015    54756     900      0    2.08e+00    0    1.46e+00
2008 10 17  0020    54756    1200      0    2.06e+00    0    1.43e+00
2008 10 17  0025    54756    1500      0    2.11e+00    0    1.48e+00
2008 10 17  0030    54756    1800      0    2.03e+00    0    1.39e+00
2008 10 17  0035    54756    2100      0    2.06e+00    0    1.45e+00
2008 10 17  0040    54756    2400      0    2.13e+00    0    1.48e+00
2008 10 17  0045    54756    2700      0    2.08e+00    0    1.46e+00
2008 10 17  0050    54756    3000      0    2.11e+00    0    1.48e+00
2008 10 17  0055    54756    3300      0    2.02e+00    0    1.41e+00
2008 10 17  0100    54756    3600      0    2.09e+00    0    1.47e+00
2008 10 17  0105    54756    3900      0    2.08e+00    0    1.45e+00
2008 10 17  0110    54756    4200      0    2.06e+00    0    1.45e+00
2008 10 17  0115    54756    4500      0    2.05e+00    0    1.45e+00
2008 10 17  0120    54756    4800      0    2.08e+00    0    1.45e+00
2008 10 17  0125    54756    5100      0    2.08e+00    0    1.46e+00
2008 10 17  0130    54756    5400      0    2.10e+00    0    1.47e+00
2008 10 17  0135    54756    5700      0    2.07e+00    0    1.45e+00
