:Data_list: 20011109_ace_sis_5m.txt
:Created: 2001 Nov 10 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2001 11 09  0000    52222       0      0    2.70e+01    0    2.51e+00
2001 11 09  0005    52222     300      0    2.81e+01    0    2.54e+00
2001 11 09  0010    52222     600      0    2.64e+01    0    2.56e+00
2001 11 09  0015    52222     900      0    2.59e+01    0    2.51e+00
2001 11 09  0020    52222    1200      0    2.58e+01    0    2.52e+00
2001 11 09  0025    52222    1500      0    2.58e+01    0    2.40e+00
2001 11 09  0030    52222    1800      0    2.71e+01    0    2.53e+00
2001 11 09  0035    52222    2100      0    2.49e+01    0    2.46e+00
2001 11 09  0040    52222    2400      0    2.52e+01    0    2.33e+00
2001 11 09  0045    52222    2700      0    2.49e+01    0    2.35e+00
2001 11 09  0050    52222    3000      0    2.48e+01    0    2.47e+00
2001 11 09  0055    52222    3300      0    2.49e+01    0    2.41e+00
2001 11 09  0100    52222    3600      0    2.56e+01    0    2.46e+00
2001 11 09  0105    52222    3900      0    2.55e+01    0    2.44e+00
2001 11 09  0110    52222    4200      0    2.49e+01    0    2.55e+00
2001 11 09  0115    52222    4500      0    2.29e+01    0    2.26e+00
2001 11 09  0120    52222    4800      0    2.12e+01    0    2.19e+00
2001 11 09  0125    52222    5100      0    2.15e+01    0    2.22e+00
2001 11 09  0130    52222    5400      0    2.25e+01    0    2.21e+00
2001 11 09  0135    52222    5700      0    2.22e+01    0    2.32e+00
2001 11 09  0140    52222    6000      0    2.24e+01    0    2.38e+00
2001 11 09  0145    52222    6300      0    2.24e+01    0    2.32e+00
2001 11 09  0150    52222    6600      0    2.21e+01    0    2.21e+00
2001 11 09  0155    52222    6900      0    2.24e+01    0    2.40e+00
2001 11 09  0200    52222    7200      0    2.28e+01    0    2.51e+00
2001 11 09  0205    52222    7500      0    2.19e+01    0    2.22e+00
2001 11 09  0210    52222    7800      0    2.24e+01    0    2.30e+00
