:Data_list: 20070512_ace_sis_5m.txt
:Created: 2007 May 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 05 12  0000    54232       0      0    1.86e+00    0    1.29e+00
2007 05 12  0005    54232     300      0    1.83e+00    0    1.27e+00
2007 05 12  0010    54232     600      0    1.88e+00    0    1.31e+00
2007 05 12  0015    54232     900      0    1.87e+00    0    1.30e+00
2007 05 12  0020    54232    1200      0    1.89e+00    0    1.32e+00
2007 05 12  0025    54232    1500      0    1.89e+00    0    1.34e+00
2007 05 12  0030    54232    1800      0    1.85e+00    0    1.29e+00
2007 05 12  0035    54232    2100      0    1.86e+00    0    1.30e+00
2007 05 12  0040    54232    2400      0    1.92e+00    0    1.36e+00
2007 05 12  0045    54232    2700      0    1.87e+00    0    1.30e+00
2007 05 12  0050    54232    3000      0    1.92e+00    0    1.35e+00
2007 05 12  0055    54232    3300      0    1.87e+00    0    1.32e+00
2007 05 12  0100    54232    3600      0    1.84e+00    0    1.28e+00
2007 05 12  0105    54232    3900      0    1.89e+00    0    1.31e+00
2007 05 12  0110    54232    4200      0    1.84e+00    0    1.27e+00
2007 05 12  0115    54232    4500      0    1.82e+00    0    1.27e+00
2007 05 12  0120    54232    4800      0    1.92e+00    0    1.34e+00
2007 05 12  0125    54232    5100      0    1.84e+00    0    1.29e+00
2007 05 12  0130    54232    5400      0    1.82e+00    0    1.27e+00
2007 05 12  0135    54232    5700      0    1.86e+00    0    1.30e+00
2007 05 12  0140    54232    6000      0    1.87e+00    0    1.31e+00
2007 05 12  0145    54232    6300      0    1.88e+00    0    1.30e+00
2007 05 12  0150    54232    6600      0    1.85e+00    0    1.30e+00
2007 05 12  0155    54232    6900      0    1.84e+00    0    1.29e+00
2007 05 12  0200    54232    7200      0    1.87e+00    0    1.30e+00
2007 05 12  0205    54232    7500      0    1.90e+00    0    1.33e+00
2007 05 12  0210    54232    7800      0    1.87e+00    0    1.30e+00
2007 05 12  0215    54232    8100      0    1.84e+00    0    1.27e+00
2007 05 12  0220    54232    8400      0    1.83e+00    0    1.28e+00
2007 05 12  0225    54232    8700      0    1.87e+00    0    1.29e+00
2007 05 12  0230    54232    9000      0    1.77e+00    0    1.23e+00
2007 05 12  0235    54232    9300      0    1.87e+00    0    1.31e+00
2007 05 12  0240    54232    9600      0    1.88e+00    0    1.32e+00
2007 05 12  0245    54232    9900      0    1.85e+00    0    1.27e+00
2007 05 12  0250    54232   10200      0    1.86e+00    0    1.29e+00
2007 05 12  0255    54232   10500      0    1.86e+00    0    1.29e+00
2007 05 12  0300    54232   10800      0    1.88e+00    0    1.30e+00
2007 05 12  0305    54232   11100      0    1.84e+00    0    1.27e+00
2007 05 12  0310    54232   11400      0    1.82e+00    0    1.27e+00
2007 05 12  0315    54232   11700      0    1.86e+00    0    1.30e+00
2007 05 12  0320    54232   12000      0    1.87e+00    0    1.31e+00
2007 05 12  0325    54232   12300      0    1.87e+00    0    1.31e+00
2007 05 12  0330    54232   12600      0    1.91e+00    0    1.34e+00
2007 05 12  0335    54232   12900      0    1.88e+00    0    1.31e+00
2007 05 12  0340    54232   13200      0    1.89e+00    0    1.32e+00
2007 05 12  0345    54232   13500      0    1.87e+00    0    1.31e+00
2007 05 12  0350    54232   13800      0    1.89e+00    0    1.32e+00
2007 05 12  0355    54232   14100      0    1.87e+00    0    1.30e+00
