:Data_list: 20050221_ace_mag_1m.txt
:Created: 2005 Feb 22 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 02 21  0000   53422       0    0     2.3    -4.4    -3.4     6.1   -34.5   297.6
2005 02 21  0001   53422      60    0     2.4    -4.3    -3.5     6.1   -35.1   298.9
2005 02 21  0002   53422     120    0     2.3    -4.5    -3.5     6.1   -34.5   296.8
2005 02 21  0003   53422     180    0     2.5    -4.6    -3.2     6.1   -31.0   298.5
2005 02 21  0004   53422     240    0     2.6    -4.4    -3.4     6.1   -33.6   301.2
2005 02 21  0005   53422     300    0     2.8    -4.1    -3.6     6.1   -35.5   304.0
2005 02 21  0006   53422     360    0     3.0    -3.9    -3.5     6.1   -35.6   307.8
2005 02 21  0007   53422     420    0     3.2    -3.6    -3.6     6.0   -36.4   311.7
2005 02 21  0008   53422     480    0     2.8    -3.8    -3.7     6.0   -37.8   306.4
2005 02 21  0009   53422     540    0     3.0    -3.8    -3.6     6.0   -36.5   308.5
2005 02 21  0010   53422     600    0     2.5    -4.2    -3.5     6.0   -35.6   301.2
2005 02 21  0011   53422     660    0     2.9    -3.7    -3.7     6.0   -38.1   307.5
2005 02 21  0012   53422     720    0     2.7    -4.1    -3.5     6.0   -35.5   303.2
2005 02 21  0013   53422     780    0     2.5    -4.3    -3.5     6.1   -34.6   299.7
2005 02 21  0014   53422     840    0     2.5    -4.3    -3.4     6.0   -34.1   300.6
2005 02 21  0015   53422     900    0     2.7    -4.0    -3.4     5.9   -35.5   303.5
2005 02 21  0016   53422     960    0     2.4    -4.4    -3.2     5.9   -32.2   298.1
2005 02 21  0017   53422    1020    0     2.5    -4.6    -2.9     6.0   -28.6   298.4
2005 02 21  0018   53422    1080    0     2.6    -4.6    -3.0     6.1   -30.0   299.6
2005 02 21  0019   53422    1140    0     2.5    -4.5    -3.2     6.0   -31.8   299.1
2005 02 21  0020   53422    1200    0     1.2    -4.0    -4.5     6.2   -47.2   286.8
2005 02 21  0021   53422    1260    0     1.2    -4.1    -4.5     6.2   -46.9   286.0
2005 02 21  0022   53422    1320    0     1.4    -3.7    -4.8     6.2   -50.6   290.9
2005 02 21  0023   53422    1380    0     1.2    -3.5    -5.0     6.2   -53.9   289.7
2005 02 21  0024   53422    1440    0     0.7    -4.5    -4.4     6.4   -44.0   279.4
2005 02 21  0025   53422    1500    0     0.7    -4.6    -4.4     6.4   -43.6   278.8
2005 02 21  0026   53422    1560    0     0.6    -4.7    -4.3     6.4   -42.3   277.5
2005 02 21  0027   53422    1620    0     0.6    -4.6    -4.3     6.3   -43.1   277.4
2005 02 21  0028   53422    1680    0     0.3    -4.6    -4.3     6.3   -43.3   273.3
2005 02 21  0029   53422    1740    0     0.1    -4.9    -4.1     6.3   -39.9   271.6
2005 02 21  0030   53422    1800    0     0.0    -5.0    -3.9     6.4   -38.2   270.1
2005 02 21  0031   53422    1860    0    -0.2    -4.8    -4.2     6.4   -41.0   267.2
2005 02 21  0032   53422    1920    0    -0.5    -4.6    -4.6     6.5   -44.8   263.3
