:Data_list: 20020503_ace_epam_5m.txt
:Created: 2002 May 04 0012 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Differential Flux particles/cm2-s-ster-MeV
# Units: Anisotropy Index 0.0 - 2.0
# Status(S): 0 = nominal, 4,6,7,8 = bad data, unable to process, 9 = no data
# Missing data values: -1.00e+05, index = -1.00
# Source: ACE Satellite - Electron, Proton, and Alpha Monitor
# Note: 2002 Mar 18: First Proton channel changed from 47-65 to 65-112keV.
#
#                      5-minute averaged Real-time Differential Electron and Proton Flux 
# 
#                Modified Seconds ---------------------------- Differential Flux --------------------------- 
# UT Date   Time  Julian  of the  ----- Electron -----   ------------------- Protons keV -------------------   Anis.
# YR MO DA  HHMM    Day    Day    S    38-53   175-315   S   65-112   112-187   310-580   761-1220 060-1910   Ratio
#-------------------------------------------------------------------------------------------------------------------
2002 05 03  0000   52397       0  0  7.84e+03  1.73e+02  0  2.44e+01  2.42e+01  5.05e+00  3.50e+00  1.74e+00   0.05
2002 05 03  0005   52397     300  0  7.67e+03  1.74e+02  0  2.88e+01  1.78e+01  4.24e+00  3.47e+00  1.65e+00   0.27
2002 05 03  0010   52397     600  0  7.76e+03  1.66e+02  0  3.36e+01  2.21e+01  4.00e+00  3.09e+00  1.62e+00   0.26
2002 05 03  0015   52397     900  0  7.75e+03  1.64e+02  0  2.94e+01  2.27e+01  4.38e+00  2.90e+00  1.54e+00   0.14
2002 05 03  0020   52397    1200  0  7.64e+03  1.60e+02  0  2.64e+01  2.28e+01  3.57e+00  3.22e+00  1.60e+00   0.07
2002 05 03  0025   52397    1500  0  7.63e+03  1.75e+02  0  2.46e+01  2.44e+01  4.40e+00  3.44e+00  1.92e+00   0.28
2002 05 03  0030   52397    1800  0  7.78e+03  1.71e+02  0  2.96e+01  2.18e+01  3.61e+00  2.97e+00  1.90e+00   0.33
2002 05 03  0035   52397    2100  0  7.79e+03  1.56e+02  0  3.28e+01  2.12e+01  3.02e+00  3.20e+00  1.46e+00   0.13
2002 05 03  0040   52397    2400  0  7.72e+03  1.54e+02  0  3.23e+01  2.32e+01  3.05e+00  3.51e+00  1.60e+00   0.15
2002 05 03  0045   52397    2700  0  7.57e+03  1.53e+02  0  2.79e+01  2.22e+01  3.97e+00  3.80e+00  1.74e+00   0.02
2002 05 03  0050   52397    3000  0  7.58e+03  1.76e+02  0  2.65e+01  1.91e+01  3.67e+00  3.68e+00  1.83e+00   0.24
2002 05 03  0055   52397    3300  0  7.63e+03  1.68e+02  0  2.71e+01  2.26e+01  3.87e+00  3.40e+00  1.26e+00   0.12
2002 05 03  0100   52397    3600  0  7.93e+03  1.65e+02  0  2.31e+01  2.08e+01  3.93e+00  3.31e+00  1.94e+00   0.06
2002 05 03  0105   52397    3900  0  7.70e+03  1.64e+02  0  2.88e+01  2.50e+01  3.87e+00  3.06e+00  1.42e+00   0.36
2002 05 03  0110   52397    4200  0  7.75e+03  1.65e+02  0  2.68e+01  1.96e+01  3.77e+00  3.64e+00  1.74e+00   0.11
2002 05 03  0115   52397    4500  0  7.78e+03  1.66e+02  0  2.69e+01  2.16e+01  5.39e+00  3.11e+00  1.77e+00   0.17
2002 05 03  0120   52397    4800  0  7.82e+03  1.72e+02  0  2.42e+01  2.77e+01  3.61e+00  2.81e+00  2.29e+00   0.43
2002 05 03  0125   52397    5100  0  7.87e+03  1.63e+02  0  2.25e+01  2.18e+01  4.59e+00  3.35e+00  1.85e+00   0.27
2002 05 03  0130   52397    5400  0  7.62e+03  1.74e+02  0  2.74e+01  2.14e+01  4.05e+00  3.68e+00  1.85e+00   0.13
2002 05 03  0135   52397    5700  0  7.70e+03  1.69e+02  0  2.92e+01  2.45e+01  3.31e+00  3.60e+00  1.95e+00   0.17
2002 05 03  0140   52397    6000  0  7.91e+03  1.60e+02  0  2.53e+01  2.17e+01  4.83e+00  3.33e+00  1.64e+00   0.22
2002 05 03  0145   52397    6300  0  7.98e+03  1.66e+02  0  2.82e+01  2.11e+01  4.85e+00  3.13e+00  1.92e+00   0.18
2002 05 03  0150   52397    6600  0  7.64e+03  1.62e+02  0  2.35e+01  2.19e+01  4.81e+00  2.80e+00  1.78e+00   0.33
2002 05 03  0155   52397    6900  0  7.71e+03  1.68e+02  0  2.20e+01  2.17e+01  4.77e+00  3.29e+00  1.60e+00   0.12
2002 05 03  0200   52397    7200  0  7.66e+03  1.57e+02  0  2.43e+01  2.08e+01  4.33e+00  3.18e+00  1.76e+00   0.15
2002 05 03  0205   52397    7500  0  8.00e+03  1.57e+02  0  2.47e+01  2.02e+01  3.67e+00  3.66e+00  1.94e+00   0.12
2002 05 03  0210   52397    7800  0  7.80e+03  1.61e+02  0  2.76e+01  2.48e+01  4.33e+00  3.58e+00  1.70e+00   0.10
2002 05 03  0215   52397    8100  0  7.64e+03  1.71e+02  0  2.15e+01  1.87e+01  4.52e+00  3.70e+00  1.58e+00   0.23
2002 05 03  0220   52397    8400  0  7.71e+03  1.53e+02  0  2.45e+01  1.99e+01  4.00e+00  3.31e+00  2.00e+00   0.02
2002 05 03  0225   52397    8700  0  7.65e+03  1.63e+02  0  2.68e+01  2.55e+01  4.15e+00  3.12e+00  1.60e+00   0.11
2002 05 03  0230   52397    9000  0  7.76e+03  1.60e+02  0  2.52e+01  2.02e+01  4.14e+00  3.39e+00  1.95e+00   0.21
2002 05 03  0235   52397    9300  0  7.82e+03  1.57e+02  0  2.71e+01  2.30e+01  4.53e+00  3.09e+00  1.62e+00   0.08
2002 05 03  0240   52397    9600  0  7.73e+03  1.55e+02  0  2.59e+01  2.20e+01  3.94e+00  3.46e+00  1.50e+00   0.41
2002 05 03  0245   52397    9900  0  7.91e+03  1.63e+02  0  2.29e+01  1.98e+01  3.98e+00  3.25e+00  2.00e+00   0.23
2002 05 03  0250   52397   10200  0  7.63e+03  1.69e+02  0  2.93e+01  2.10e+01  3.67e+00  3.66e+00  1.87e+00   0.12
2002 05 03  0255   52397   10500  0  7.63e+03  1.66e+02  0  2.53e+01  1.84e+01  4.04e+00  3.66e+00  1.92e+00   0.15
2002 05 03  0300   52397   10800  0  7.79e+03  1.58e+02  0  2.68e+01  1.86e+01  3.88e+00  3.33e+00  2.09e+00   0.15
2002 05 03  0305   52397   11100  0  7.97e+03  1.65e+02  0  2.53e+01  2.14e+01  3.89e+00  3.31e+00  1.67e+00   0.26
2002 05 03  0310   52397   11400  0  7.70e+03  1.58e+02  0  2.65e+01  2.16e+01  5.05e+00  3.31e+00  1.83e+00   0.11
2002 05 03  0315   52397   11700  0  7.68e+03  1.63e+02  0  2.37e+01  2.28e+01  4.15e+00  3.52e+00  1.85e+00   0.14
2002 05 03  0320   52397   12000  0  7.87e+03  1.62e+02  0  2.62e+01  2.20e+01  4.42e+00  3.55e+00  1.59e+00   0.17
2002 05 03  0325   52397   12300  0  7.75e+03  1.53e+02  0  2.17e+01  2.27e+01  4.06e+00  3.41e+00  1.87e+00   0.22
2002 05 03  0330   52397   12600  0  7.79e+03  1.60e+02  0  2.64e+01  1.85e+01  4.46e+00  3.30e+00  1.98e+00   0.30
2002 05 03  0335   52397   12900  0  7.68e+03  1.52e+02  0  2.55e+01  2.14e+01  3.56e+00  3.55e+00  1.73e+00   0.11
2002 05 03  0340   52397   13200  0  7.62e+03  1.62e+02  0  2.33e+01  2.09e+01  3.91e+00  3.01e+00  1.52e+00   0.06
2002 05 03  0345   52397   13500  0  7.72e+03  1.63e+02  0  2.45e+01  2.08e+01  4.58e+00  3.20e+00  1.65e+00   0.30
2002 05 03  0350   52397   13800  0  7.77e+03  1.64e+02  0  1.98e+01  1.82e+01  3.91e+00  3.43e+00  1.49e+00   0.17
2002 05 03  0355   52397   14100  0  7.58e+03  1.61e+02  0  1.98e+01  2.30e+01  4.93e+00  3.22e+00  1.71e+00   0.11
2002 05 03  0400   52397   14400  0  7.78e+03  1.61e+02  0  2.56e+01  2.55e+01  4.36e+00  3.50e+00  1.64e+00   0.06
2002 05 03  0405   52397   14700  0  7.84e+03  1.60e+02  0  2.45e+01  2.28e+01  3.43e+00  3.67e+00  1.49e+00   0.26
2002 05 03  0410   52397   15000  0  7.73e+03  1.61e+02  0  2.26e+01  2.32e+01  4.40e+00  3.68e+00  1.60e+00   0.20
2002 05 03  0415   52397   15300  0  7.74e+03  1.61e+02  0  2.76e+01  2.14e+01  3.57e+00  3.32e+00  1.58e+00   0.21
2002 05 03  0420   52397   15600  0  7.44e+03  1.56e+02  0  2.64e+01  2.12e+01  3.93e+00  3.45e+00  1.53e+00   0.25
2002 05 03  0425   52397   15900  0  7.96e+03  1.66e+02  0  2.97e+01  1.91e+01  4.20e+00  3.36e+00  1.92e+00   0.10
2002 05 03  0430   52397   16200  0  8.10e+03  1.70e+02  0  2.26e+01  2.13e+01  3.61e+00  3.36e+00  1.62e+00   0.11
2002 05 03  0435   52397   16500  0  7.39e+03  1.49e+02  0  2.99e+01  2.12e+01  3.67e+00  3.13e+00  1.46e+00   0.22
2002 05 03  0440   52397   16800  0  7.45e+03  1.54e+02  0  2.37e+01  2.39e+01  4.06e+00  2.83e+00  1.78e+00   0.27
2002 05 03  0445   52397   17100  0  7.89e+03  1.65e+02  0  2.59e+01  2.05e+01  4.12e+00  3.70e+00  1.52e+00   0.37
2002 05 03  0450   52397   17400  0  7.89e+03  1.62e+02  0  2.63e+01  1.92e+01  3.83e+00  3.33e+00  1.62e+00   0.20
2002 05 03  0455   52397   17700  0  7.60e+03  1.55e+02  0  2.56e+01  1.79e+01  2.76e+00  3.17e+00  1.83e+00   0.16
2002 05 03  0500   52397   18000  0  7.56e+03  1.63e+02  0  2.56e+01  2.03e+01  3.92e+00  2.85e+00  1.79e+00   0.07
2002 05 03  0505   52397   18300  0  7.54e+03  1.62e+02  0  2.40e+01  2.08e+01  4.70e+00  3.68e+00  1.51e+00   0.21
2002 05 03  0510   52397   18600  0  7.35e+03  1.59e+02  0  2.78e+01  2.25e+01  3.61e+00  3.37e+00  1.74e+00   0.16
2002 05 03  0515   52397   18900  0  7.87e+03  1.71e+02  0  2.50e+01  2.29e+01  4.57e+00  3.47e+00  1.71e+00   0.23
2002 05 03  0520   52397   19200  0  7.50e+03  1.56e+02  0  2.93e+01  2.24e+01  3.22e+00  3.35e+00  1.53e+00   0.29
2002 05 03  0525   52397   19500  0  7.61e+03  1.63e+02  0  2.30e+01  2.22e+01  3.50e+00  3.28e+00  1.67e+00   0.28
2002 05 03  0530   52397   19800  0  7.58e+03  1.59e+02  0  2.70e+01  2.31e+01  4.05e+00  3.66e+00  1.58e+00   0.20
