:Data_list: 20070831_ace_sis_5m.txt
:Created: 2007 Sep 01 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 08 31  0000    54343       0      0    1.86e+00    0    1.31e+00
2007 08 31  0005    54343     300      0    1.88e+00    0    1.31e+00
2007 08 31  0010    54343     600      0    1.85e+00    0    1.28e+00
2007 08 31  0015    54343     900      0    1.92e+00    0    1.35e+00
2007 08 31  0020    54343    1200      0    1.88e+00    0    1.31e+00
2007 08 31  0025    54343    1500      0    1.91e+00    0    1.34e+00
2007 08 31  0030    54343    1800      0    1.90e+00    0    1.31e+00
2007 08 31  0035    54343    2100      0    1.86e+00    0    1.31e+00
2007 08 31  0040    54343    2400      0    1.92e+00    0    1.35e+00
2007 08 31  0045    54343    2700      0    1.90e+00    0    1.34e+00
2007 08 31  0050    54343    3000      0    1.87e+00    0    1.31e+00
2007 08 31  0055    54343    3300      0    1.91e+00    0    1.33e+00
2007 08 31  0100    54343    3600      0    1.92e+00    0    1.34e+00
2007 08 31  0105    54343    3900      0    1.91e+00    0    1.33e+00
2007 08 31  0110    54343    4200      0    1.90e+00    0    1.33e+00
2007 08 31  0115    54343    4500      0    1.90e+00    0    1.33e+00
2007 08 31  0120    54343    4800      0    1.92e+00    0    1.35e+00
2007 08 31  0125    54343    5100      0    1.90e+00    0    1.33e+00
2007 08 31  0130    54343    5400      0    1.90e+00    0    1.32e+00
2007 08 31  0135    54343    5700      0    1.94e+00    0    1.35e+00
2007 08 31  0140    54343    6000      0    1.90e+00    0    1.33e+00
2007 08 31  0145    54343    6300      0    1.90e+00    0    1.34e+00
2007 08 31  0150    54343    6600      0    1.92e+00    0    1.35e+00
2007 08 31  0155    54343    6900      0    1.92e+00    0    1.35e+00
2007 08 31  0200    54343    7200      0    1.92e+00    0    1.35e+00
2007 08 31  0205    54343    7500      0    1.85e+00    0    1.30e+00
2007 08 31  0210    54343    7800      0    1.91e+00    0    1.34e+00
2007 08 31  0215    54343    8100      0    1.87e+00    0    1.30e+00
