:Data_list: 20020727_ace_sis_5m.txt
:Created: 2002 Jul 28 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 07 27  0000    52482       0      0    8.36e+00    0    9.70e-01
2002 07 27  0005    52482     300      0    8.67e+00    0    9.88e-01
2002 07 27  0010    52482     600      0    8.95e+00    0    1.08e+00
2002 07 27  0015    52482     900      0    8.86e+00    0    1.08e+00
2002 07 27  0020    52482    1200      0    8.90e+00    0    1.07e+00
2002 07 27  0025    52482    1500      0    8.81e+00    0    1.06e+00
2002 07 27  0030    52482    1800      0    8.82e+00    0    1.02e+00
2002 07 27  0035    52482    2100      0    8.68e+00    0    1.02e+00
2002 07 27  0040    52482    2400      0    8.53e+00    0    9.96e-01
2002 07 27  0045    52482    2700      0    8.23e+00    0    9.73e-01
2002 07 27  0050    52482    3000      0    8.64e+00    0    1.01e+00
2002 07 27  0055    52482    3300      0    8.60e+00    0    1.07e+00
2002 07 27  0100    52482    3600      0    7.99e+00    0    9.88e-01
2002 07 27  0105    52482    3900      0    7.92e+00    0    9.61e-01
2002 07 27  0110    52482    4200      0    8.17e+00    0    9.86e-01
2002 07 27  0115    52482    4500      0    8.27e+00    0    1.07e+00
2002 07 27  0120    52482    4800      0    7.95e+00    0    9.12e-01
2002 07 27  0125    52482    5100      0    8.14e+00    0    9.95e-01
2002 07 27  0130    52482    5400      0    7.96e+00    0    9.38e-01
2002 07 27  0135    52482    5700      0    8.00e+00    0    9.58e-01
2002 07 27  0140    52482    6000      0    7.84e+00    0    9.21e-01
2002 07 27  0145    52482    6300      0    8.13e+00    0    9.91e-01
2002 07 27  0150    52482    6600      0    8.05e+00    0    9.98e-01
2002 07 27  0155    52482    6900      0    7.86e+00    0    9.09e-01
2002 07 27  0200    52482    7200      0    7.99e+00    0    9.34e-01
2002 07 27  0205    52482    7500      0    8.45e+00    0    1.01e+00
2002 07 27  0210    52482    7800      0    7.95e+00    0    9.72e-01
2002 07 27  0215    52482    8100      0    7.94e+00    0    1.00e+00
2002 07 27  0220    52482    8400      0    7.95e+00    0    9.88e-01
2002 07 27  0225    52482    8700      0    8.19e+00    0    1.05e+00
2002 07 27  0230    52482    9000      0    8.16e+00    0    1.02e+00
2002 07 27  0235    52482    9300      0    8.49e+00    0    9.98e-01
2002 07 27  0240    52482    9600      0    8.57e+00    0    1.05e+00
2002 07 27  0245    52482    9900      0    8.18e+00    0    1.07e+00
2002 07 27  0250    52482   10200      0    7.82e+00    0    9.78e-01
2002 07 27  0255    52482   10500      0    7.78e+00    0    9.66e-01
2002 07 27  0300    52482   10800      0    8.31e+00    0    1.04e+00
2002 07 27  0305    52482   11100      0    8.04e+00    0    1.00e+00
2002 07 27  0310    52482   11400      0    8.17e+00    0    1.02e+00
2002 07 27  0315    52482   11700      0    7.93e+00    0    9.90e-01
2002 07 27  0320    52482   12000      0    7.76e+00    0    9.68e-01
2002 07 27  0325    52482   12300      0    7.71e+00    0    9.52e-01
2002 07 27  0330    52482   12600      0    8.00e+00    0    1.00e+00
2002 07 27  0335    52482   12900      0    7.71e+00    0    1.03e+00
2002 07 27  0340    52482   13200      0    7.59e+00    0    9.22e-01
2002 07 27  0345    52482   13500      0    7.80e+00    0    1.01e+00
2002 07 27  0350    52482   13800      0    7.83e+00    0    1.03e+00
2002 07 27  0355    52482   14100      0    7.36e+00    0    9.28e-01
2002 07 27  0400    52482   14400      0    7.52e+00    0    9.98e-01
2002 07 27  0405    52482   14700      0    7.45e+00    0    9.36e-01
2002 07 27  0410    52482   15000      0    7.56e+00    0    9.06e-01
2002 07 27  0415    52482   15300      0    8.03e+00    0    9.50e-01
2002 07 27  0420    52482   15600      0    7.71e+00    0    9.52e-01
2002 07 27  0425    52482   15900      0    7.55e+00    0    9.64e-01
2002 07 27  0430    52482   16200      0    7.55e+00    0    9.79e-01
2002 07 27  0435    52482   16500      0    7.70e+00    0    9.70e-01
2002 07 27  0440    52482   16800      0    7.85e+00    0    9.54e-01
2002 07 27  0445    52482   17100      0    8.21e+00    0    1.01e+00
2002 07 27  0450    52482   17400      0    7.73e+00    0    1.01e+00
2002 07 27  0455    52482   17700      0    7.35e+00    0    9.00e-01
2002 07 27  0500    52482   18000      0    7.15e+00    0    8.89e-01
2002 07 27  0505    52482   18300      0    7.12e+00    0    8.83e-01
2002 07 27  0510    52482   18600      0    7.45e+00    0    1.01e+00
2002 07 27  0515    52482   18900      0    7.27e+00    0    9.47e-01
2002 07 27  0520    52482   19200      0    6.89e+00    0    8.86e-01
2002 07 27  0525    52482   19500      0    7.37e+00    0    9.17e-01
2002 07 27  0530    52482   19800      0    7.58e+00    0    1.01e+00
2002 07 27  0535    52482   20100      0    7.71e+00    0    1.01e+00
2002 07 27  0540    52482   20400      0    7.68e+00    0    9.83e-01
2002 07 27  0545    52482   20700      0    7.91e+00    0    1.04e+00
2002 07 27  0550    52482   21000      0    7.70e+00    0    1.02e+00
2002 07 27  0555    52482   21300      0    7.47e+00    0    9.08e-01
2002 07 27  0600    52482   21600      0    7.12e+00    0    8.48e-01
2002 07 27  0605    52482   21900      0    7.14e+00    0    9.18e-01
2002 07 27  0610    52482   22200      0    7.29e+00    0    9.71e-01
2002 07 27  0615    52482   22500      0    7.61e+00    0    9.33e-01
2002 07 27  0620    52482   22800      0    7.58e+00    0    9.16e-01
2002 07 27  0625    52482   23100      0    7.29e+00    0    9.60e-01
2002 07 27  0630    52482   23400      0    7.27e+00    0    9.85e-01
2002 07 27  0635    52482   23700      0    7.25e+00    0    9.56e-01
2002 07 27  0640    52482   24000      0    7.36e+00    0    9.56e-01
2002 07 27  0645    52482   24300      0    7.29e+00    0    9.10e-01
2002 07 27  0650    52482   24600      0    7.25e+00    0    9.94e-01
2002 07 27  0655    52482   24900      0    7.26e+00    0    1.00e+00
2002 07 27  0700    52482   25200      0    6.82e+00    0    9.20e-01
2002 07 27  0705    52482   25500      0    7.06e+00    0    9.49e-01
2002 07 27  0710    52482   25800      0    7.19e+00    0    9.57e-01
2002 07 27  0715    52482   26100      0    7.06e+00    0    8.91e-01
2002 07 27  0720    52482   26400      0    7.07e+00    0    9.37e-01
2002 07 27  0725    52482   26700      0    7.00e+00    0    9.32e-01
2002 07 27  0730    52482   27000      0    7.39e+00    0    9.80e-01
2002 07 27  0735    52482   27300      0    7.35e+00    0    9.31e-01
2002 07 27  0740    52482   27600      0    7.38e+00    0    9.88e-01
2002 07 27  0745    52482   27900      0    7.32e+00    0    9.30e-01
2002 07 27  0750    52482   28200      0    6.95e+00    0    9.39e-01
2002 07 27  0755    52482   28500      0    6.54e+00    0    8.67e-01
2002 07 27  0800    52482   28800      0    6.73e+00    0    9.09e-01
2002 07 27  0805    52482   29100      0    6.58e+00    0    8.81e-01
2002 07 27  0810    52482   29400      0    6.45e+00    0    8.83e-01
2002 07 27  0815    52482   29700      0    6.39e+00    0    9.09e-01
2002 07 27  0820    52482   30000      0    6.43e+00    0    9.21e-01
2002 07 27  0825    52482   30300      0    6.44e+00    0    8.59e-01
2002 07 27  0830    52482   30600      0    6.52e+00    0    9.08e-01
2002 07 27  0835    52482   30900      0    6.45e+00    0    8.56e-01
2002 07 27  0840    52482   31200      0    6.63e+00    0    9.48e-01
2002 07 27  0845    52482   31500      0    6.70e+00    0    9.24e-01
2002 07 27  0850    52482   31800      9   -1.00e+05    9   -1.00e+05
2002 07 27  0855    52482   32100      9   -1.00e+05    9   -1.00e+05
2002 07 27  0900    52482   32400      9   -1.00e+05    9   -1.00e+05
2002 07 27  0905    52482   32700      0    6.20e+00    0    8.48e-01
2002 07 27  0910    52482   33000      0    6.55e+00    0    9.20e-01
2002 07 27  0915    52482   33300      0    6.64e+00    0    9.31e-01
2002 07 27  0920    52482   33600      0    6.50e+00    0    8.97e-01
2002 07 27  0925    52482   33900      0    6.42e+00    0    9.02e-01
2002 07 27  0930    52482   34200      0    6.32e+00    0    8.86e-01
2002 07 27  0935    52482   34500      0    6.24e+00    0    8.63e-01
2002 07 27  0940    52482   34800      0    6.10e+00    0    8.13e-01
2002 07 27  0945    52482   35100      0    6.32e+00    0    9.40e-01
2002 07 27  0950    52482   35400      0    6.27e+00    0    8.72e-01
2002 07 27  0955    52482   35700      0    6.61e+00    0    8.86e-01
2002 07 27  1000    52482   36000      0    6.24e+00    0    8.41e-01
2002 07 27  1005    52482   36300      0    5.99e+00    0    8.92e-01
2002 07 27  1010    52482   36600      0    6.05e+00    0    8.90e-01
2002 07 27  1015    52482   36900      0    5.99e+00    0    8.56e-01
2002 07 27  1020    52482   37200      0    6.04e+00    0    8.45e-01
2002 07 27  1025    52482   37500      0    6.39e+00    0    9.27e-01
2002 07 27  1030    52482   37800      0    6.14e+00    0    8.56e-01
2002 07 27  1035    52482   38100      0    6.03e+00    0    8.59e-01
2002 07 27  1040    52482   38400      0    6.52e+00    0    9.13e-01
2002 07 27  1045    52482   38700      0    6.41e+00    0    9.03e-01
2002 07 27  1050    52482   39000      0    6.00e+00    0    9.23e-01
2002 07 27  1055    52482   39300      0    5.88e+00    0    8.60e-01
2002 07 27  1100    52482   39600      0    5.87e+00    0    8.50e-01
2002 07 27  1105    52482   39900      0    5.91e+00    0    9.09e-01
2002 07 27  1110    52482   40200      0    5.78e+00    0    8.88e-01
2002 07 27  1115    52482   40500      0    6.02e+00    0    9.31e-01
2002 07 27  1120    52482   40800      0    5.90e+00    0    9.12e-01
2002 07 27  1125    52482   41100      0    5.77e+00    0    8.74e-01
2002 07 27  1130    52482   41400      0    5.65e+00    0    8.99e-01
2002 07 27  1135    52482   41700      0    5.72e+00    0    8.79e-01
2002 07 27  1140    52482   42000      0    5.57e+00    0    8.18e-01
2002 07 27  1145    52482   42300      0    5.56e+00    0    8.61e-01
2002 07 27  1150    52482   42600      0    5.89e+00    0    8.77e-01
2002 07 27  1155    52482   42900      0    6.02e+00    0    9.50e-01
2002 07 27  1200    52482   43200      0    6.03e+00    0    9.56e-01
2002 07 27  1205    52482   43500      0    5.76e+00    0    8.78e-01
2002 07 27  1210    52482   43800      0    5.64e+00    0    8.68e-01
2002 07 27  1215    52482   44100      0    5.61e+00    0    8.72e-01
2002 07 27  1220    52482   44400      0    5.63e+00    0    8.48e-01
2002 07 27  1225    52482   44700      0    5.82e+00    0    9.17e-01
2002 07 27  1230    52482   45000      0    5.52e+00    0    8.76e-01
2002 07 27  1235    52482   45300      0    5.45e+00    0    8.16e-01
2002 07 27  1240    52482   45600      0    5.72e+00    0    9.17e-01
2002 07 27  1245    52482   45900      0    5.65e+00    0    9.00e-01
2002 07 27  1250    52482   46200      0    5.47e+00    0    8.21e-01
2002 07 27  1255    52482   46500      0    5.42e+00    0    8.74e-01
2002 07 27  1300    52482   46800      0    5.44e+00    0    8.33e-01
2002 07 27  1305    52482   47100      0    5.51e+00    0    8.78e-01
2002 07 27  1310    52482   47400      0    5.81e+00    0    9.09e-01
2002 07 27  1315    52482   47700      0    5.85e+00    0    8.58e-01
2002 07 27  1320    52482   48000      0    5.46e+00    0    8.17e-01
2002 07 27  1325    52482   48300      0    5.46e+00    0    8.46e-01
2002 07 27  1330    52482   48600      0    5.38e+00    0    8.21e-01
2002 07 27  1335    52482   48900      0    5.41e+00    0    8.72e-01
2002 07 27  1340    52482   49200      0    5.35e+00    0    8.68e-01
2002 07 27  1345    52482   49500      0    5.40e+00    0    8.64e-01
2002 07 27  1350    52482   49800      0    5.39e+00    0    8.14e-01
2002 07 27  1355    52482   50100      0    5.40e+00    0    8.13e-01
2002 07 27  1400    52482   50400      0    5.36e+00    0    8.28e-01
2002 07 27  1405    52482   50700      0    5.30e+00    0    8.33e-01
2002 07 27  1410    52482   51000      0    5.23e+00    0    8.13e-01
2002 07 27  1415    52482   51300      0    5.29e+00    0    8.32e-01
2002 07 27  1420    52482   51600      0    5.36e+00    0    8.31e-01
2002 07 27  1425    52482   51900      0    5.48e+00    0    8.69e-01
2002 07 27  1430    52482   52200      0    5.23e+00    0    8.20e-01
2002 07 27  1435    52482   52500      0    5.09e+00    0    7.91e-01
2002 07 27  1440    52482   52800      0    5.25e+00    0    8.39e-01
2002 07 27  1445    52482   53100      0    5.14e+00    0    7.98e-01
2002 07 27  1450    52482   53400      0    5.34e+00    0    8.64e-01
2002 07 27  1455    52482   53700      0    5.55e+00    0    8.83e-01
2002 07 27  1500    52482   54000      0    5.60e+00    0    9.24e-01
2002 07 27  1505    52482   54300      0    5.60e+00    0    8.98e-01
2002 07 27  1510    52482   54600      0    5.56e+00    0    8.64e-01
2002 07 27  1515    52482   54900      0    5.60e+00    0    8.92e-01
2002 07 27  1520    52482   55200      0    5.38e+00    0    8.41e-01
2002 07 27  1525    52482   55500      0    5.47e+00    0    9.00e-01
2002 07 27  1530    52482   55800      0    5.52e+00    0    8.82e-01
2002 07 27  1535    52482   56100      0    5.30e+00    0    9.03e-01
2002 07 27  1540    52482   56400      0    5.54e+00    0    8.80e-01
2002 07 27  1545    52482   56700      0    5.49e+00    0    8.88e-01
2002 07 27  1550    52482   57000      0    5.53e+00    0    8.82e-01
2002 07 27  1555    52482   57300      0    5.43e+00    0    8.67e-01
2002 07 27  1600    52482   57600      0    5.35e+00    0    8.58e-01
2002 07 27  1605    52482   57900      0    5.44e+00    0    8.60e-01
2002 07 27  1610    52482   58200      0    5.32e+00    0    8.40e-01
2002 07 27  1615    52482   58500      0    5.51e+00    0    9.00e-01
2002 07 27  1620    52482   58800      0    5.45e+00    0    9.12e-01
2002 07 27  1625    52482   59100      0    5.37e+00    0    8.62e-01
2002 07 27  1630    52482   59400      0    5.63e+00    0    8.87e-01
2002 07 27  1635    52482   59700      0    5.60e+00    0    9.34e-01
2002 07 27  1640    52482   60000      0    5.24e+00    0    8.39e-01
2002 07 27  1645    52482   60300      0    5.33e+00    0    8.52e-01
2002 07 27  1650    52482   60600      0    5.29e+00    0    8.47e-01
2002 07 27  1655    52482   60900      0    5.50e+00    0    9.08e-01
2002 07 27  1700    52482   61200      0    5.24e+00    0    8.42e-01
2002 07 27  1705    52482   61500      0    5.19e+00    0    8.61e-01
2002 07 27  1710    52482   61800      0    5.22e+00    0    8.93e-01
2002 07 27  1715    52482   62100      0    5.25e+00    0    8.97e-01
2002 07 27  1720    52482   62400      0    5.20e+00    0    8.42e-01
2002 07 27  1725    52482   62700      0    5.21e+00    0    8.85e-01
2002 07 27  1730    52482   63000      0    5.13e+00    0    8.43e-01
2002 07 27  1735    52482   63300      0    5.14e+00    0    8.46e-01
2002 07 27  1740    52482   63600      0    5.18e+00    0    8.72e-01
2002 07 27  1745    52482   63900      0    5.15e+00    0    8.53e-01
2002 07 27  1750    52482   64200      0    5.18e+00    0    8.88e-01
2002 07 27  1755    52482   64500      0    5.21e+00    0    8.81e-01
2002 07 27  1800    52482   64800      0    5.24e+00    0    8.47e-01
2002 07 27  1805    52482   65100      0    5.29e+00    0    8.94e-01
2002 07 27  1810    52482   65400      0    5.18e+00    0    8.58e-01
2002 07 27  1815    52482   65700      0    5.29e+00    0    8.53e-01
2002 07 27  1820    52482   66000      0    5.31e+00    0    8.60e-01
2002 07 27  1825    52482   66300      0    5.49e+00    0    9.29e-01
2002 07 27  1830    52482   66600      0    5.26e+00    0    8.72e-01
2002 07 27  1835    52482   66900      0    5.20e+00    0    8.55e-01
2002 07 27  1840    52482   67200      0    5.02e+00    0    8.64e-01
2002 07 27  1845    52482   67500      0    4.98e+00    0    8.20e-01
2002 07 27  1850    52482   67800      0    4.92e+00    0    8.22e-01
2002 07 27  1855    52482   68100      0    5.14e+00    0    8.87e-01
2002 07 27  1900    52482   68400      0    5.06e+00    0    8.79e-01
2002 07 27  1905    52482   68700      0    5.21e+00    0    8.92e-01
2002 07 27  1910    52482   69000      0    5.08e+00    0    8.68e-01
2002 07 27  1915    52482   69300      0    5.09e+00    0    8.98e-01
2002 07 27  1920    52482   69600      0    5.11e+00    0    8.53e-01
2002 07 27  1925    52482   69900      0    4.99e+00    0    8.41e-01
2002 07 27  1930    52482   70200      0    5.04e+00    0    8.30e-01
2002 07 27  1935    52482   70500      0    5.07e+00    0    8.54e-01
2002 07 27  1940    52482   70800      0    5.10e+00    0    8.64e-01
2002 07 27  1945    52482   71100      0    5.15e+00    0    8.64e-01
2002 07 27  1950    52482   71400      0    5.11e+00    0    8.45e-01
2002 07 27  1955    52482   71700      0    5.06e+00    0    8.69e-01
2002 07 27  2000    52482   72000      0    5.01e+00    0    8.34e-01
2002 07 27  2005    52482   72300      0    5.11e+00    0    8.50e-01
2002 07 27  2010    52482   72600      0    5.04e+00    0    8.79e-01
2002 07 27  2015    52482   72900      0    4.95e+00    0    8.36e-01
2002 07 27  2020    52482   73200      0    5.05e+00    0    8.54e-01
2002 07 27  2025    52482   73500      0    5.07e+00    0    8.74e-01
2002 07 27  2030    52482   73800      0    5.07e+00    0    8.64e-01
2002 07 27  2035    52482   74100      0    4.95e+00    0    8.46e-01
2002 07 27  2040    52482   74400      0    4.69e+00    0    8.47e-01
2002 07 27  2045    52482   74700      0    4.91e+00    0    8.00e-01
2002 07 27  2050    52482   75000      0    5.06e+00    0    8.91e-01
2002 07 27  2055    52482   75300      0    5.00e+00    0    8.73e-01
2002 07 27  2100    52482   75600      0    5.00e+00    0    8.27e-01
2002 07 27  2105    52482   75900      0    4.94e+00    0    8.49e-01
2002 07 27  2110    52482   76200      0    4.80e+00    0    8.53e-01
2002 07 27  2115    52482   76500      0    4.83e+00    0    8.54e-01
2002 07 27  2120    52482   76800      0    4.80e+00    0    8.13e-01
2002 07 27  2125    52482   77100      0    4.72e+00    0    8.29e-01
