:Data_list: 20050102_ace_mag_1m.txt
:Created: 2005 Jan 03 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2005 01 02  0000   53372       0    0    -8.7     9.2    -3.1    13.0   -13.6   133.4
2005 01 02  0001   53372      60    0    -8.5     9.1    -2.9    12.8   -13.2   133.0
2005 01 02  0002   53372     120    0    -5.3    13.0    -1.9    14.2    -7.7   112.3
2005 01 02  0003   53372     180    0    -5.6    12.5    -3.5    14.2   -14.3   114.2
2005 01 02  0004   53372     240    0    -5.0    12.5    -4.0    14.0   -16.3   111.7
2005 01 02  0005   53372     300    0    -6.6    11.3    -4.2    13.7   -17.9   120.3
2005 01 02  0006   53372     360    0    -7.4    10.9    -4.7    14.0   -19.7   124.0
2005 01 02  0007   53372     420    0    -8.5    10.7    -3.3    14.0   -13.7   128.4
2005 01 02  0008   53372     480    0    -7.7    10.2    -3.2    13.2   -14.2   127.0
2005 01 02  0009   53372     540    0    -7.5    10.2    -3.2    13.1   -14.3   126.6
2005 01 02  0010   53372     600    0    -7.2    10.5    -3.4    13.2   -15.0   124.7
2005 01 02  0011   53372     660    0    -6.7    10.4    -1.7    12.5    -7.6   122.7
2005 01 02  0012   53372     720    0    -6.8    11.0    -0.7    13.0    -3.2   121.8
2005 01 02  0013   53372     780    0    -6.5    10.6    -0.2    12.4    -0.9   121.3
2005 01 02  0014   53372     840    0    -4.4     8.7     1.9     9.9    10.9   116.8
2005 01 02  0015   53372     900    0    -4.7     9.6     2.0    10.9    10.4   116.2
2005 01 02  0016   53372     960    0    -5.0     9.4     0.1    10.6     0.6   118.1
2005 01 02  0017   53372    1020    0    -5.2     8.9     1.8    10.5    10.1   120.1
2005 01 02  0018   53372    1080    0    -4.7    10.9     5.2    12.9    23.6   113.2
2005 01 02  0019   53372    1140    0    -5.1    11.2     4.4    13.1    19.5   114.4
2005 01 02  0020   53372    1200    0    -5.6    11.3     3.5    13.1    15.5   116.4
2005 01 02  0021   53372    1260    0    -5.9    11.1     2.4    12.8    10.9   117.8
2005 01 02  0022   53372    1320    0    -7.7     4.2    -7.0    11.3   -38.6   151.4
2005 01 02  0023   53372    1380    0    -8.8     6.9    -4.2    11.9   -20.6   142.1
2005 01 02  0024   53372    1440    0    -7.4     7.7    -3.3    11.2   -17.2   134.0
2005 01 02  0025   53372    1500    0    -7.0     8.1    -2.8    11.1   -14.7   131.0
2005 01 02  0026   53372    1560    0    -6.7     8.5    -0.4    10.9    -2.4   128.4
2005 01 02  0027   53372    1620    0    -6.0     7.8    -1.0    10.0    -5.7   127.6
2005 01 02  0028   53372    1680    0    -2.6     8.2    -6.4    10.7   -36.7   107.5
2005 01 02  0029   53372    1740    0    -0.9     8.3    -7.9    11.5   -43.6    96.0
2005 01 02  0030   53372    1800    0    -4.2     6.6    -9.8    12.5   -51.3   122.3
2005 01 02  0031   53372    1860    0    -1.7     5.8   -10.6    12.2   -60.2   106.5
2005 01 02  0032   53372    1920    0    -0.7     8.3    -5.6    10.0   -34.2    94.7
2005 01 02  0033   53372    1980    0    -2.9    11.1    -3.6    12.0   -17.5   104.4
2005 01 02  0034   53372    2040    0    -4.2     8.9    -6.2    11.6   -32.2   115.2
2005 01 02  0035   53372    2100    0    -7.3     7.5    -6.6    12.4   -32.2   134.3
2005 01 02  0036   53372    2160    0    -6.5    12.2    -4.1    14.4   -16.3   118.1
2005 01 02  0037   53372    2220    0    -5.9    12.4    -3.0    14.0   -12.2   115.7
2005 01 02  0038   53372    2280    0    -6.9    11.6    -4.2    14.1   -17.2   120.8
2005 01 02  0039   53372    2340    0    -7.8    11.1    -3.6    14.0   -14.7   125.1
2005 01 02  0040   53372    2400    0    -8.3    11.5    -3.4    14.5   -13.3   125.8
2005 01 02  0041   53372    2460    0    -8.4    11.2    -3.8    14.5   -15.1   127.0
2005 01 02  0042   53372    2520    0    -7.6    10.6    -3.3    13.5   -14.1   125.5
2005 01 02  0043   53372    2580    0    -7.5    10.6    -3.0    13.3   -13.0   125.3
2005 01 02  0044   53372    2640    0    -7.4    10.6    -4.1    13.6   -17.7   125.2
2005 01 02  0045   53372    2700    0    -7.3    10.7    -3.3    13.4   -14.4   124.4
2005 01 02  0046   53372    2760    0    -6.9    11.2    -3.1    13.5   -13.3   121.6
2005 01 02  0047   53372    2820    0    -6.7    11.8    -3.0    13.9   -12.3   119.5
2005 01 02  0048   53372    2880    0    -6.8    11.6    -3.9    14.1   -16.1   120.5
2005 01 02  0049   53372    2940    0    -6.4    11.4    -5.3    14.1   -22.1   119.2
2005 01 02  0050   53372    3000    0    -6.6    11.5    -6.0    14.5   -24.2   120.0
2005 01 02  0051   53372    3060    0    -7.5    10.8    -6.6    14.7   -26.7   124.8
2005 01 02  0052   53372    3120    0    -7.5    10.0    -7.7    14.7   -31.7   126.7
2005 01 02  0053   53372    3180    0    -6.0    12.6    -2.6    14.2   -10.6   115.7
2005 01 02  0054   53372    3240    0    -6.3    12.7    -3.1    14.5   -12.3   116.3
2005 01 02  0055   53372    3300    0    -6.4    12.5    -3.2    14.4   -12.8   117.0
2005 01 02  0056   53372    3360    0    -5.8    13.0    -1.9    14.4    -7.5   114.0
2005 01 02  0057   53372    3420    0    -5.1    14.7     2.0    15.7     7.2   109.3
2005 01 02  0058   53372    3480    0    -5.3    15.2     0.4    16.1     1.3   109.4
2005 01 02  0059   53372    3540    0    -5.3    15.2     0.5    16.1     1.8   109.2
2005 01 02  0100   53372    3600    0    -5.9    15.2    -0.9    16.3    -3.3   111.1
2005 01 02  0101   53372    3660    0    -5.5    15.5    -1.2    16.4    -4.2   109.5
2005 01 02  0102   53372    3720    0    -5.7    15.4    -1.4    16.5    -5.0   110.4
2005 01 02  0103   53372    3780    0    -5.6    15.3    -1.8    16.4    -6.2   110.2
2005 01 02  0104   53372    3840    0    -6.1    14.8    -3.2    16.3   -11.2   112.5
2005 01 02  0105   53372    3900    0    -5.7    14.7    -2.8    16.1   -10.2   111.3
2005 01 02  0106   53372    3960    0    -5.4    14.9    -1.8    16.0    -6.4   109.9
2005 01 02  0107   53372    4020    0    -5.3    14.9    -2.1    16.0    -7.7   109.5
2005 01 02  0108   53372    4080    0    -4.7    15.1    -2.1    15.9    -7.6   107.2
2005 01 02  0109   53372    4140    0    -4.4    15.1    -2.5    15.9    -9.2   106.1
