:Data_list: 20020727_ace_mag_1m.txt
:Created: 2002 Jul 28 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2002 07 27  0000   52482       0    0     3.6    -4.6    -5.7     8.2   -44.2   307.7
2002 07 27  0001   52482      60    0     3.4    -4.1    -6.1     8.1   -48.8   309.6
2002 07 27  0002   52482     120    0     3.8    -3.5    -6.2     8.1   -50.6   317.6
2002 07 27  0003   52482     180    0     3.4    -3.7    -6.0     7.9   -50.2   312.6
2002 07 27  0004   52482     240    0     3.1    -4.2    -5.9     7.9   -48.7   306.4
2002 07 27  0005   52482     300    0     2.0    -3.4    -6.5     7.6   -58.5   300.1
2002 07 27  0006   52482     360    0     0.5    -2.7    -7.3     7.8   -69.7   279.6
2002 07 27  0007   52482     420    0     0.3    -2.3    -7.5     7.8   -73.1   278.5
2002 07 27  0008   52482     480    0     1.1    -2.4    -7.5     8.0   -70.4   294.1
2002 07 27  0009   52482     540    0     1.6    -2.2    -7.2     7.7   -69.4   305.8
2002 07 27  0010   52482     600    0     3.5    -5.0    -4.8     7.8   -38.2   304.9
2002 07 27  0011   52482     660    0     3.7    -5.1    -4.8     7.9   -37.7   306.1
2002 07 27  0012   52482     720    0     3.2    -4.9    -5.7     8.2   -44.4   303.3
2002 07 27  0013   52482     780    0     2.0    -3.1    -6.8     7.8   -61.3   302.6
2002 07 27  0014   52482     840    0     3.1    -4.8    -5.8     8.1   -45.8   303.2
2002 07 27  0015   52482     900    0     3.1    -5.0    -5.6     8.1   -43.2   301.7
2002 07 27  0016   52482     960    0     3.3    -4.8    -5.7     8.2   -44.3   304.2
2002 07 27  0017   52482    1020    0     3.6    -5.3    -5.1     8.2   -38.4   304.7
2002 07 27  0018   52482    1080    0     3.9    -5.2    -5.0     8.2   -37.8   306.7
2002 07 27  0019   52482    1140    0     3.6    -5.1    -5.2     8.1   -39.4   305.4
2002 07 27  0020   52482    1200    0     3.3    -5.3    -5.3     8.2   -40.2   301.9
2002 07 27  0021   52482    1260    0     3.4    -5.6    -4.9     8.2   -37.1   301.2
