:Data_list: 20080912_ace_mag_1m.txt
:Created: 2008 Sep 13 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 09 12  0000   54721       0    0    -3.6    -1.2     0.8     3.8    11.5   198.7
2008 09 12  0001   54721      60    0    -3.4    -0.9     0.9     3.7    14.6   195.0
2008 09 12  0002   54721     120    0    -1.1    -2.9     0.7     3.1    12.6   249.6
2008 09 12  0003   54721     180    0    -0.7    -2.9    -0.3     3.0    -4.9   256.4
2008 09 12  0004   54721     240    0    -0.9    -3.0    -0.2     3.2    -3.5   253.2
2008 09 12  0005   54721     300    0    -1.0    -3.0    -0.3     3.1    -5.1   251.3
2008 09 12  0006   54721     360    0     0.3    -2.7    -0.7     2.8   -14.3   276.6
2008 09 12  0007   54721     420    0     1.7    -2.4    -1.1     3.1   -21.4   305.6
2008 09 12  0008   54721     480    0     2.5    -1.3    -1.4     3.2   -26.9   332.3
2008 09 12  0009   54721     540    0     2.7    -1.0    -1.5     3.2   -26.7   340.4
2008 09 12  0010   54721     600    0     2.6    -1.1    -1.6     3.2   -29.1   337.0
2008 09 12  0011   54721     660    0     2.6    -1.1    -1.6     3.3   -29.9   337.2
2008 09 12  0012   54721     720    0     2.3    -1.3    -1.8     3.2   -33.0   330.4
2008 09 12  0013   54721     780    0     2.4    -1.3    -1.7     3.2   -32.4   331.8
2008 09 12  0014   54721     840    0     2.4    -1.3    -1.8     3.2   -34.0   332.0
2008 09 12  0015   54721     900    0     2.4    -1.1    -1.9     3.3   -35.5   335.9
2008 09 12  0016   54721     960    0     2.6    -1.1    -1.6     3.2   -30.1   337.9
2008 09 12  0017   54721    1020    0     2.6    -1.1    -1.5     3.2   -27.5   336.5
2008 09 12  0018   54721    1080    0     2.8    -1.2    -1.4     3.4   -24.9   337.5
