:Data_list: 20071213_ace_mag_1m.txt
:Created: 2007 Dec 14 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 12 13  0000   54447       0    0     1.9    -3.2    -3.1     4.9   -39.4   300.7
2007 12 13  0001   54447      60    0     2.3    -3.4    -2.5     4.8   -31.1   304.0
2007 12 13  0002   54447     120    0     2.0    -3.4    -2.9     4.9   -36.5   299.8
2007 12 13  0003   54447     180    0     2.0    -3.4    -2.9     4.9   -36.9   300.6
2007 12 13  0004   54447     240    0     2.1    -2.9    -3.1     4.8   -41.3   305.4
2007 12 13  0005   54447     300    0     1.7    -2.7    -3.3     4.7   -45.9   302.5
2007 12 13  0006   54447     360    0     1.4    -2.6    -3.6     4.7   -50.5   298.7
2007 12 13  0007   54447     420    0     1.8    -3.1    -1.5     3.9   -22.0   300.3
2007 12 13  0008   54447     480    0     1.8    -3.5     2.6     4.7    33.5   296.9
2007 12 13  0009   54447     540    0     1.1    -3.8     2.8     4.9    35.0   286.3
2007 12 13  0010   54447     600    0     2.0    -4.1     1.5     4.7    18.1   295.9
2007 12 13  0011   54447     660    0     1.6    -2.3    -2.9     4.0   -45.7   303.8
2007 12 13  0012   54447     720    0     1.3    -1.9    -4.2     4.8   -61.7   304.6
2007 12 13  0013   54447     780    0     2.4    -2.4    -2.7     4.3   -38.5   315.4
2007 12 13  0014   54447     840    0     1.5    -2.6    -3.4     4.5   -48.6   299.3
2007 12 13  0015   54447     900    0     1.4    -3.0    -3.4     4.7   -45.8   294.9
