:Data_list: 20011125_ace_swepam_1m.txt
:Created: 2001 Nov 26 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2001 11 25  0000   52238       0    0        2.2      774.0     6.22e+04
2001 11 25  0001   52238      60    0        2.1      767.5     6.02e+04
2001 11 25  0002   52238     120    0        2.0      772.7     5.62e+04
2001 11 25  0003   52238     180    0        1.4      774.0     8.63e+04
2001 11 25  0004   52238     240    0        1.8      774.2     5.80e+04
2001 11 25  0005   52238     300    0        1.3      773.3     7.63e+04
2001 11 25  0006   52238     360    0        1.4      773.8     6.05e+04
2001 11 25  0007   52238     420    0        1.2      771.6     9.32e+04
2001 11 25  0008   52238     480    0        1.6      774.8     5.56e+04
2001 11 25  0009   52238     540    0        1.6      774.8     5.56e+04
2001 11 25  0010   52238     600    0        1.3      770.1     7.01e+04
2001 11 25  0011   52238     660    0        1.6      772.7     6.35e+04
2001 11 25  0012   52238     720    0        1.4      771.2     9.31e+04
2001 11 25  0013   52238     780    0        1.7      772.0     7.40e+04
2001 11 25  0014   52238     840    0        1.7      764.2     7.14e+04
2001 11 25  0015   52238     900    0        1.5      769.8     6.07e+04
2001 11 25  0016   52238     960    0        1.7      761.8     7.18e+04
2001 11 25  0017   52238    1020    0        1.2      766.2     8.45e+04
2001 11 25  0018   52238    1080    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0019   52238    1140    0        1.5      753.8     6.45e+04
2001 11 25  0020   52238    1200    0        1.5      754.2     8.27e+04
2001 11 25  0021   52238    1260    0        1.8      755.7     6.49e+04
2001 11 25  0022   52238    1320    0        1.5      759.3     7.79e+04
2001 11 25  0023   52238    1380    0        1.5      760.2     5.54e+04
2001 11 25  0024   52238    1440    0        1.7      766.2     6.39e+04
2001 11 25  0025   52238    1500    0        1.7      766.2     6.39e+04
2001 11 25  0026   52238    1560    0        1.6      753.5     7.11e+04
2001 11 25  0027   52238    1620    0        1.5      756.8     9.43e+04
2001 11 25  0028   52238    1680    0        1.6      754.7     6.96e+04
2001 11 25  0029   52238    1740    0        1.7      758.3     9.07e+04
2001 11 25  0030   52238    1800    0        1.7      754.0     7.67e+04
2001 11 25  0031   52238    1860    0        1.5      761.1     8.30e+04
2001 11 25  0032   52238    1920    0        1.5      759.5     6.45e+04
2001 11 25  0033   52238    1980    0        1.6      762.7     6.34e+04
2001 11 25  0034   52238    2040    0        1.3      756.2     3.97e+04
2001 11 25  0035   52238    2100    0        1.9      765.5     7.06e+04
2001 11 25  0036   52238    2160    0        1.6      763.2     6.04e+04
2001 11 25  0037   52238    2220    0        1.6      764.2     6.29e+04
2001 11 25  0038   52238    2280    0        1.6      757.5     5.03e+04
2001 11 25  0039   52238    2340    0        1.6      766.4     6.39e+04
2001 11 25  0040   52238    2400    0        1.7      768.4     8.29e+04
2001 11 25  0041   52238    2460    0        1.7      768.4     8.29e+04
2001 11 25  0042   52238    2520    0        2.0      770.9     4.90e+04
2001 11 25  0043   52238    2580    0        2.1      759.8     4.81e+04
2001 11 25  0044   52238    2640    0        1.6      761.9     5.15e+04
2001 11 25  0045   52238    2700    0        1.7      755.0     6.44e+04
2001 11 25  0046   52238    2760    0        2.1      761.8     5.70e+04
2001 11 25  0047   52238    2820    0        2.1      759.4     3.66e+04
2001 11 25  0048   52238    2880    0        1.1      747.6     9.54e+04
2001 11 25  0049   52238    2940    0        1.0      754.0     7.93e+04
2001 11 25  0050   52238    3000    0        1.1      746.8     6.46e+04
2001 11 25  0051   52238    3060    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0052   52238    3120    0        1.5      745.3     6.38e+04
2001 11 25  0053   52238    3180    0        1.0      748.6     8.19e+04
2001 11 25  0054   52238    3240    0        1.6      744.8     8.05e+04
2001 11 25  0055   52238    3300    0        1.0      742.5     9.96e+04
2001 11 25  0056   52238    3360    0        1.4      741.4     6.56e+04
2001 11 25  0057   52238    3420    0        1.4      741.4     6.56e+04
2001 11 25  0058   52238    3480    0        1.0      730.9     1.07e+05
2001 11 25  0059   52238    3540    0        1.2      748.1     8.65e+04
2001 11 25  0100   52238    3600    0        1.4      760.0     9.27e+04
2001 11 25  0101   52238    3660    0        1.3      757.2     8.19e+04
2001 11 25  0102   52238    3720    0        1.4      765.2     8.93e+04
2001 11 25  0103   52238    3780    0        1.4      766.4     7.21e+04
2001 11 25  0104   52238    3840    0        1.5      764.2     9.09e+04
2001 11 25  0105   52238    3900    0        1.3      763.8     6.69e+04
2001 11 25  0106   52238    3960    0        1.0      752.6     9.31e+04
2001 11 25  0107   52238    4020    0        1.0      749.1     6.87e+04
2001 11 25  0108   52238    4080    0        1.0      739.0     7.38e+04
2001 11 25  0109   52238    4140    0        1.1      742.9     7.42e+04
2001 11 25  0110   52238    4200    0        1.1      739.7     6.69e+04
2001 11 25  0111   52238    4260    0        1.1      743.2     8.44e+04
2001 11 25  0112   52238    4320    0        1.1      743.3     8.52e+04
2001 11 25  0113   52238    4380    0        1.1      743.3     8.52e+04
2001 11 25  0114   52238    4440    0        1.0      745.4     8.17e+04
2001 11 25  0115   52238    4500    0        0.8      748.0     7.97e+04
2001 11 25  0116   52238    4560    0        0.9      753.8     4.99e+04
2001 11 25  0117   52238    4620    0        1.4      752.8     6.71e+04
2001 11 25  0118   52238    4680    0        1.3      753.7     4.31e+04
2001 11 25  0119   52238    4740    0        1.3      758.1     5.06e+04
2001 11 25  0120   52238    4800    0        1.0      754.9     4.40e+04
2001 11 25  0121   52238    4860    0        1.1      757.5     6.15e+04
2001 11 25  0122   52238    4920    0        1.0      754.8     6.48e+04
2001 11 25  0123   52238    4980    0        1.1      755.1     5.61e+04
2001 11 25  0124   52238    5040    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0125   52238    5100    0        1.0      749.0     5.03e+04
2001 11 25  0126   52238    5160    0        0.9      745.5     6.99e+04
2001 11 25  0127   52238    5220    0        1.3      750.7     4.24e+04
2001 11 25  0128   52238    5280    0        1.2      744.6     6.23e+04
2001 11 25  0129   52238    5340    0        1.2      744.6     6.23e+04
2001 11 25  0130   52238    5400    0        1.4      745.2     5.56e+04
2001 11 25  0131   52238    5460    0        1.3      742.6     6.86e+04
2001 11 25  0132   52238    5520    0        1.2      745.9     6.83e+04
2001 11 25  0133   52238    5580    0        1.2      738.3     7.76e+04
2001 11 25  0134   52238    5640    0        1.6      748.7     4.80e+04
2001 11 25  0135   52238    5700    0        0.9      753.9     7.27e+04
2001 11 25  0136   52238    5760    0        1.2      762.9     7.52e+04
2001 11 25  0137   52238    5820    0        1.2      758.5     5.36e+04
2001 11 25  0138   52238    5880    0        1.4      754.2     4.06e+04
2001 11 25  0139   52238    5940    0        1.8      760.3     4.66e+04
2001 11 25  0140   52238    6000    0        1.6      759.1     3.53e+04
2001 11 25  0141   52238    6060    0        1.7      761.1     4.42e+04
2001 11 25  0142   52238    6120    0        1.9      757.5     2.73e+04
2001 11 25  0143   52238    6180    0        1.5      762.8     3.60e+04
2001 11 25  0144   52238    6240    0        1.4      755.4     4.30e+04
2001 11 25  0145   52238    6300    0        1.4      755.4     4.30e+04
2001 11 25  0146   52238    6360    0        1.7      764.6     4.00e+04
2001 11 25  0147   52238    6420    0        1.5      761.2     3.38e+04
2001 11 25  0148   52238    6480    0        1.6      765.2     3.82e+04
2001 11 25  0149   52238    6540    0        1.6      759.8     3.69e+04
2001 11 25  0150   52238    6600    0        1.3      758.3     4.84e+04
2001 11 25  0151   52238    6660    0        1.5      754.3     2.81e+04
2001 11 25  0152   52238    6720    0        1.4      756.2     5.09e+04
2001 11 25  0153   52238    6780    0        1.5      752.6     2.74e+04
2001 11 25  0154   52238    6840    0        1.5      752.8     4.00e+04
2001 11 25  0155   52238    6900    0        1.5      753.2     2.78e+04
2001 11 25  0156   52238    6960    0        1.0      755.7     4.49e+04
2001 11 25  0157   52238    7020    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0158   52238    7080    0        1.5      754.8     4.42e+04
2001 11 25  0159   52238    7140    0        2.0      765.0     5.73e+04
2001 11 25  0200   52238    7200    0        1.7      757.4     5.04e+04
2001 11 25  0201   52238    7260    0        1.7      757.4     5.04e+04
2001 11 25  0202   52238    7320    0        1.7      765.2     5.42e+04
2001 11 25  0203   52238    7380    0        1.7      758.1     4.42e+04
2001 11 25  0204   52238    7440    0        1.6      757.1     6.08e+04
2001 11 25  0205   52238    7500    0        1.1      753.5     4.63e+04
2001 11 25  0206   52238    7560    0        1.1      750.2     6.77e+04
2001 11 25  0207   52238    7620    0        1.5      744.0     4.01e+04
2001 11 25  0208   52238    7680    0        0.8      750.2     9.23e+04
2001 11 25  0209   52238    7740    0        0.9      755.3     5.61e+04
2001 11 25  0210   52238    7800    0        1.3      753.9     6.39e+04
2001 11 25  0211   52238    7860    0        1.4      751.5     5.60e+04
2001 11 25  0212   52238    7920    0        0.9      749.4     8.21e+04
2001 11 25  0213   52238    7980    0        1.2      761.2     9.13e+04
2001 11 25  0214   52238    8040    0        1.3      770.5     6.74e+04
2001 11 25  0215   52238    8100    0        1.0      769.4     9.77e+04
2001 11 25  0216   52238    8160    0        1.3      769.7     7.69e+04
2001 11 25  0217   52238    8220    0        1.3      769.7     7.69e+04
2001 11 25  0218   52238    8280    0        1.1      779.9     7.95e+04
2001 11 25  0219   52238    8340    0        1.9      775.6     6.34e+04
2001 11 25  0220   52238    8400    0        1.4      792.0     7.23e+04
2001 11 25  0221   52238    8460    0        1.5      784.3     5.58e+04
2001 11 25  0222   52238    8520    0        1.3      792.1     4.83e+04
2001 11 25  0223   52238    8580    0        1.2      781.9     3.58e+04
2001 11 25  0224   52238    8640    0        1.1      783.3     5.15e+04
2001 11 25  0225   52238    8700    0        1.5      775.2     3.45e+04
2001 11 25  0226   52238    8760    0        1.0      777.4     3.84e+04
2001 11 25  0227   52238    8820    0        1.3      780.4     2.32e+04
2001 11 25  0228   52238    8880    0        0.6      769.9     3.64e+04
2001 11 25  0229   52238    8940    0        0.9      765.6     4.12e+04
2001 11 25  0230   52238    9000    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0231   52238    9060    0        0.7      786.1     8.56e+04
2001 11 25  0232   52238    9120    0        0.6      785.5     4.67e+04
2001 11 25  0233   52238    9180    0        0.6      785.5     4.67e+04
2001 11 25  0234   52238    9240    0        0.6      788.0     1.05e+05
2001 11 25  0235   52238    9300    0        0.7      784.6     8.04e+04
2001 11 25  0236   52238    9360    0        0.6      798.4     1.60e+05
2001 11 25  0237   52238    9420    0        0.8      798.4     1.33e+05
2001 11 25  0238   52238    9480    0        1.6      761.4     8.44e+04
2001 11 25  0239   52238    9540    0        1.3      765.6     1.12e+05
2001 11 25  0240   52238    9600    0        0.9      774.0     1.43e+05
2001 11 25  0241   52238    9660    0        1.3      764.4     8.23e+04
2001 11 25  0242   52238    9720    0        1.3      769.5     1.10e+05
2001 11 25  0243   52238    9780    0        1.8      742.0     8.11e+04
2001 11 25  0244   52238    9840    0        1.8      736.6     6.89e+04
2001 11 25  0245   52238    9900    0        1.4      736.4     9.61e+04
2001 11 25  0246   52238    9960    0        1.6      744.6     7.25e+04
2001 11 25  0247   52238   10020    0        1.5      733.5     8.95e+04
2001 11 25  0248   52238   10080    0        1.3      735.8     6.31e+04
2001 11 25  0249   52238   10140    0        1.3      735.8     6.31e+04
2001 11 25  0250   52238   10200    0        1.4      732.4     7.77e+04
2001 11 25  0251   52238   10260    0        1.2      727.9     5.91e+04
2001 11 25  0252   52238   10320    0        1.9      712.0     6.90e+04
2001 11 25  0253   52238   10380    0        1.3      704.9     7.30e+04
2001 11 25  0254   52238   10440    0        2.1      688.3     7.22e+04
2001 11 25  0255   52238   10500    0        2.0      678.8     6.43e+04
2001 11 25  0256   52238   10560    0        2.1      683.6     7.48e+04
2001 11 25  0257   52238   10620    0        2.1      682.6     4.56e+04
2001 11 25  0258   52238   10680    0        2.0      698.2     4.07e+04
2001 11 25  0259   52238   10740    0        1.7      693.2     5.05e+04
2001 11 25  0300   52238   10800    0        1.8      690.1     4.84e+04
2001 11 25  0301   52238   10860    0        1.9      690.2     4.80e+04
2001 11 25  0302   52238   10920    0        1.8      692.0     6.35e+04
2001 11 25  0303   52238   10980    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0304   52238   11040    0        1.8      684.9     5.61e+04
2001 11 25  0305   52238   11100    0        1.8      684.9     5.61e+04
2001 11 25  0306   52238   11160    0        2.0      686.5     9.34e+04
2001 11 25  0307   52238   11220    0        1.8      689.6     6.49e+04
2001 11 25  0308   52238   11280    0        2.0      683.1     1.28e+05
2001 11 25  0309   52238   11340    0        2.5      683.8     9.42e+04
2001 11 25  0310   52238   11400    0        2.1      701.0     9.48e+04
2001 11 25  0311   52238   11460    0        1.8      721.4     5.72e+04
2001 11 25  0312   52238   11520    0        2.1      716.8     3.87e+04
2001 11 25  0313   52238   11580    0        1.8      712.8     4.53e+04
2001 11 25  0314   52238   11640    0        2.2      710.4     3.41e+04
2001 11 25  0315   52238   11700    0        1.9      717.7     4.37e+04
2001 11 25  0316   52238   11760    0        2.5      716.8     3.99e+04
2001 11 25  0317   52238   11820    0        2.2      698.5     8.78e+04
2001 11 25  0318   52238   11880    0        1.9      703.4     5.71e+04
2001 11 25  0319   52238   11940    0        1.4      704.1     3.88e+04
2001 11 25  0320   52238   12000    0        2.8      706.9     2.42e+04
2001 11 25  0321   52238   12060    0        2.8      706.9     2.42e+04
2001 11 25  0322   52238   12120    0        1.6      703.6     4.21e+04
2001 11 25  0323   52238   12180    0        2.6      709.2     2.38e+04
2001 11 25  0324   52238   12240    0        1.9      713.0     3.91e+04
2001 11 25  0325   52238   12300    0        2.1      712.5     3.28e+04
2001 11 25  0326   52238   12360    0        2.1      713.2     4.15e+04
2001 11 25  0327   52238   12420    0        2.6      719.0     3.47e+04
2001 11 25  0328   52238   12480    0        2.5      722.4     4.76e+04
2001 11 25  0329   52238   12540    0        2.3      711.8     2.94e+04
2001 11 25  0330   52238   12600    0        2.2      723.7     3.64e+04
2001 11 25  0331   52238   12660    0        1.9      715.9     3.40e+04
2001 11 25  0332   52238   12720    0        1.9      717.5     3.41e+04
2001 11 25  0333   52238   12780    0        1.8      713.6     2.70e+04
2001 11 25  0334   52238   12840    0        1.7      717.1     3.13e+04
2001 11 25  0335   52238   12900    0        1.6      713.7     2.95e+04
2001 11 25  0336   52238   12960    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0337   52238   13020    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0338   52238   13080    0        1.6      708.9     3.54e+04
2001 11 25  0339   52238   13140    0        2.0      710.2     2.71e+04
2001 11 25  0340   52238   13200    0        1.6      708.4     4.01e+04
2001 11 25  0341   52238   13260    0        1.6      700.1     2.65e+04
2001 11 25  0342   52238   13320    0        2.0      685.1     2.47e+04
2001 11 25  0343   52238   13380    0        1.8      690.0     2.73e+04
2001 11 25  0344   52238   13440    0        1.9      687.1     2.95e+04
2001 11 25  0345   52238   13500    0        2.2      691.8     3.40e+04
2001 11 25  0346   52238   13560    0        2.3      685.5     3.20e+04
2001 11 25  0347   52238   13620    0        2.0      688.3     3.40e+04
2001 11 25  0348   52238   13680    0        2.1      687.0     3.33e+04
2001 11 25  0349   52238   13740    0        2.2      693.5     3.41e+04
2001 11 25  0350   52238   13800    0        2.5      686.2     2.88e+04
2001 11 25  0351   52238   13860    0        2.1      689.7     3.72e+04
2001 11 25  0352   52238   13920    0        2.5      683.7     2.76e+04
2001 11 25  0353   52238   13980    0        2.5      683.7     2.76e+04
2001 11 25  0354   52238   14040    0        1.9      686.0     4.63e+04
2001 11 25  0355   52238   14100    0        2.2      680.6     2.58e+04
2001 11 25  0356   52238   14160    0        1.5      685.5     3.13e+04
2001 11 25  0357   52238   14220    0        2.1      679.1     2.22e+04
2001 11 25  0358   52238   14280    0        2.2      677.1     3.12e+04
2001 11 25  0359   52238   14340    0        3.4      673.1     2.90e+04
2001 11 25  0400   52238   14400    0        2.9      675.2     2.96e+04
2001 11 25  0401   52238   14460    0        3.7      680.4     2.23e+04
2001 11 25  0402   52238   14520    0        3.4      682.2     3.52e+04
2001 11 25  0403   52238   14580    0        3.7      683.0     2.68e+04
2001 11 25  0404   52238   14640    0        3.1      677.0     2.81e+04
2001 11 25  0405   52238   14700    0        3.5      679.0     2.43e+04
2001 11 25  0406   52238   14760    0        3.0      683.2     3.71e+04
2001 11 25  0407   52238   14820    0        3.4      675.4     2.46e+04
2001 11 25  0408   52238   14880    0        2.6      673.5     2.95e+04
2001 11 25  0409   52238   14940    0        2.6      673.5     2.95e+04
2001 11 25  0410   52238   15000    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0411   52238   15060    0        3.0      672.0     3.45e+04
2001 11 25  0412   52238   15120    0        2.6      673.3     3.80e+04
2001 11 25  0413   52238   15180    0        2.9      669.5     3.43e+04
2001 11 25  0414   52238   15240    0        2.5      669.8     3.51e+04
2001 11 25  0415   52238   15300    0        3.1      656.0     3.15e+04
2001 11 25  0416   52238   15360    0        2.6      660.8     2.99e+04
2001 11 25  0417   52238   15420    0        3.3      669.3     2.65e+04
2001 11 25  0418   52238   15480    0        2.8      666.2     2.66e+04
2001 11 25  0419   52238   15540    0        3.5      666.1     2.78e+04
2001 11 25  0420   52238   15600    0        2.6      662.5     2.77e+04
2001 11 25  0421   52238   15660    0        3.1      664.0     2.55e+04
2001 11 25  0422   52238   15720    0        2.4      669.4     2.61e+04
2001 11 25  0423   52238   15780    0        2.9      658.2     2.46e+04
2001 11 25  0424   52238   15840    0        2.5      662.0     2.97e+04
2001 11 25  0425   52238   15900    0        2.5      662.0     2.97e+04
2001 11 25  0426   52238   15960    0        3.3      663.9     2.74e+04
2001 11 25  0427   52238   16020    0        2.8      658.0     2.38e+04
2001 11 25  0428   52238   16080    0        3.5      665.0     2.56e+04
2001 11 25  0429   52238   16140    0        2.4      664.5     2.35e+04
2001 11 25  0430   52238   16200    0        3.0      663.4     2.75e+04
2001 11 25  0431   52238   16260    0        2.9      654.8     2.95e+04
2001 11 25  0432   52238   16320    0        2.6      671.7     3.61e+04
2001 11 25  0433   52238   16380    0        2.2      672.3     3.42e+04
2001 11 25  0434   52238   16440    0        2.5      670.7     3.17e+04
2001 11 25  0435   52238   16500    0        3.1      659.2     2.65e+04
2001 11 25  0436   52238   16560    0        3.1      662.1     2.46e+04
2001 11 25  0437   52238   16620    0        2.6      666.5     2.40e+04
2001 11 25  0438   52238   16680    0        3.2      672.4     2.35e+04
2001 11 25  0439   52238   16740    0        2.5      669.7     3.00e+04
2001 11 25  0440   52238   16800    0        3.1      666.4     2.70e+04
2001 11 25  0441   52238   16860    0        3.1      666.4     2.70e+04
2001 11 25  0442   52238   16920    0        2.6      660.4     2.98e+04
2001 11 25  0443   52238   16980    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0444   52238   17040    0        3.2      660.5     2.60e+04
2001 11 25  0445   52238   17100    0        2.5      660.9     2.93e+04
2001 11 25  0446   52238   17160    0        3.0      658.6     2.31e+04
2001 11 25  0447   52238   17220    0        3.0      652.6     2.41e+04
2001 11 25  0448   52238   17280    0        3.1      662.6     2.51e+04
2001 11 25  0449   52238   17340    0        2.4      658.1     2.84e+04
2001 11 25  0450   52238   17400    0        2.6      660.0     2.68e+04
2001 11 25  0451   52238   17460    0        2.5      657.5     2.65e+04
2001 11 25  0452   52238   17520    0        2.6      652.7     3.14e+04
2001 11 25  0453   52238   17580    0        2.5      684.1     6.51e+04
2001 11 25  0454   52238   17640    0        3.0      677.2     5.75e+04
2001 11 25  0455   52238   17700    0        3.1      694.0     6.66e+04
2001 11 25  0456   52238   17760    0        3.8      676.4     5.45e+04
2001 11 25  0457   52238   17820    0        3.8      676.4     5.45e+04
2001 11 25  0458   52238   17880    0        3.5      677.1     4.66e+04
2001 11 25  0459   52238   17940    0        4.4      681.0     3.19e+04
2001 11 25  0500   52238   18000    0        3.3      672.1     4.75e+04
2001 11 25  0501   52238   18060    0        3.3      671.2     3.49e+04
2001 11 25  0502   52238   18120    0        3.3      668.2     4.90e+04
2001 11 25  0503   52238   18180    0        3.5      665.3     5.34e+04
2001 11 25  0504   52238   18240    0        2.7      666.7     4.96e+04
2001 11 25  0505   52238   18300    0        4.2      669.5     3.79e+04
2001 11 25  0506   52238   18360    0        4.2      667.2     3.85e+04
2001 11 25  0507   52238   18420    0        4.7      668.7     2.74e+04
2001 11 25  0508   52238   18480    0        3.8      667.9     3.50e+04
2001 11 25  0509   52238   18540    0        4.6      671.1     3.17e+04
2001 11 25  0510   52238   18600    0        3.6      687.5     3.80e+04
2001 11 25  0511   52238   18660    0        3.5      682.5     3.40e+04
2001 11 25  0512   52238   18720    0        3.2      683.1     3.48e+04
2001 11 25  0513   52238   18780    0        3.2      683.1     3.48e+04
2001 11 25  0514   52238   18840    0        4.2      686.4     3.85e+04
2001 11 25  0515   52238   18900    0        2.6      682.1     3.46e+04
2001 11 25  0516   52238   18960    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0517   52238   19020    0        4.3      664.7     3.77e+04
2001 11 25  0518   52238   19080    0        3.9      661.8     3.78e+04
2001 11 25  0519   52238   19140    0        3.9      647.2     3.19e+04
2001 11 25  0520   52238   19200    0        6.0      644.8     4.64e+04
2001 11 25  0521   52238   19260    0        4.6      646.5     3.80e+04
2001 11 25  0522   52238   19320    0        4.2      659.3     5.06e+04
2001 11 25  0523   52238   19380    0        4.6      656.8     4.60e+04
2001 11 25  0524   52238   19440    0        5.5      631.6     7.09e+04
2001 11 25  0525   52238   19500    0        4.4      652.7     4.08e+04
2001 11 25  0526   52238   19560    0        4.7      645.8     5.22e+04
2001 11 25  0527   52238   19620    0        5.0      660.3     5.75e+04
2001 11 25  0528   52238   19680    0        4.5      659.7     5.24e+04
2001 11 25  0529   52238   19740    0        4.5      659.7     5.24e+04
2001 11 25  0530   52238   19800    0        6.2      661.3     4.04e+04
2001 11 25  0531   52238   19860    0        7.8      655.3     3.50e+04
2001 11 25  0532   52238   19920    0        8.0      662.6     3.39e+04
2001 11 25  0533   52238   19980    6    -9999.9    -9999.9    -1.00e+05
2001 11 25  0534   52238   20040    0        8.7      658.8     3.47e+04
2001 11 25  0535   52238   20100    0        8.0      659.6     3.39e+04
2001 11 25  0536   52238   20160    0        6.7      661.1     3.20e+04
2001 11 25  0537   52238   20220    0        5.6      661.5     3.14e+04
2001 11 25  0538   52238   20280    0        6.0      661.6     3.07e+04
2001 11 25  0539   52238   20340    0        6.2      659.0     3.34e+04
2001 11 25  0540   52238   20400    0        8.6      662.0     3.23e+04
2001 11 25  0541   52238   20460    0        7.9      655.4     3.74e+04
2001 11 25  0542   52238   20520    0        7.4      659.2     3.63e+04
2001 11 25  0543   52238   20580    0        7.7      660.9     4.19e+04
2001 11 25  0544   52238   20640    0        5.9      660.1     3.17e+04
2001 11 25  0545   52238   20700    0        5.9      660.1     3.17e+04
2001 11 25  0546   52238   20760    0        7.6      663.8     3.49e+04
2001 11 25  0547   52238   20820    0        6.2      664.0     3.41e+04
2001 11 25  0548   52238   20880    0        5.8      664.7     3.73e+04
2001 11 25  0549   52238   20940    9    -9999.9    -9999.9    -1.00e+05
2001 11 25  0550   52238   21000    0        3.6      657.5     3.90e+04
2001 11 25  0551   52238   21060    0        4.9      653.0     3.60e+04
2001 11 25  0552   52238   21120    0        4.5      654.0     4.31e+04
2001 11 25  0553   52238   21180    0        3.9      660.2     3.45e+04
2001 11 25  0554   52238   21240    0        5.0      663.6     3.68e+04
2001 11 25  0555   52238   21300    0        5.3      664.5     3.52e+04
2001 11 25  0556   52238   21360    0        6.8      667.7     3.20e+04
2001 11 25  0557   52238   21420    0        5.5      663.3     3.33e+04
2001 11 25  0558   52238   21480    0        5.4      662.2     3.33e+04
2001 11 25  0559   52238   21540    0        5.1      653.6     3.09e+04
2001 11 25  0600   52238   21600    0        6.4      658.6     3.36e+04
2001 11 25  0601   52238   21660    0        6.4      658.6     3.36e+04
2001 11 25  0602   52238   21720    0        6.3      656.4     3.33e+04
2001 11 25  0603   52238   21780    0        6.1      663.9     2.61e+04
2001 11 25  0604   52238   21840    0        6.8      648.5     2.87e+04
2001 11 25  0605   52238   21900    0        5.8      650.3     3.09e+04
2001 11 25  0606   52238   21960    0        6.8      645.6     2.75e+04
2001 11 25  0607   52238   22020    0        6.2      648.4     3.53e+04
2001 11 25  0608   52238   22080    0        5.9      647.1     3.02e+04
