:Data_list: 20021011_ace_swepam_1m.txt
:Created: 2002 Oct 12 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2002 10 11  0000   52558       0    9    -9999.9    -9999.9    -1.00e+05
2002 10 11  0001   52558      60    9    -9999.9    -9999.9    -1.00e+05
2002 10 11  0002   52558     120    0        2.8      373.6     3.36e+04
2002 10 11  0003   52558     180    0        2.4      370.6     3.42e+04
2002 10 11  0004   52558     240    0        3.2      371.9     3.46e+04
2002 10 11  0005   52558     300    0        3.8      379.6     3.69e+04
2002 10 11  0006   52558     360    0        2.9      372.1     3.37e+04
2002 10 11  0007   52558     420    0        3.3      373.7     3.10e+04
2002 10 11  0008   52558     480    0        3.7      374.2     2.54e+04
2002 10 11  0009   52558     540    0        3.4      371.1     3.03e+04
2002 10 11  0010   52558     600    0        2.6      363.2     2.80e+04
2002 10 11  0011   52558     660    0        3.5      369.0     3.48e+04
2002 10 11  0012   52558     720    0        5.2      384.9     3.25e+04
2002 10 11  0013   52558     780    0        2.2      361.3     3.56e+04
2002 10 11  0014   52558     840    0        3.0      357.4     4.54e+04
2002 10 11  0015   52558     900    0        2.2      353.1     5.17e+04
2002 10 11  0016   52558     960    0        3.2      346.8     6.23e+04
2002 10 11  0017   52558    1020    0        3.0      351.3     5.82e+04
2002 10 11  0018   52558    1080    0        2.9      355.8     5.42e+04
2002 10 11  0019   52558    1140    0        2.4      368.4     3.44e+04
2002 10 11  0020   52558    1200    0        2.5      369.3     3.59e+04
2002 10 11  0021   52558    1260    0        3.0      371.6     3.35e+04
2002 10 11  0022   52558    1320    0        2.8      370.1     3.17e+04
2002 10 11  0023   52558    1380    0        2.9      373.2     3.03e+04
2002 10 11  0024   52558    1440    0        3.0      373.1     3.18e+04
2002 10 11  0025   52558    1500    0        2.8      376.4     3.17e+04
2002 10 11  0026   52558    1560    0        2.7      372.4     3.32e+04
2002 10 11  0027   52558    1620    0        2.6      370.9     2.54e+04
2002 10 11  0028   52558    1680    0        2.9      369.7     3.20e+04
2002 10 11  0029   52558    1740    0        2.7      370.3     2.38e+04
2002 10 11  0030   52558    1800    0        2.9      373.6     2.56e+04
2002 10 11  0031   52558    1860    0        2.5      366.6     3.01e+04
2002 10 11  0032   52558    1920    0        3.5      373.8     2.73e+04
2002 10 11  0033   52558    1980    0        3.5      373.8     2.73e+04
2002 10 11  0034   52558    2040    9    -9999.9    -9999.9    -1.00e+05
2002 10 11  0035   52558    2100    0        2.3      360.6     4.80e+04
2002 10 11  0036   52558    2160    0        2.4      361.5     4.67e+04
2002 10 11  0037   52558    2220    0        4.9      387.1     6.40e+04
2002 10 11  0038   52558    2280    0        3.0      378.0     4.06e+04
2002 10 11  0039   52558    2340    0        3.3      376.3     4.54e+04
2002 10 11  0040   52558    2400    0        4.7      377.7     5.14e+04
2002 10 11  0041   52558    2460    0        4.0      380.2     3.18e+04
2002 10 11  0042   52558    2520    0        3.7      379.2     2.87e+04
2002 10 11  0043   52558    2580    0        3.9      368.4     3.74e+04
2002 10 11  0044   52558    2640    0        4.8      387.0     3.15e+04
2002 10 11  0045   52558    2700    0        4.0      382.1     2.78e+04
2002 10 11  0046   52558    2760    0        4.5      387.4     3.76e+04
2002 10 11  0047   52558    2820    0        3.2      384.1     2.58e+04
2002 10 11  0048   52558    2880    0        3.8      371.3     3.47e+04
2002 10 11  0049   52558    2940    0        3.7      371.0     3.32e+04
2002 10 11  0050   52558    3000    0        3.7      370.7     3.17e+04
