:Data_list: 20060415_ace_sis_5m.txt
:Created: 2006 Apr 16 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2006 04 15  0000    53840       0      0    1.51e+00    0    1.06e+00
2006 04 15  0005    53840     300      0    1.49e+00    0    1.04e+00
2006 04 15  0010    53840     600      0    1.54e+00    0    1.08e+00
2006 04 15  0015    53840     900      0    1.49e+00    0    1.03e+00
2006 04 15  0020    53840    1200      0    1.53e+00    0    1.07e+00
2006 04 15  0025    53840    1500      0    1.50e+00    0    1.05e+00
2006 04 15  0030    53840    1800      0    1.52e+00    0    1.06e+00
2006 04 15  0035    53840    2100      0    1.52e+00    0    1.07e+00
2006 04 15  0040    53840    2400      0    1.50e+00    0    1.06e+00
2006 04 15  0045    53840    2700      0    1.51e+00    0    1.05e+00
2006 04 15  0050    53840    3000      0    1.51e+00    0    1.06e+00
2006 04 15  0055    53840    3300      0    1.53e+00    0    1.06e+00
2006 04 15  0100    53840    3600      0    1.51e+00    0    1.06e+00
2006 04 15  0105    53840    3900      0    1.53e+00    0    1.08e+00
2006 04 15  0110    53840    4200      0    1.51e+00    0    1.06e+00
2006 04 15  0115    53840    4500      0    1.52e+00    0    1.08e+00
2006 04 15  0120    53840    4800      0    1.48e+00    0    1.04e+00
2006 04 15  0125    53840    5100      0    1.55e+00    0    1.09e+00
2006 04 15  0130    53840    5400      0    1.54e+00    0    1.09e+00
2006 04 15  0135    53840    5700      0    1.48e+00    0    1.04e+00
2006 04 15  0140    53840    6000      0    1.51e+00    0    1.06e+00
2006 04 15  0145    53840    6300      0    1.52e+00    0    1.07e+00
2006 04 15  0150    53840    6600      0    1.52e+00    0    1.06e+00
