:Data_list: 20040902_ace_swepam_1m.txt
:Created: 2004 Sep 03 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2004 09 02  0000   53250       0    0        2.6      490.5     7.61e+04
2004 09 02  0001   53250      60    0        2.4      492.9     7.51e+04
2004 09 02  0002   53250     120    0        1.9      484.1     8.37e+04
2004 09 02  0003   53250     180    0        1.8      485.6     7.94e+04
2004 09 02  0004   53250     240    0        1.7      486.1     7.85e+04
2004 09 02  0005   53250     300    0        1.7      477.5     9.62e+04
2004 09 02  0006   53250     360    0        1.6      483.1     8.44e+04
2004 09 02  0007   53250     420    0        1.7      488.3     8.44e+04
2004 09 02  0008   53250     480    0        1.6      486.1     7.91e+04
2004 09 02  0009   53250     540    0        1.8      487.1     7.88e+04
2004 09 02  0010   53250     600    0        1.7      486.4     7.84e+04
2004 09 02  0011   53250     660    0        1.5      491.5     1.09e+05
2004 09 02  0012   53250     720    0        1.6      491.2     9.10e+04
2004 09 02  0013   53250     780    0        1.6      486.5     7.88e+04
2004 09 02  0014   53250     840    0        1.6      486.5     7.88e+04
2004 09 02  0015   53250     900    0        1.6      484.9     8.36e+04
2004 09 02  0016   53250     960    0        1.6      486.3     8.57e+04
2004 09 02  0017   53250    1020    0        1.6      488.1     8.11e+04
2004 09 02  0018   53250    1080    0        1.7      491.1     8.34e+04
2004 09 02  0019   53250    1140    0        1.6      492.7     8.53e+04
2004 09 02  0020   53250    1200    0        1.5      485.9     8.56e+04
2004 09 02  0021   53250    1260    0        1.5      478.4     9.11e+04
2004 09 02  0022   53250    1320    0        1.4      477.2     8.95e+04
2004 09 02  0023   53250    1380    0        1.4      477.1     7.81e+04
2004 09 02  0024   53250    1440    0        0.8      467.5     1.33e+05
2004 09 02  0025   53250    1500    0        1.0      469.1     1.06e+05
2004 09 02  0026   53250    1560    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0027   53250    1620    0        1.7      470.1     1.06e+05
2004 09 02  0028   53250    1680    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0029   53250    1740    0        1.2      466.4     1.04e+05
2004 09 02  0030   53250    1800    0        1.2      466.4     1.04e+05
2004 09 02  0031   53250    1860    0        0.9      477.0     9.81e+04
2004 09 02  0032   53250    1920    0        0.9      471.2     1.15e+05
2004 09 02  0033   53250    1980    0        1.7      474.2     1.09e+05
2004 09 02  0034   53250    2040    0        1.1      473.1     1.10e+05
2004 09 02  0035   53250    2100    0        1.6      473.9     1.03e+05
2004 09 02  0036   53250    2160    0        0.9      478.1     1.01e+05
2004 09 02  0037   53250    2220    0        1.0      480.8     9.03e+04
2004 09 02  0038   53250    2280    0        0.7      477.6     1.09e+05
2004 09 02  0039   53250    2340    0        0.8      475.5     1.14e+05
2004 09 02  0040   53250    2400    0        1.0      477.6     9.19e+04
2004 09 02  0041   53250    2460    0        1.0      478.2     9.40e+04
2004 09 02  0042   53250    2520    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0043   53250    2580    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0044   53250    2640    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0045   53250    2700    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0046   53250    2760    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0047   53250    2820    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0048   53250    2880    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0049   53250    2940    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0050   53250    3000    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0051   53250    3060    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0052   53250    3120    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0053   53250    3180    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0054   53250    3240    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0055   53250    3300    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0056   53250    3360    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0057   53250    3420    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0058   53250    3480    0        0.9      480.1     8.67e+04
2004 09 02  0059   53250    3540    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0100   53250    3600    0        0.7      478.7     9.08e+04
2004 09 02  0101   53250    3660    0        0.8      478.4     8.38e+04
2004 09 02  0102   53250    3720    0        0.8      478.4     8.38e+04
2004 09 02  0103   53250    3780    0        0.8      478.5     8.64e+04
2004 09 02  0104   53250    3840    0        0.8      474.8     8.21e+04
2004 09 02  0105   53250    3900    0        0.8      477.1     9.50e+04
2004 09 02  0106   53250    3960    0        0.6      477.5     1.09e+05
2004 09 02  0107   53250    4020    0        0.7      476.2     9.66e+04
2004 09 02  0108   53250    4080    0        0.7      478.9     1.15e+05
2004 09 02  0109   53250    4140    0        1.5      482.3     8.15e+04
2004 09 02  0110   53250    4200    0        0.8      472.9     1.05e+05
2004 09 02  0111   53250    4260    0        1.2      469.9     9.96e+04
2004 09 02  0112   53250    4320    0        0.7      476.9     1.02e+05
2004 09 02  0113   53250    4380    0        0.9      482.8     1.24e+05
2004 09 02  0114   53250    4440    0        0.8      484.3     1.18e+05
2004 09 02  0115   53250    4500    0        0.8      481.9     1.35e+05
2004 09 02  0116   53250    4560    0        1.0      465.4     1.24e+05
2004 09 02  0117   53250    4620    0        0.9      468.1     8.00e+04
2004 09 02  0118   53250    4680    0        0.9      468.1     8.00e+04
2004 09 02  0119   53250    4740    0        0.9      471.7     8.14e+04
2004 09 02  0120   53250    4800    0        1.0      474.3     8.34e+04
2004 09 02  0121   53250    4860    0        1.0      481.5     9.94e+04
2004 09 02  0122   53250    4920    0        0.9      473.8     9.39e+04
2004 09 02  0123   53250    4980    0        1.0      470.8     9.12e+04
2004 09 02  0124   53250    5040    0        0.8      472.1     8.52e+04
2004 09 02  0125   53250    5100    0        1.1      467.2     1.04e+05
2004 09 02  0126   53250    5160    0        0.8      466.0     1.18e+05
2004 09 02  0127   53250    5220    0        1.1      469.4     9.37e+04
2004 09 02  0128   53250    5280    0        1.1      468.5     7.79e+04
2004 09 02  0129   53250    5340    0        0.9      477.1     1.50e+05
2004 09 02  0130   53250    5400    0        2.4      485.9     6.70e+04
2004 09 02  0131   53250    5460    0        2.0      480.3     7.79e+04
2004 09 02  0132   53250    5520    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0133   53250    5580    0        1.8      473.7     8.58e+04
2004 09 02  0134   53250    5640    0        1.8      473.7     8.58e+04
2004 09 02  0135   53250    5700    0        1.9      470.8     8.15e+04
2004 09 02  0136   53250    5760    0        1.7      469.5     7.38e+04
2004 09 02  0137   53250    5820    0        1.9      470.6     7.89e+04
2004 09 02  0138   53250    5880    0        1.6      464.7     8.50e+04
2004 09 02  0139   53250    5940    0        1.4      464.3     9.26e+04
2004 09 02  0140   53250    6000    0        1.7      470.5     8.15e+04
2004 09 02  0141   53250    6060    0        1.6      466.5     8.58e+04
2004 09 02  0142   53250    6120    0        1.6      467.1     7.83e+04
2004 09 02  0143   53250    6180    0        0.9      462.2     1.15e+05
2004 09 02  0144   53250    6240    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0145   53250    6300    0        1.0      460.9     1.25e+05
2004 09 02  0146   53250    6360    0        0.9      461.8     1.15e+05
2004 09 02  0147   53250    6420    0        1.0      462.7     1.18e+05
2004 09 02  0148   53250    6480    0        1.0      464.4     9.33e+04
2004 09 02  0149   53250    6540    0        0.9      464.1     9.13e+04
2004 09 02  0150   53250    6600    0        0.9      464.1     9.13e+04
2004 09 02  0151   53250    6660    0        0.9      465.4     9.51e+04
2004 09 02  0152   53250    6720    0        1.0      463.9     1.07e+05
2004 09 02  0153   53250    6780    0        1.0      462.1     1.15e+05
2004 09 02  0154   53250    6840    0        1.1      468.4     9.15e+04
2004 09 02  0155   53250    6900    0        1.0      465.0     1.05e+05
2004 09 02  0156   53250    6960    0        1.4      466.6     7.55e+04
2004 09 02  0157   53250    7020    0        1.7      472.5     8.95e+04
2004 09 02  0158   53250    7080    0        0.8      468.0     9.02e+04
2004 09 02  0159   53250    7140    0        1.7      463.1     8.80e+04
2004 09 02  0200   53250    7200    0        1.1      471.3     8.91e+04
2004 09 02  0201   53250    7260    0        1.1      474.4     7.73e+04
2004 09 02  0202   53250    7320    0        1.0      471.9     9.25e+04
2004 09 02  0203   53250    7380    0        1.0      472.6     8.74e+04
2004 09 02  0204   53250    7440    0        0.7      469.2     1.03e+05
2004 09 02  0205   53250    7500    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0206   53250    7560    9    -9999.9    -9999.9    -1.00e+05
2004 09 02  0207   53250    7620    0        0.7      469.8     9.45e+04
2004 09 02  0208   53250    7680    0        1.1      469.3     1.07e+05
2004 09 02  0209   53250    7740    0        0.8      464.8     1.22e+05
2004 09 02  0210   53250    7800    0        0.9      469.3     1.07e+05
2004 09 02  0211   53250    7860    0        0.9      472.5     9.25e+04
2004 09 02  0212   53250    7920    0        1.0      471.8     9.12e+04
2004 09 02  0213   53250    7980    0        1.1      471.5     8.60e+04
2004 09 02  0214   53250    8040    0        1.1      480.8     1.01e+05
