:Data_list: 20040121_ace_sis_5m.txt
:Created: 2004 Jan 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 01 21  0000    53025       0      0    9.39e-01    0    6.62e-01
2004 01 21  0005    53025     300      0    9.25e-01    0    6.47e-01
2004 01 21  0010    53025     600      0    9.44e-01    0    6.60e-01
2004 01 21  0015    53025     900      0    9.32e-01    0    6.48e-01
2004 01 21  0020    53025    1200      0    9.45e-01    0    6.68e-01
2004 01 21  0025    53025    1500      0    9.06e-01    0    6.29e-01
2004 01 21  0030    53025    1800      0    9.14e-01    0    6.41e-01
2004 01 21  0035    53025    2100      0    9.24e-01    0    6.52e-01
2004 01 21  0040    53025    2400      0    9.32e-01    0    6.54e-01
2004 01 21  0045    53025    2700      0    9.07e-01    0    6.34e-01
2004 01 21  0050    53025    3000      0    9.17e-01    0    6.34e-01
2004 01 21  0055    53025    3300      0    9.33e-01    0    6.47e-01
2004 01 21  0100    53025    3600      0    9.15e-01    0    6.33e-01
2004 01 21  0105    53025    3900      0    8.94e-01    0    6.29e-01
2004 01 21  0110    53025    4200      0    9.23e-01    0    6.49e-01
2004 01 21  0115    53025    4500      0    8.99e-01    0    6.33e-01
2004 01 21  0120    53025    4800      0    9.44e-01    0    6.50e-01
2004 01 21  0125    53025    5100      0    9.16e-01    0    6.42e-01
2004 01 21  0130    53025    5400      0    9.07e-01    0    6.32e-01
2004 01 21  0135    53025    5700      0    9.29e-01    0    6.48e-01
2004 01 21  0140    53025    6000      0    9.35e-01    0    6.59e-01
2004 01 21  0145    53025    6300      0    9.34e-01    0    6.60e-01
2004 01 21  0150    53025    6600      0    9.23e-01    0    6.45e-01
2004 01 21  0155    53025    6900      0    9.04e-01    0    6.27e-01
2004 01 21  0200    53025    7200      0    9.21e-01    0    6.24e-01
2004 01 21  0205    53025    7500      0    9.44e-01    0    6.63e-01
2004 01 21  0210    53025    7800      0    9.12e-01    0    6.29e-01
2004 01 21  0215    53025    8100      0    9.47e-01    0    6.76e-01
2004 01 21  0220    53025    8400      0    8.92e-01    0    6.22e-01
2004 01 21  0225    53025    8700      0    9.26e-01    0    6.43e-01
2004 01 21  0230    53025    9000      0    9.40e-01    0    6.47e-01
2004 01 21  0235    53025    9300      0    9.24e-01    0    6.43e-01
2004 01 21  0240    53025    9600      0    9.47e-01    0    6.62e-01
2004 01 21  0245    53025    9900      0    9.32e-01    0    6.51e-01
2004 01 21  0250    53025   10200      0    9.58e-01    0    6.67e-01
2004 01 21  0255    53025   10500      0    9.63e-01    0    6.80e-01
2004 01 21  0300    53025   10800      0    9.15e-01    0    6.33e-01
2004 01 21  0305    53025   11100      0    9.10e-01    0    6.32e-01
