:Data_list: 20071105_ace_mag_1m.txt
:Created: 2007 Nov 06 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 11 05  0000   54409       0    0    -1.2     2.6    -1.6     3.3   -30.2   115.3
2007 11 05  0001   54409      60    0    -1.1     2.6    -1.7     3.3   -31.5   113.2
2007 11 05  0002   54409     120    0    -2.3     2.3    -1.4     3.5   -23.3   134.5
2007 11 05  0003   54409     180    0    -1.8     2.5    -1.4     3.3   -23.9   125.0
2007 11 05  0004   54409     240    0    -1.4     2.6    -1.4     3.3   -24.3   118.8
2007 11 05  0005   54409     300    0    -1.2     2.5    -1.5     3.2   -28.4   115.9
2007 11 05  0006   54409     360    0    -1.4     2.5    -1.5     3.2   -27.9   118.8
2007 11 05  0007   54409     420    0    -1.7     2.1    -1.3     3.0   -25.0   128.4
2007 11 05  0008   54409     480    0    -1.4     2.2    -1.7     3.1   -32.8   121.4
2007 11 05  0009   54409     540    0    -1.6     2.1    -1.8     3.2   -34.1   126.7
2007 11 05  0010   54409     600    0    -1.3     2.0    -1.6     2.9   -34.7   122.3
2007 11 05  0011   54409     660    0    -2.6     0.3    -0.9     2.7   -20.0   174.3
2007 11 05  0012   54409     720    0    -3.2    -0.8    -0.4     3.4    -7.7   193.7
2007 11 05  0013   54409     780    0    -3.0    -0.5     0.4     3.1     6.9   189.3
2007 11 05  0014   54409     840    0    -2.7    -0.3     0.9     2.9    18.8   186.2
2007 11 05  0015   54409     900    0    -1.8    -0.3     0.7     1.9    21.9   189.8
2007 11 05  0016   54409     960    0    -3.0    -0.4     0.9     3.1    16.5   186.7
2007 11 05  0017   54409    1020    0    -3.5    -0.1     0.9     3.6    14.0   182.4
2007 11 05  0018   54409    1080    0    -3.5     0.0     0.5     3.5     7.9   179.6
2007 11 05  0019   54409    1140    0    -3.3     0.1    -0.3     3.3    -5.1   178.2
2007 11 05  0020   54409    1200    0    -3.4    -0.2     0.0     3.4     0.2   184.2
2007 11 05  0021   54409    1260    0    -3.2    -0.2     0.9     3.3    15.5   183.3
2007 11 05  0022   54409    1320    0    -3.2    -0.2     0.8     3.3    14.9   184.2
2007 11 05  0023   54409    1380    0    -3.1     0.1     0.5     3.2     9.1   178.7
2007 11 05  0024   54409    1440    0    -3.4    -0.4     0.7     3.5    12.1   187.0
2007 11 05  0025   54409    1500    0    -3.6    -0.8     1.3     3.9    19.4   192.5
2007 11 05  0026   54409    1560    0    -3.5    -1.0     1.3     3.9    19.5   196.6
2007 11 05  0027   54409    1620    0    -3.2    -1.4     1.5     3.8    24.0   203.6
2007 11 05  0028   54409    1680    0    -3.1    -1.0     1.5     3.6    25.0   197.1
2007 11 05  0029   54409    1740    0    -3.3    -0.9     1.3     3.6    20.2   195.4
2007 11 05  0030   54409    1800    0    -3.3    -0.9     1.0     3.6    15.7   195.1
2007 11 05  0031   54409    1860    0    -2.8    -1.1     1.3     3.3    23.3   201.0
2007 11 05  0032   54409    1920    0    -2.5    -2.0     1.5     3.5    25.3   218.3
2007 11 05  0033   54409    1980    0    -2.5    -2.3     1.2     3.6    19.7   222.9
2007 11 05  0034   54409    2040    0    -1.8    -2.9     1.1     3.6    18.1   237.1
2007 11 05  0035   54409    2100    0    -1.5    -3.0     1.0     3.5    16.2   242.4
2007 11 05  0036   54409    2160    0    -1.4    -3.1     0.6     3.5    10.8   246.3
2007 11 05  0037   54409    2220    0    -1.3    -3.1     0.4     3.4     6.6   246.3
2007 11 05  0038   54409    2280    0    -1.7    -2.9     0.8     3.4    14.1   239.7
2007 11 05  0039   54409    2340    0    -2.0    -2.8     0.9     3.5    14.3   234.5
2007 11 05  0040   54409    2400    0    -2.0    -2.8     1.0     3.6    16.0   233.4
2007 11 05  0041   54409    2460    0    -1.9    -3.1     0.9     3.7    14.2   238.4
2007 11 05  0042   54409    2520    0    -2.2    -2.7     1.2     3.7    19.7   231.3
2007 11 05  0043   54409    2580    0    -1.9    -2.8     0.8     3.5    13.5   236.0
2007 11 05  0044   54409    2640    0    -1.8    -2.7     0.3     3.2     5.7   236.6
2007 11 05  0045   54409    2700    0    -1.8    -2.5     0.2     3.1     4.4   233.8
2007 11 05  0046   54409    2760    0    -1.4    -2.8     0.8     3.2    13.7   243.8
2007 11 05  0047   54409    2820    0    -1.8    -2.8     0.5     3.4     7.7   236.9
2007 11 05  0048   54409    2880    0    -2.8    -2.1     0.3     3.5     4.2   216.4
2007 11 05  0049   54409    2940    0    -2.5    -2.7     0.2     3.7     3.1   227.4
2007 11 05  0050   54409    3000    0    -2.7    -2.6    -0.0     3.8    -0.3   224.6
2007 11 05  0051   54409    3060    0    -2.8    -2.6     0.3     3.8     4.8   222.3
2007 11 05  0052   54409    3120    0    -2.6    -2.6     0.8     3.8    11.8   224.6
2007 11 05  0053   54409    3180    0    -2.5    -2.6     1.2     3.8    19.2   226.1
2007 11 05  0054   54409    3240    0    -2.5    -2.6     1.2     3.8    18.9   226.9
