:Data_list: 20070311_ace_sis_5m.txt
:Created: 2007 Mar 12 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2007 03 11  0000    54170       0      0    1.83e+00    0    1.28e+00
2007 03 11  0005    54170     300      0    1.81e+00    0    1.28e+00
2007 03 11  0010    54170     600      0    1.78e+00    0    1.25e+00
2007 03 11  0015    54170     900      0    1.78e+00    0    1.24e+00
2007 03 11  0020    54170    1200      0    1.75e+00    0    1.22e+00
2007 03 11  0025    54170    1500      0    1.77e+00    0    1.24e+00
2007 03 11  0030    54170    1800      0    1.70e+00    0    1.19e+00
2007 03 11  0035    54170    2100      0    1.80e+00    0    1.25e+00
2007 03 11  0040    54170    2400      0    1.80e+00    0    1.26e+00
2007 03 11  0045    54170    2700      0    1.80e+00    0    1.26e+00
2007 03 11  0050    54170    3000      0    1.77e+00    0    1.25e+00
2007 03 11  0055    54170    3300      0    1.76e+00    0    1.23e+00
2007 03 11  0100    54170    3600      0    1.80e+00    0    1.27e+00
2007 03 11  0105    54170    3900      0    1.81e+00    0    1.26e+00
2007 03 11  0110    54170    4200      0    1.81e+00    0    1.26e+00
2007 03 11  0115    54170    4500      0    1.77e+00    0    1.23e+00
2007 03 11  0120    54170    4800      0    1.75e+00    0    1.21e+00
2007 03 11  0125    54170    5100      0    1.78e+00    0    1.25e+00
2007 03 11  0130    54170    5400      0    1.78e+00    0    1.24e+00
2007 03 11  0135    54170    5700      0    1.78e+00    0    1.25e+00
2007 03 11  0140    54170    6000      0    1.80e+00    0    1.27e+00
2007 03 11  0145    54170    6300      0    1.78e+00    0    1.25e+00
2007 03 11  0150    54170    6600      0    1.77e+00    0    1.24e+00
2007 03 11  0155    54170    6900      0    1.78e+00    0    1.24e+00
2007 03 11  0200    54170    7200      0    1.85e+00    0    1.30e+00
2007 03 11  0205    54170    7500      0    1.77e+00    0    1.24e+00
2007 03 11  0210    54170    7800      0    1.73e+00    0    1.20e+00
