:Data_list: 20060601_ace_mag_1m.txt
:Created: 2006 Jun 02 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2006 06 01  0000   53887       0    0    -7.2     5.1    -4.4     9.9   -26.5   144.9
2006 06 01  0001   53887      60    0    -7.0     5.1    -4.8     9.9   -28.8   144.3
2006 06 01  0002   53887     120    0    -6.8     5.1    -4.4     9.6   -27.3   143.2
2006 06 01  0003   53887     180    0    -7.0     5.4    -2.8     9.3   -17.7   142.0
2006 06 01  0004   53887     240    0    -6.3     6.8    -1.7     9.5   -10.2   132.9
2006 06 01  0005   53887     300    0    -5.8     6.9    -3.0     9.5   -18.5   129.7
2006 06 01  0006   53887     360    0    -5.3     6.6    -4.3     9.5   -26.9   128.7
2006 06 01  0007   53887     420    0    -6.2     6.8    -2.6     9.5   -16.0   132.5
2006 06 01  0008   53887     480    0    -5.8     6.6    -3.4     9.4   -21.3   131.5
2006 06 01  0009   53887     540    0    -6.1     7.2    -1.6     9.6    -9.5   130.4
2006 06 01  0010   53887     600    0    -6.0     7.0    -2.5     9.6   -15.2   130.7
2006 06 01  0011   53887     660    0    -6.2     6.8    -2.5     9.5   -15.4   132.7
2006 06 01  0012   53887     720    0    -6.4     6.9    -1.5     9.5    -9.0   132.9
2006 06 01  0013   53887     780    0    -5.4     7.0    -3.4     9.5   -21.1   127.7
