:Data_list: 20080707_ace_mag_1m.txt
:Created: 2008 Jul 08 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2008 07 07  0000   54654       0    0     2.2     1.2    -2.2     3.4   -40.9    28.4
2008 07 07  0001   54654      60    0     1.4     1.1    -3.2     3.7   -61.5    38.3
2008 07 07  0002   54654     120    0     1.2     1.2    -3.3     3.7   -63.2    46.3
2008 07 07  0003   54654     180    0     1.3     1.2    -3.3     3.7   -61.1    43.3
2008 07 07  0004   54654     240    0     1.8     1.4    -2.8     3.6   -51.3    38.2
2008 07 07  0005   54654     300    0     1.6     1.4    -3.1     3.7   -55.8    42.4
2008 07 07  0006   54654     360    0     1.7     1.5    -3.0     3.8   -53.8    41.0
2008 07 07  0007   54654     420    0     1.6     1.4    -3.0     3.7   -54.4    41.4
2008 07 07  0008   54654     480    0     1.7     1.6    -3.0     3.8   -52.6    43.5
2008 07 07  0009   54654     540    0     1.5     1.7    -2.9     3.7   -51.8    48.2
2008 07 07  0010   54654     600    0     1.7     1.6    -2.9     3.7   -51.5    44.6
2008 07 07  0011   54654     660    0     2.6     0.4    -2.0     3.4   -37.0     8.5
2008 07 07  0012   54654     720    0     2.8     0.2    -1.9     3.4   -34.3     4.5
2008 07 07  0013   54654     780    0     2.8     0.2    -1.9     3.4   -33.6     4.3
2008 07 07  0014   54654     840    0     2.6     0.6    -2.1     3.4   -38.9    13.2
2008 07 07  0015   54654     900    0     2.4     1.0    -2.2     3.5   -40.4    21.9
2008 07 07  0016   54654     960    0     2.6     0.9    -2.1     3.5   -37.2    18.0
2008 07 07  0017   54654    1020    0     2.8     0.8    -1.9     3.5   -33.4    15.4
2008 07 07  0018   54654    1080    0     2.8     1.0    -1.9     3.6   -32.5    20.1
2008 07 07  0019   54654    1140    0     2.7     1.1    -1.9     3.5   -32.7    21.9
2008 07 07  0020   54654    1200    0     2.6     1.2    -1.9     3.5   -33.9    25.6
2008 07 07  0021   54654    1260    0     2.6     1.1    -2.1     3.5   -36.3    22.9
2008 07 07  0022   54654    1320    0     2.6     1.0    -2.0     3.5   -36.2    21.0
2008 07 07  0023   54654    1380    0     2.7     1.0    -2.1     3.5   -35.9    21.0
2008 07 07  0024   54654    1440    0     2.6     1.0    -2.1     3.5   -37.0    20.7
2008 07 07  0025   54654    1500    0     2.5     1.2    -2.2     3.5   -38.5    25.9
2008 07 07  0026   54654    1560    0     2.5     1.2    -2.3     3.5   -39.4    26.3
2008 07 07  0027   54654    1620    0     2.6     1.2    -2.1     3.5   -36.0    25.6
2008 07 07  0028   54654    1680    0     2.6     1.2    -2.1     3.5   -36.3    25.0
2008 07 07  0029   54654    1740    0     2.5     1.1    -2.1     3.5   -37.0    24.2
2008 07 07  0030   54654    1800    0     2.4     1.2    -2.2     3.5   -39.2    25.7
2008 07 07  0031   54654    1860    0     2.4     1.6    -1.7     3.4   -30.8    33.2
2008 07 07  0032   54654    1920    0     2.5     1.7    -1.5     3.4   -26.7    33.8
2008 07 07  0033   54654    1980    0     2.6     1.6    -1.6     3.4   -28.5    32.5
2008 07 07  0034   54654    2040    0     2.5     1.3    -1.8     3.3   -32.6    27.6
2008 07 07  0035   54654    2100    0     2.7     1.4    -1.4     3.3   -25.1    27.3
2008 07 07  0036   54654    2160    0     2.5     1.5    -1.6     3.3   -29.5    31.8
2008 07 07  0037   54654    2220    0     2.5     1.5    -1.9     3.4   -32.8    30.6
2008 07 07  0038   54654    2280    0     2.4     1.3    -2.1     3.4   -37.3    29.5
2008 07 07  0039   54654    2340    0     2.3     1.3    -2.1     3.4   -38.8    28.1
2008 07 07  0040   54654    2400    0     2.4     1.0    -2.3     3.5   -41.5    23.1
2008 07 07  0041   54654    2460    0     1.9     1.4    -2.6     3.5   -47.5    36.4
2008 07 07  0042   54654    2520    0     1.9     1.1    -2.7     3.5   -50.1    30.0
2008 07 07  0043   54654    2580    0     2.1     1.0    -2.5     3.4   -46.6    25.9
2008 07 07  0044   54654    2640    0     2.3     1.0    -2.6     3.6   -45.8    24.7
2008 07 07  0045   54654    2700    0     2.4     0.9    -2.5     3.6   -44.9    21.7
2008 07 07  0046   54654    2760    0     2.4     1.0    -2.6     3.6   -44.9    22.5
2008 07 07  0047   54654    2820    0     2.4     1.0    -2.5     3.6   -43.9    22.6
2008 07 07  0048   54654    2880    0     2.4     0.8    -2.5     3.6   -44.7    18.0
2008 07 07  0049   54654    2940    0     2.3     0.6    -2.6     3.5   -47.7    13.5
2008 07 07  0050   54654    3000    0     2.3     0.7    -2.5     3.5   -46.4    17.3
2008 07 07  0051   54654    3060    0     2.4     0.7    -2.6     3.6   -46.6    16.1
2008 07 07  0052   54654    3120    0     2.5     0.6    -2.6     3.7   -46.2    12.8
2008 07 07  0053   54654    3180    0     2.6     0.7    -2.6     3.7   -44.0    16.0
2008 07 07  0054   54654    3240    0     2.5     0.7    -2.7     3.8   -45.6    14.6
2008 07 07  0055   54654    3300    0     2.4     0.9    -2.7     3.7   -46.6    21.3
2008 07 07  0056   54654    3360    0     2.2     1.5    -2.6     3.7   -43.7    33.7
2008 07 07  0057   54654    3420    0     2.5     1.0    -2.6     3.8   -43.9    22.0
2008 07 07  0058   54654    3480    0     1.6     1.6    -2.4     3.3   -46.3    44.5
2008 07 07  0059   54654    3540    0     1.2     2.2    -2.4     3.4   -44.1    61.2
2008 07 07  0100   54654    3600    0     1.2     2.2    -2.4     3.5   -44.7    60.8
2008 07 07  0101   54654    3660    0     1.3     2.2    -2.4     3.5   -42.6    59.7
2008 07 07  0102   54654    3720    0     1.2     2.1    -2.5     3.5   -46.4    59.7
2008 07 07  0103   54654    3780    0     1.1     2.2    -2.5     3.5   -46.1    62.7
2008 07 07  0104   54654    3840    0     1.3     2.2    -2.5     3.5   -44.6    60.2
