:Data_list: 20080616_ace_sis_5m.txt
:Created: 2008 Jun 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2008 06 16  0000    54633       0      0    1.89e+00    0    1.30e+00
2008 06 16  0005    54633     300      0    1.88e+00    0    1.30e+00
2008 06 16  0010    54633     600      0    1.92e+00    0    1.34e+00
2008 06 16  0015    54633     900      0    1.90e+00    0    1.32e+00
2008 06 16  0020    54633    1200      0    1.90e+00    0    1.31e+00
2008 06 16  0025    54633    1500      0    1.90e+00    0    1.33e+00
2008 06 16  0030    54633    1800      0    1.91e+00    0    1.34e+00
2008 06 16  0035    54633    2100      0    1.89e+00    0    1.31e+00
2008 06 16  0040    54633    2400      0    1.85e+00    0    1.28e+00
2008 06 16  0045    54633    2700      0    1.91e+00    0    1.33e+00
2008 06 16  0050    54633    3000      0    1.90e+00    0    1.34e+00
2008 06 16  0055    54633    3300      0    1.90e+00    0    1.32e+00
2008 06 16  0100    54633    3600      0    1.89e+00    0    1.32e+00
2008 06 16  0105    54633    3900      0    1.93e+00    0    1.36e+00
2008 06 16  0110    54633    4200      0    1.90e+00    0    1.34e+00
2008 06 16  0115    54633    4500      0    1.92e+00    0    1.36e+00
2008 06 16  0120    54633    4800      0    1.89e+00    0    1.33e+00
2008 06 16  0125    54633    5100      0    1.93e+00    0    1.35e+00
2008 06 16  0130    54633    5400      0    1.91e+00    0    1.33e+00
2008 06 16  0135    54633    5700      0    1.89e+00    0    1.33e+00
2008 06 16  0140    54633    6000      0    2.04e+00    0    1.45e+00
2008 06 16  0145    54633    6300      0    1.89e+00    0    1.32e+00
2008 06 16  0150    54633    6600      0    1.90e+00    0    1.31e+00
2008 06 16  0155    54633    6900      0    1.94e+00    0    1.35e+00
2008 06 16  0200    54633    7200      0    1.94e+00    0    1.34e+00
2008 06 16  0205    54633    7500      0    1.92e+00    0    1.34e+00
2008 06 16  0210    54633    7800      0    1.89e+00    0    1.32e+00
2008 06 16  0215    54633    8100      0    1.92e+00    0    1.33e+00
2008 06 16  0220    54633    8400      0    1.90e+00    0    1.33e+00
2008 06 16  0225    54633    8700      0    1.94e+00    0    1.36e+00
2008 06 16  0230    54633    9000      0    1.90e+00    0    1.33e+00
2008 06 16  0235    54633    9300      0    1.84e+00    0    1.28e+00
2008 06 16  0240    54633    9600      0    1.93e+00    0    1.35e+00
2008 06 16  0245    54633    9900      0    1.92e+00    0    1.33e+00
2008 06 16  0250    54633   10200      0    1.93e+00    0    1.36e+00
2008 06 16  0255    54633   10500      0    1.89e+00    0    1.32e+00
2008 06 16  0300    54633   10800      0    1.87e+00    0    1.30e+00
2008 06 16  0305    54633   11100      0    1.93e+00    0    1.34e+00
2008 06 16  0310    54633   11400      0    1.93e+00    0    1.35e+00
2008 06 16  0315    54633   11700      0    1.94e+00    0    1.36e+00
2008 06 16  0320    54633   12000      0    1.88e+00    0    1.30e+00
2008 06 16  0325    54633   12300      0    1.92e+00    0    1.34e+00
2008 06 16  0330    54633   12600      0    1.93e+00    0    1.35e+00
2008 06 16  0335    54633   12900      0    1.87e+00    0    1.31e+00
2008 06 16  0340    54633   13200      0    1.89e+00    0    1.32e+00
2008 06 16  0345    54633   13500      0    1.92e+00    0    1.34e+00
2008 06 16  0350    54633   13800      0    1.91e+00    0    1.33e+00
2008 06 16  0355    54633   14100      0    1.91e+00    0    1.33e+00
2008 06 16  0400    54633   14400      0    1.91e+00    0    1.35e+00
2008 06 16  0405    54633   14700      0    1.85e+00    0    1.29e+00
2008 06 16  0410    54633   15000      0    1.91e+00    0    1.34e+00
2008 06 16  0415    54633   15300      0    1.90e+00    0    1.33e+00
2008 06 16  0420    54633   15600      0    1.91e+00    0    1.32e+00
2008 06 16  0425    54633   15900      0    1.88e+00    0    1.31e+00
2008 06 16  0430    54633   16200      0    1.93e+00    0    1.36e+00
2008 06 16  0435    54633   16500      0    1.93e+00    0    1.37e+00
2008 06 16  0440    54633   16800      0    1.89e+00    0    1.31e+00
2008 06 16  0445    54633   17100      0    1.91e+00    0    1.33e+00
2008 06 16  0450    54633   17400      0    1.91e+00    0    1.36e+00
2008 06 16  0455    54633   17700      0    1.91e+00    0    1.34e+00
2008 06 16  0500    54633   18000      0    1.89e+00    0    1.32e+00
2008 06 16  0505    54633   18300      0    1.93e+00    0    1.37e+00
2008 06 16  0510    54633   18600      0    1.90e+00    0    1.33e+00
2008 06 16  0515    54633   18900      0    1.87e+00    0    1.30e+00
2008 06 16  0520    54633   19200      0    1.92e+00    0    1.34e+00
2008 06 16  0525    54633   19500      0    1.91e+00    0    1.33e+00
2008 06 16  0530    54633   19800      0    1.93e+00    0    1.36e+00
2008 06 16  0535    54633   20100      0    1.92e+00    0    1.34e+00
2008 06 16  0540    54633   20400      0    1.93e+00    0    1.35e+00
2008 06 16  0545    54633   20700      0    1.91e+00    0    1.33e+00
2008 06 16  0550    54633   21000      0    1.89e+00    0    1.31e+00
2008 06 16  0555    54633   21300      0    1.92e+00    0    1.35e+00
2008 06 16  0600    54633   21600      0    1.89e+00    0    1.32e+00
2008 06 16  0605    54633   21900      0    1.94e+00    0    1.36e+00
2008 06 16  0610    54633   22200      0    1.89e+00    0    1.32e+00
2008 06 16  0615    54633   22500      0    1.91e+00    0    1.35e+00
2008 06 16  0620    54633   22800      0    1.91e+00    0    1.32e+00
2008 06 16  0625    54633   23100      0    1.88e+00    0    1.32e+00
2008 06 16  0630    54633   23400      0    1.93e+00    0    1.35e+00
2008 06 16  0635    54633   23700      0    1.90e+00    0    1.33e+00
2008 06 16  0640    54633   24000      0    1.91e+00    0    1.34e+00
2008 06 16  0645    54633   24300      0    1.91e+00    0    1.33e+00
2008 06 16  0650    54633   24600      0    1.95e+00    0    1.37e+00
2008 06 16  0655    54633   24900      0    1.86e+00    0    1.29e+00
2008 06 16  0700    54633   25200      0    1.89e+00    0    1.32e+00
2008 06 16  0705    54633   25500      0    1.86e+00    0    1.29e+00
2008 06 16  0710    54633   25800      0    1.90e+00    0    1.34e+00
2008 06 16  0715    54633   26100      0    1.90e+00    0    1.33e+00
2008 06 16  0720    54633   26400      0    1.86e+00    0    1.30e+00
2008 06 16  0725    54633   26700      0    1.90e+00    0    1.33e+00
2008 06 16  0730    54633   27000      0    1.91e+00    0    1.34e+00
2008 06 16  0735    54633   27300      0    1.88e+00    0    1.32e+00
2008 06 16  0740    54633   27600      0    1.85e+00    0    1.29e+00
2008 06 16  0745    54633   27900      0    1.92e+00    0    1.34e+00
2008 06 16  0750    54633   28200      0    1.92e+00    0    1.35e+00
2008 06 16  0755    54633   28500      0    1.90e+00    0    1.33e+00
2008 06 16  0800    54633   28800      0    1.93e+00    0    1.35e+00
2008 06 16  0805    54633   29100      0    1.92e+00    0    1.34e+00
2008 06 16  0810    54633   29400      0    1.90e+00    0    1.33e+00
2008 06 16  0815    54633   29700      0    1.95e+00    0    1.37e+00
2008 06 16  0820    54633   30000      0    1.94e+00    0    1.36e+00
2008 06 16  0825    54633   30300      0    1.96e+00    0    1.38e+00
2008 06 16  0830    54633   30600      0    1.90e+00    0    1.32e+00
2008 06 16  0835    54633   30900      0    1.88e+00    0    1.31e+00
2008 06 16  0840    54633   31200      0    1.90e+00    0    1.33e+00
2008 06 16  0845    54633   31500      0    1.88e+00    0    1.30e+00
2008 06 16  0850    54633   31800      0    1.89e+00    0    1.32e+00
2008 06 16  0855    54633   32100      0    1.90e+00    0    1.33e+00
2008 06 16  0900    54633   32400      0    1.87e+00    0    1.30e+00
2008 06 16  0905    54633   32700      0    1.91e+00    0    1.34e+00
2008 06 16  0910    54633   33000      0    1.89e+00    0    1.34e+00
2008 06 16  0915    54633   33300      0    1.88e+00    0    1.31e+00
2008 06 16  0920    54633   33600      0    1.88e+00    0    1.33e+00
2008 06 16  0925    54633   33900      0    1.88e+00    0    1.33e+00
2008 06 16  0930    54633   34200      0    1.90e+00    0    1.33e+00
2008 06 16  0935    54633   34500      0    1.88e+00    0    1.29e+00
2008 06 16  0940    54633   34800      0    1.86e+00    0    1.30e+00
2008 06 16  0945    54633   35100      0    1.88e+00    0    1.29e+00
2008 06 16  0950    54633   35400      0    1.86e+00    0    1.29e+00
2008 06 16  0955    54633   35700      0    1.90e+00    0    1.33e+00
2008 06 16  1000    54633   36000      0    1.86e+00    0    1.29e+00
2008 06 16  1005    54633   36300      0    1.90e+00    0    1.32e+00
2008 06 16  1010    54633   36600      0    1.87e+00    0    1.31e+00
2008 06 16  1015    54633   36900      0    1.78e+00    0    1.24e+00
2008 06 16  1020    54633   37200      0    1.83e+00    0    1.27e+00
2008 06 16  1025    54633   37500      0    1.88e+00    0    1.31e+00
2008 06 16  1030    54633   37800      0    1.86e+00    0    1.29e+00
2008 06 16  1035    54633   38100      0    1.96e+00    0    1.37e+00
2008 06 16  1040    54633   38400      0    1.86e+00    0    1.30e+00
2008 06 16  1045    54633   38700      0    1.83e+00    0    1.27e+00
2008 06 16  1050    54633   39000      0    1.86e+00    0    1.28e+00
2008 06 16  1055    54633   39300      0    1.89e+00    0    1.32e+00
2008 06 16  1100    54633   39600      0    1.85e+00    0    1.29e+00
2008 06 16  1105    54633   39900      0    1.84e+00    0    1.29e+00
2008 06 16  1110    54633   40200      0    1.91e+00    0    1.33e+00
2008 06 16  1115    54633   40500      0    2.03e+00    0    1.45e+00
2008 06 16  1120    54633   40800      0    1.90e+00    0    1.33e+00
2008 06 16  1125    54633   41100      0    1.88e+00    0    1.31e+00
2008 06 16  1130    54633   41400      0    1.84e+00    0    1.28e+00
2008 06 16  1135    54633   41700      0    1.88e+00    0    1.31e+00
2008 06 16  1140    54633   42000      0    1.88e+00    0    1.31e+00
2008 06 16  1145    54633   42300      0    1.91e+00    0    1.33e+00
2008 06 16  1150    54633   42600      0    1.85e+00    0    1.27e+00
2008 06 16  1155    54633   42900      0    1.88e+00    0    1.31e+00
2008 06 16  1200    54633   43200      0    1.84e+00    0    1.29e+00
2008 06 16  1205    54633   43500      0    1.86e+00    0    1.30e+00
2008 06 16  1210    54633   43800      0    1.85e+00    0    1.29e+00
2008 06 16  1215    54633   44100      0    1.84e+00    0    1.28e+00
2008 06 16  1220    54633   44400      0    1.92e+00    0    1.33e+00
2008 06 16  1225    54633   44700      0    1.89e+00    0    1.33e+00
2008 06 16  1230    54633   45000      0    1.89e+00    0    1.32e+00
2008 06 16  1235    54633   45300      0    1.86e+00    0    1.31e+00
2008 06 16  1240    54633   45600      0    1.86e+00    0    1.30e+00
2008 06 16  1245    54633   45900      0    1.84e+00    0    1.28e+00
2008 06 16  1250    54633   46200      0    1.85e+00    0    1.29e+00
2008 06 16  1255    54633   46500      0    1.86e+00    0    1.30e+00
2008 06 16  1300    54633   46800      0    1.86e+00    0    1.30e+00
2008 06 16  1305    54633   47100      0    1.87e+00    0    1.30e+00
2008 06 16  1310    54633   47400      0    1.89e+00    0    1.32e+00
2008 06 16  1315    54633   47700      0    1.88e+00    0    1.31e+00
2008 06 16  1320    54633   48000      0    1.82e+00    0    1.27e+00
2008 06 16  1325    54633   48300      0    1.83e+00    0    1.29e+00
2008 06 16  1330    54633   48600      0    1.84e+00    0    1.29e+00
2008 06 16  1335    54633   48900      0    1.87e+00    0    1.32e+00
2008 06 16  1340    54633   49200      0    1.86e+00    0    1.30e+00
2008 06 16  1345    54633   49500      0    1.84e+00    0    1.28e+00
2008 06 16  1350    54633   49800      0    1.81e+00    0    1.26e+00
2008 06 16  1355    54633   50100      0    1.89e+00    0    1.33e+00
2008 06 16  1400    54633   50400      0    1.88e+00    0    1.31e+00
2008 06 16  1405    54633   50700      0    1.86e+00    0    1.30e+00
2008 06 16  1410    54633   51000      0    1.90e+00    0    1.33e+00
2008 06 16  1415    54633   51300      0    1.84e+00    0    1.30e+00
2008 06 16  1420    54633   51600      0    1.89e+00    0    1.32e+00
2008 06 16  1425    54633   51900      0    1.90e+00    0    1.34e+00
2008 06 16  1430    54633   52200      0    1.88e+00    0    1.32e+00
2008 06 16  1435    54633   52500      0    1.88e+00    0    1.32e+00
2008 06 16  1440    54633   52800      0    1.87e+00    0    1.30e+00
2008 06 16  1445    54633   53100      0    1.85e+00    0    1.29e+00
2008 06 16  1450    54633   53400      0    1.83e+00    0    1.28e+00
2008 06 16  1455    54633   53700      0    1.91e+00    0    1.33e+00
2008 06 16  1500    54633   54000      0    1.88e+00    0    1.31e+00
2008 06 16  1505    54633   54300      0    1.85e+00    0    1.28e+00
2008 06 16  1510    54633   54600      0    1.89e+00    0    1.31e+00
2008 06 16  1515    54633   54900      0    1.90e+00    0    1.33e+00
2008 06 16  1520    54633   55200      0    1.87e+00    0    1.31e+00
2008 06 16  1525    54633   55500      0    1.84e+00    0    1.30e+00
2008 06 16  1530    54633   55800      0    1.86e+00    0    1.29e+00
2008 06 16  1535    54633   56100      0    1.86e+00    0    1.30e+00
2008 06 16  1540    54633   56400      0    1.86e+00    0    1.30e+00
2008 06 16  1545    54633   56700      0    1.86e+00    0    1.30e+00
2008 06 16  1550    54633   57000      0    1.87e+00    0    1.31e+00
2008 06 16  1555    54633   57300      0    1.84e+00    0    1.28e+00
2008 06 16  1600    54633   57600      0    1.85e+00    0    1.29e+00
2008 06 16  1605    54633   57900      0    1.88e+00    0    1.32e+00
2008 06 16  1610    54633   58200      0    1.90e+00    0    1.33e+00
2008 06 16  1615    54633   58500      0    1.90e+00    0    1.35e+00
2008 06 16  1620    54633   58800      0    1.89e+00    0    1.33e+00
2008 06 16  1625    54633   59100      0    1.91e+00    0    1.34e+00
2008 06 16  1630    54633   59400      0    1.84e+00    0    1.29e+00
2008 06 16  1635    54633   59700      0    1.87e+00    0    1.31e+00
2008 06 16  1640    54633   60000      0    1.84e+00    0    1.29e+00
2008 06 16  1645    54633   60300      0    1.87e+00    0    1.31e+00
2008 06 16  1650    54633   60600      0    1.87e+00    0    1.32e+00
2008 06 16  1655    54633   60900      0    1.84e+00    0    1.29e+00
2008 06 16  1700    54633   61200      0    1.89e+00    0    1.31e+00
2008 06 16  1705    54633   61500      0    1.86e+00    0    1.30e+00
2008 06 16  1710    54633   61800      0    1.87e+00    0    1.31e+00
2008 06 16  1715    54633   62100      0    1.89e+00    0    1.31e+00
2008 06 16  1720    54633   62400      0    1.86e+00    0    1.30e+00
2008 06 16  1725    54633   62700      0    1.86e+00    0    1.29e+00
2008 06 16  1730    54633   63000      0    1.88e+00    0    1.32e+00
2008 06 16  1735    54633   63300      0    1.87e+00    0    1.30e+00
2008 06 16  1740    54633   63600      0    1.86e+00    0    1.30e+00
2008 06 16  1745    54633   63900      0    1.87e+00    0    1.31e+00
2008 06 16  1750    54633   64200      0    1.82e+00    0    1.26e+00
2008 06 16  1755    54633   64500      0    1.83e+00    0    1.26e+00
2008 06 16  1800    54633   64800      0    1.86e+00    0    1.31e+00
2008 06 16  1805    54633   65100      0    1.83e+00    0    1.29e+00
2008 06 16  1810    54633   65400      0    1.85e+00    0    1.29e+00
2008 06 16  1815    54633   65700      0    1.82e+00    0    1.28e+00
2008 06 16  1820    54633   66000      0    1.86e+00    0    1.29e+00
2008 06 16  1825    54633   66300      0    1.89e+00    0    1.33e+00
2008 06 16  1830    54633   66600      0    1.85e+00    0    1.29e+00
2008 06 16  1835    54633   66900      0    1.86e+00    0    1.30e+00
2008 06 16  1840    54633   67200      0    1.87e+00    0    1.31e+00
2008 06 16  1845    54633   67500      0    1.85e+00    0    1.29e+00
2008 06 16  1850    54633   67800      0    1.89e+00    0    1.32e+00
2008 06 16  1855    54633   68100      0    1.88e+00    0    1.32e+00
2008 06 16  1900    54633   68400      0    1.86e+00    0    1.30e+00
2008 06 16  1905    54633   68700      0    1.86e+00    0    1.30e+00
2008 06 16  1910    54633   69000      0    1.87e+00    0    1.31e+00
2008 06 16  1915    54633   69300      0    1.86e+00    0    1.29e+00
2008 06 16  1920    54633   69600      0    1.88e+00    0    1.32e+00
2008 06 16  1925    54633   69900      0    1.91e+00    0    1.34e+00
2008 06 16  1930    54633   70200      0    1.87e+00    0    1.33e+00
2008 06 16  1935    54633   70500      0    1.86e+00    0    1.29e+00
2008 06 16  1940    54633   70800      0    1.86e+00    0    1.29e+00
2008 06 16  1945    54633   71100      0    1.83e+00    0    1.28e+00
2008 06 16  1950    54633   71400      0    1.87e+00    0    1.30e+00
2008 06 16  1955    54633   71700      0    1.85e+00    0    1.29e+00
2008 06 16  2000    54633   72000      0    1.88e+00    0    1.31e+00
2008 06 16  2005    54633   72300      0    1.83e+00    0    1.26e+00
2008 06 16  2010    54633   72600      0    1.80e+00    0    1.26e+00
2008 06 16  2015    54633   72900      0    1.87e+00    0    1.32e+00
2008 06 16  2020    54633   73200      0    1.87e+00    0    1.31e+00
2008 06 16  2025    54633   73500      0    1.86e+00    0    1.30e+00
2008 06 16  2030    54633   73800      0    1.88e+00    0    1.32e+00
2008 06 16  2035    54633   74100      0    1.85e+00    0    1.29e+00
2008 06 16  2040    54633   74400      0    1.81e+00    0    1.27e+00
2008 06 16  2045    54633   74700      0    1.87e+00    0    1.31e+00
2008 06 16  2050    54633   75000      0    1.85e+00    0    1.28e+00
2008 06 16  2055    54633   75300      0    1.91e+00    0    1.32e+00
2008 06 16  2100    54633   75600      0    1.84e+00    0    1.29e+00
2008 06 16  2105    54633   75900      0    1.87e+00    0    1.30e+00
2008 06 16  2110    54633   76200      0    1.84e+00    0    1.28e+00
2008 06 16  2115    54633   76500      0    1.86e+00    0    1.30e+00
2008 06 16  2120    54633   76800      0    1.86e+00    0    1.29e+00
2008 06 16  2125    54633   77100      0    1.91e+00    0    1.34e+00
2008 06 16  2130    54633   77400      0    1.90e+00    0    1.33e+00
2008 06 16  2135    54633   77700      0    1.89e+00    0    1.32e+00
2008 06 16  2140    54633   78000      0    1.86e+00    0    1.30e+00
2008 06 16  2145    54633   78300      0    1.89e+00    0    1.33e+00
2008 06 16  2150    54633   78600      0    1.86e+00    0    1.30e+00
2008 06 16  2155    54633   78900      0    1.87e+00    0    1.30e+00
2008 06 16  2200    54633   79200      0    1.87e+00    0    1.32e+00
2008 06 16  2205    54633   79500      0    1.86e+00    0    1.30e+00
2008 06 16  2210    54633   79800      0    1.87e+00    0    1.30e+00
2008 06 16  2215    54633   80100      0    1.87e+00    0    1.32e+00
2008 06 16  2220    54633   80400      0    1.84e+00    0    1.29e+00
2008 06 16  2225    54633   80700      0    1.85e+00    0    1.30e+00
2008 06 16  2230    54633   81000      0    1.76e+00    0    1.23e+00
2008 06 16  2235    54633   81300      0    1.88e+00    0    1.30e+00
2008 06 16  2240    54633   81600      0    1.85e+00    0    1.29e+00
2008 06 16  2245    54633   81900      0    1.84e+00    0    1.29e+00
2008 06 16  2250    54633   82200      0    1.87e+00    0    1.31e+00
2008 06 16  2255    54633   82500      0    1.88e+00    0    1.32e+00
2008 06 16  2300    54633   82800      0    1.88e+00    0    1.30e+00
2008 06 16  2305    54633   83100      0    1.89e+00    0    1.32e+00
2008 06 16  2310    54633   83400      0    1.83e+00    0    1.26e+00
2008 06 16  2315    54633   83700      0    1.87e+00    0    1.31e+00
2008 06 16  2320    54633   84000      0    1.87e+00    0    1.31e+00
2008 06 16  2325    54633   84300      0    1.85e+00    0    1.30e+00
2008 06 16  2330    54633   84600      0    1.87e+00    0    1.32e+00
2008 06 16  2335    54633   84900      0    1.88e+00    0    1.31e+00
2008 06 16  2340    54633   85200      0    1.90e+00    0    1.33e+00
2008 06 16  2345    54633   85500      0    1.86e+00    0    1.31e+00
2008 06 16  2350    54633   85800      0    1.85e+00    0    1.30e+00
2008 06 16  2355    54633   86100      0    1.86e+00    0    1.30e+00
