:Data_list: 20031021_ace_sis_5m.txt
:Created: 2003 Oct 22 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2003 10 21  0000    52933       0      0    8.73e-01    0    6.06e-01
2003 10 21  0005    52933     300      0    8.79e-01    0    6.17e-01
2003 10 21  0010    52933     600      0    8.75e-01    0    6.13e-01
2003 10 21  0015    52933     900      0    8.98e-01    0    6.30e-01
2003 10 21  0020    52933    1200      0    8.93e-01    0    6.18e-01
2003 10 21  0025    52933    1500      0    8.95e-01    0    6.32e-01
2003 10 21  0030    52933    1800      0    8.83e-01    0    6.18e-01
2003 10 21  0035    52933    2100      0    8.74e-01    0    6.11e-01
2003 10 21  0040    52933    2400      0    8.77e-01    0    6.20e-01
2003 10 21  0045    52933    2700      0    8.99e-01    0    6.32e-01
2003 10 21  0050    52933    3000      0    8.83e-01    0    6.18e-01
2003 10 21  0055    52933    3300      0    8.79e-01    0    6.14e-01
2003 10 21  0100    52933    3600      0    8.96e-01    0    6.31e-01
2003 10 21  0105    52933    3900      0    8.67e-01    0    6.05e-01
2003 10 21  0110    52933    4200      0    8.77e-01    0    6.14e-01
2003 10 21  0115    52933    4500      0    8.53e-01    0    5.97e-01
2003 10 21  0120    52933    4800      0    8.65e-01    0    6.10e-01
2003 10 21  0125    52933    5100      0    8.83e-01    0    6.13e-01
2003 10 21  0130    52933    5400      0    8.87e-01    0    6.18e-01
2003 10 21  0135    52933    5700      0    8.82e-01    0    6.23e-01
2003 10 21  0140    52933    6000      0    8.79e-01    0    6.16e-01
2003 10 21  0145    52933    6300      0    8.87e-01    0    6.15e-01
2003 10 21  0150    52933    6600      0    8.66e-01    0    6.17e-01
2003 10 21  0155    52933    6900      0    8.97e-01    0    6.33e-01
2003 10 21  0200    52933    7200      0    8.77e-01    0    6.17e-01
2003 10 21  0205    52933    7500      0    8.93e-01    0    6.32e-01
2003 10 21  0210    52933    7800      0    9.03e-01    0    6.33e-01
2003 10 21  0215    52933    8100      0    8.84e-01    0    6.24e-01
2003 10 21  0220    52933    8400      0    8.70e-01    0    6.09e-01
2003 10 21  0225    52933    8700      0    8.84e-01    0    6.24e-01
2003 10 21  0230    52933    9000      0    8.88e-01    0    6.22e-01
2003 10 21  0235    52933    9300      0    8.78e-01    0    6.20e-01
2003 10 21  0240    52933    9600      0    8.99e-01    0    6.29e-01
2003 10 21  0245    52933    9900      0    9.06e-01    0    6.37e-01
2003 10 21  0250    52933   10200      0    8.94e-01    0    6.32e-01
2003 10 21  0255    52933   10500      0    8.83e-01    0    6.17e-01
2003 10 21  0300    52933   10800      0    8.74e-01    0    6.07e-01
2003 10 21  0305    52933   11100      0    8.82e-01    0    6.13e-01
2003 10 21  0310    52933   11400      0    8.90e-01    0    6.27e-01
2003 10 21  0315    52933   11700      0    8.87e-01    0    6.21e-01
2003 10 21  0320    52933   12000      0    8.90e-01    0    6.25e-01
2003 10 21  0325    52933   12300      0    8.90e-01    0    6.24e-01
2003 10 21  0330    52933   12600      0    8.87e-01    0    6.25e-01
2003 10 21  0335    52933   12900      0    8.60e-01    0    6.08e-01
2003 10 21  0340    52933   13200      0    8.88e-01    0    6.24e-01
2003 10 21  0345    52933   13500      0    8.78e-01    0    6.13e-01
2003 10 21  0350    52933   13800      0    8.76e-01    0    6.07e-01
2003 10 21  0355    52933   14100      0    8.96e-01    0    6.29e-01
2003 10 21  0400    52933   14400      0    8.71e-01    0    6.06e-01
2003 10 21  0405    52933   14700      0    8.63e-01    0    6.07e-01
2003 10 21  0410    52933   15000      0    8.89e-01    0    6.22e-01
2003 10 21  0415    52933   15300      0    8.98e-01    0    6.27e-01
2003 10 21  0420    52933   15600      0    8.91e-01    0    6.18e-01
2003 10 21  0425    52933   15900      0    8.70e-01    0    6.14e-01
2003 10 21  0430    52933   16200      0    8.94e-01    0    6.23e-01
