:Data_list: 20060116_ace_swepam_1m.txt
:Created: 2006 Jan 17 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2006 01 16  0000   53751       0    0        5.6      423.0     1.48e+05
2006 01 16  0001   53751      60    0        5.3      421.8     1.62e+05
2006 01 16  0002   53751     120    0        5.3      421.8     1.62e+05
2006 01 16  0003   53751     180    9    -9999.9    -9999.9    -1.00e+05
2006 01 16  0004   53751     240    0        3.4      424.5     1.36e+05
2006 01 16  0005   53751     300    0        4.0      434.1     1.94e+05
2006 01 16  0006   53751     360    0        3.5      424.0     1.56e+05
2006 01 16  0007   53751     420    0        3.0      422.9     1.38e+05
2006 01 16  0008   53751     480    0        3.7      433.8     1.59e+05
2006 01 16  0009   53751     540    0        7.7      415.7     2.11e+05
2006 01 16  0010   53751     600    0        7.4      416.6     1.89e+05
2006 01 16  0011   53751     660    0        7.3      416.9     1.80e+05
2006 01 16  0012   53751     720    0        4.9      410.9     1.41e+05
2006 01 16  0013   53751     780    0        4.7      419.4     1.70e+05
2006 01 16  0014   53751     840    0        5.6      417.6     1.24e+05
2006 01 16  0015   53751     900    0        5.1      415.4     1.15e+05
2006 01 16  0016   53751     960    0        5.3      414.3     1.26e+05
2006 01 16  0017   53751    1020    0        2.6      415.5     1.25e+05
2006 01 16  0018   53751    1080    0        2.6      415.5     1.25e+05
2006 01 16  0019   53751    1140    0        2.6      421.8     1.35e+05
2006 01 16  0020   53751    1200    0        3.7      422.7     1.41e+05
2006 01 16  0021   53751    1260    0        3.3      424.7     1.18e+05
2006 01 16  0022   53751    1320    0        3.1      418.5     1.10e+05
