:Data_list: 20080804_ace_swepam_1m.txt
:Created: 2008 Aug 05 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Weather Prediction Center
# Please send comments and suggestions to SWPC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2008 08 04  0000   54682       0    0        4.9      362.2     4.28e+04
2008 08 04  0001   54682      60    0        4.7      363.0     4.53e+04
2008 08 04  0002   54682     120    0        4.7      361.6     4.67e+04
2008 08 04  0003   54682     180    0        5.1      358.2     4.61e+04
2008 08 04  0004   54682     240    9    -9999.9    -9999.9    -1.00e+05
2008 08 04  0005   54682     300    0        4.7      355.8     4.48e+04
2008 08 04  0006   54682     360    0        4.9      355.0     4.92e+04
2008 08 04  0007   54682     420    0        4.6      354.5     4.99e+04
2008 08 04  0008   54682     480    0        4.9      353.5     4.05e+04
2008 08 04  0009   54682     540    0        5.2      354.9     4.70e+04
2008 08 04  0010   54682     600    0        4.6      355.1     4.36e+04
2008 08 04  0011   54682     660    0        5.0      354.8     4.79e+04
2008 08 04  0012   54682     720    0        4.2      354.5     4.07e+04
2008 08 04  0013   54682     780    0        4.9      356.6     5.03e+04
2008 08 04  0014   54682     840    0        4.8      358.2     3.68e+04
2008 08 04  0015   54682     900    0        5.3      358.1     3.76e+04
2008 08 04  0016   54682     960    0        5.8      358.0     3.83e+04
2008 08 04  0017   54682    1020    0        5.9      355.5     3.80e+04
2008 08 04  0018   54682    1080    0        4.6      356.5     4.72e+04
2008 08 04  0019   54682    1140    0        5.7      355.6     3.65e+04
2008 08 04  0020   54682    1200    0        5.7      354.2     4.10e+04
2008 08 04  0021   54682    1260    0        6.3      352.3     4.21e+04
2008 08 04  0022   54682    1320    0        4.1      353.3     4.32e+04
2008 08 04  0023   54682    1380    0        4.5      357.7     4.82e+04
2008 08 04  0024   54682    1440    0        3.9      356.0     4.19e+04
2008 08 04  0025   54682    1500    0        4.5      356.2     4.37e+04
2008 08 04  0026   54682    1560    0        5.5      359.0     3.59e+04
2008 08 04  0027   54682    1620    0        5.9      354.6     4.18e+04
2008 08 04  0028   54682    1680    0        6.3      356.5     5.03e+04
2008 08 04  0029   54682    1740    0        5.9      356.1     4.72e+04
2008 08 04  0030   54682    1800    0        5.1      360.1     5.01e+04
2008 08 04  0031   54682    1860    0        4.8      360.1     4.78e+04
2008 08 04  0032   54682    1920    0        4.4      360.1     4.54e+04
2008 08 04  0033   54682    1980    0        4.4      362.9     4.66e+04
2008 08 04  0034   54682    2040    0        4.6      361.1     4.12e+04
2008 08 04  0035   54682    2100    0        4.4      362.4     4.20e+04
2008 08 04  0036   54682    2160    0        5.0      357.4     4.19e+04
2008 08 04  0037   54682    2220    9    -9999.9    -9999.9    -1.00e+05
2008 08 04  0038   54682    2280    0        4.7      356.6     4.78e+04
2008 08 04  0039   54682    2340    0        5.5      357.1     4.49e+04
2008 08 04  0040   54682    2400    0        5.5      357.8     4.12e+04
2008 08 04  0041   54682    2460    0        5.6      357.2     4.15e+04
2008 08 04  0042   54682    2520    0        5.5      356.8     4.53e+04
2008 08 04  0043   54682    2580    0        4.6      357.0     3.87e+04
2008 08 04  0044   54682    2640    0        3.8      365.8     3.32e+04
2008 08 04  0045   54682    2700    0        4.4      359.5     3.19e+04
2008 08 04  0046   54682    2760    0        4.1      366.2     3.02e+04
2008 08 04  0047   54682    2820    0        4.2      364.3     3.17e+04
2008 08 04  0048   54682    2880    0        4.3      362.5     3.32e+04
2008 08 04  0049   54682    2940    0        4.3      359.5     3.08e+04
2008 08 04  0050   54682    3000    0        3.8      362.0     2.60e+04
2008 08 04  0051   54682    3060    0        4.4      360.8     3.58e+04
2008 08 04  0052   54682    3120    0        4.2      356.4     3.84e+04
2008 08 04  0053   54682    3180    0        4.6      358.2     4.24e+04
2008 08 04  0054   54682    3240    0        4.4      356.6     4.11e+04
2008 08 04  0055   54682    3300    0        4.4      357.3     4.40e+04
2008 08 04  0056   54682    3360    0        5.7      356.1     3.66e+04
2008 08 04  0057   54682    3420    0        5.9      357.5     3.72e+04
2008 08 04  0058   54682    3480    0        6.2      356.9     3.55e+04
2008 08 04  0059   54682    3540    0        5.3      358.2     3.55e+04
2008 08 04  0100   54682    3600    0        5.7      357.1     3.27e+04
2008 08 04  0101   54682    3660    0        5.8      355.6     3.81e+04
2008 08 04  0102   54682    3720    0        4.1      357.1     3.66e+04
2008 08 04  0103   54682    3780    0        4.8      355.9     3.85e+04
2008 08 04  0104   54682    3840    0        5.5      354.6     4.04e+04
2008 08 04  0105   54682    3900    0        5.4      351.8     4.41e+04
2008 08 04  0106   54682    3960    0        5.5      351.8     4.26e+04
2008 08 04  0107   54682    4020    0        3.7      351.9     4.31e+04
2008 08 04  0108   54682    4080    0        5.2      350.2     4.17e+04
2008 08 04  0109   54682    4140    0        4.0      352.1     4.20e+04
2008 08 04  0110   54682    4200    9    -9999.9    -9999.9    -1.00e+05
2008 08 04  0111   54682    4260    0        4.7      349.5     4.57e+04
2008 08 04  0112   54682    4320    0        4.8      348.2     4.44e+04
2008 08 04  0113   54682    4380    0        5.1      351.6     3.52e+04
2008 08 04  0114   54682    4440    0        4.1      352.1     3.76e+04
2008 08 04  0115   54682    4500    0        4.0      350.8     4.81e+04
2008 08 04  0116   54682    4560    0        4.1      357.0     2.63e+04
2008 08 04  0117   54682    4620    0        4.5      353.3     4.35e+04
2008 08 04  0118   54682    4680    0        4.1      353.3     3.78e+04
2008 08 04  0119   54682    4740    0        4.1      353.0     3.60e+04
2008 08 04  0120   54682    4800    0        4.1      352.8     3.41e+04
2008 08 04  0121   54682    4860    0        4.2      353.1     3.69e+04
