:Data_list: 20040416_ace_sis_5m.txt
:Created: 2004 Apr 17 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2004 04 16  0000    53111       0      0    1.02e+00    0    7.04e-01
2004 04 16  0005    53111     300      0    1.03e+00    0    7.27e-01
2004 04 16  0010    53111     600      0    1.02e+00    0    7.27e-01
2004 04 16  0015    53111     900      0    1.02e+00    0    7.19e-01
2004 04 16  0020    53111    1200      0    1.03e+00    0    7.23e-01
2004 04 16  0025    53111    1500      0    1.02e+00    0    7.21e-01
2004 04 16  0030    53111    1800      0    1.04e+00    0    7.34e-01
2004 04 16  0035    53111    2100      0    1.01e+00    0    7.09e-01
2004 04 16  0040    53111    2400      0    1.01e+00    0    7.06e-01
2004 04 16  0045    53111    2700      0    1.04e+00    0    7.35e-01
2004 04 16  0050    53111    3000      0    1.01e+00    0    7.17e-01
2004 04 16  0055    53111    3300      0    1.02e+00    0    7.20e-01
2004 04 16  0100    53111    3600      0    1.03e+00    0    7.27e-01
2004 04 16  0105    53111    3900      0    1.03e+00    0    7.17e-01
2004 04 16  0110    53111    4200      0    1.01e+00    0    7.03e-01
2004 04 16  0115    53111    4500      0    1.02e+00    0    7.24e-01
2004 04 16  0120    53111    4800      0    1.03e+00    0    7.18e-01
2004 04 16  0125    53111    5100      0    1.04e+00    0    7.33e-01
2004 04 16  0130    53111    5400      0    1.02e+00    0    7.22e-01
2004 04 16  0135    53111    5700      0    1.03e+00    0    7.26e-01
2004 04 16  0140    53111    6000      0    1.02e+00    0    7.19e-01
2004 04 16  0145    53111    6300      0    1.03e+00    0    7.22e-01
2004 04 16  0150    53111    6600      0    1.04e+00    0    7.30e-01
2004 04 16  0155    53111    6900      0    1.01e+00    0    7.20e-01
2004 04 16  0200    53111    7200      0    1.01e+00    0    7.07e-01
2004 04 16  0205    53111    7500      0    1.02e+00    0    7.22e-01
2004 04 16  0210    53111    7800      0    1.03e+00    0    7.36e-01
2004 04 16  0215    53111    8100      0    1.01e+00    0    7.18e-01
2004 04 16  0220    53111    8400      0    1.02e+00    0    7.07e-01
2004 04 16  0225    53111    8700      0    9.92e-01    0    7.01e-01
2004 04 16  0230    53111    9000      0    1.02e+00    0    7.19e-01
2004 04 16  0235    53111    9300      0    1.02e+00    0    7.11e-01
2004 04 16  0240    53111    9600      0    1.03e+00    0    7.14e-01
2004 04 16  0245    53111    9900      0    1.01e+00    0    7.13e-01
2004 04 16  0250    53111   10200      0    1.05e+00    0    7.38e-01
2004 04 16  0255    53111   10500      0    1.01e+00    0    7.09e-01
2004 04 16  0300    53111   10800      0    1.02e+00    0    7.10e-01
2004 04 16  0305    53111   11100      0    1.04e+00    0    7.33e-01
2004 04 16  0310    53111   11400      0    1.03e+00    0    7.20e-01
2004 04 16  0315    53111   11700      0    1.01e+00    0    7.06e-01
2004 04 16  0320    53111   12000      0    1.03e+00    0    7.30e-01
2004 04 16  0325    53111   12300      0    1.01e+00    0    7.14e-01
2004 04 16  0330    53111   12600      0    1.05e+00    0    7.46e-01
2004 04 16  0335    53111   12900      0    1.01e+00    0    6.96e-01
