:Data_list: 20020326_ace_sis_5m.txt
:Created: 2002 Mar 27 0011 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to sec@sec.noaa.gov 
# 
# Units: proton flux p/cs2-sec-ster
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -1.00e+05
# Source: ACE Satellite - Solar Isotope Spectrometer
#
# 5-minute averaged Real-time Integral Flux of High-energy Solar Protons
# 
#                 Modified Seconds
# UT Date   Time   Julian  of the      ---- Integral Proton Flux ----
# YR MO DA  HHMM     Day     Day       S    > 10 MeV    S    > 30 MeV
#--------------------------------------------------------------------
2002 03 26  0000    52359       0      0    8.24e-01    0    5.50e-01
2002 03 26  0005    52359     300      0    8.12e-01    0    5.37e-01
2002 03 26  0010    52359     600      0    8.26e-01    0    5.43e-01
2002 03 26  0015    52359     900      0    8.34e-01    0    5.56e-01
2002 03 26  0020    52359    1200      0    8.38e-01    0    5.54e-01
2002 03 26  0025    52359    1500      0    8.24e-01    0    5.50e-01
2002 03 26  0030    52359    1800      0    8.26e-01    0    5.50e-01
2002 03 26  0035    52359    2100      0    8.24e-01    0    5.47e-01
2002 03 26  0040    52359    2400      0    8.40e-01    0    5.57e-01
2002 03 26  0045    52359    2700      0    8.16e-01    0    5.39e-01
2002 03 26  0050    52359    3000      0    8.19e-01    0    5.40e-01
2002 03 26  0055    52359    3300      0    8.20e-01    0    5.39e-01
2002 03 26  0100    52359    3600      0    8.30e-01    0    5.47e-01
2002 03 26  0105    52359    3900      0    8.10e-01    0    5.39e-01
2002 03 26  0110    52359    4200      0    7.99e-01    0    5.33e-01
2002 03 26  0115    52359    4500      0    8.25e-01    0    5.43e-01
2002 03 26  0120    52359    4800      0    7.96e-01    0    5.32e-01
2002 03 26  0125    52359    5100      0    8.21e-01    0    5.50e-01
2002 03 26  0130    52359    5400      0    8.14e-01    0    5.45e-01
2002 03 26  0135    52359    5700      0    7.76e-01    0    5.20e-01
2002 03 26  0140    52359    6000      0    7.74e-01    0    5.19e-01
2002 03 26  0145    52359    6300      0    7.90e-01    0    5.28e-01
2002 03 26  0150    52359    6600      0    8.19e-01    0    5.40e-01
2002 03 26  0155    52359    6900      0    7.97e-01    0    5.39e-01
2002 03 26  0200    52359    7200      0    8.02e-01    0    5.33e-01
2002 03 26  0205    52359    7500      0    8.08e-01    0    5.37e-01
2002 03 26  0210    52359    7800      0    8.00e-01    0    5.25e-01
2002 03 26  0215    52359    8100      0    8.10e-01    0    5.44e-01
2002 03 26  0220    52359    8400      0    7.91e-01    0    5.31e-01
2002 03 26  0225    52359    8700      0    7.96e-01    0    5.36e-01
2002 03 26  0230    52359    9000      0    7.66e-01    0    5.24e-01
2002 03 26  0235    52359    9300      0    7.70e-01    0    5.29e-01
2002 03 26  0240    52359    9600      0    7.75e-01    0    5.29e-01
2002 03 26  0245    52359    9900      0    7.79e-01    0    5.42e-01
2002 03 26  0250    52359   10200      0    7.79e-01    0    5.41e-01
2002 03 26  0255    52359   10500      0    7.70e-01    0    5.28e-01
2002 03 26  0300    52359   10800      0    7.77e-01    0    5.22e-01
2002 03 26  0305    52359   11100      0    7.73e-01    0    5.30e-01
2002 03 26  0310    52359   11400      0    7.71e-01    0    5.37e-01
2002 03 26  0315    52359   11700      0    7.71e-01    0    5.27e-01
2002 03 26  0320    52359   12000      0    7.76e-01    0    5.34e-01
2002 03 26  0325    52359   12300      0    7.78e-01    0    5.39e-01
2002 03 26  0330    52359   12600      0    7.75e-01    0    5.36e-01
2002 03 26  0335    52359   12900      0    7.97e-01    0    5.47e-01
2002 03 26  0340    52359   13200      0    7.84e-01    0    5.47e-01
2002 03 26  0345    52359   13500      0    7.61e-01    0    5.27e-01
2002 03 26  0350    52359   13800      0    7.71e-01    0    5.31e-01
2002 03 26  0355    52359   14100      0    7.70e-01    0    5.28e-01
2002 03 26  0400    52359   14400      0    7.89e-01    0    5.42e-01
2002 03 26  0405    52359   14700      0    7.62e-01    0    5.26e-01
2002 03 26  0410    52359   15000      0    7.64e-01    0    5.26e-01
2002 03 26  0415    52359   15300      0    7.74e-01    0    5.30e-01
2002 03 26  0420    52359   15600      0    7.73e-01    0    5.31e-01
2002 03 26  0425    52359   15900      0    7.65e-01    0    5.21e-01
2002 03 26  0430    52359   16200      0    7.91e-01    0    5.51e-01
2002 03 26  0435    52359   16500      0    7.81e-01    0    5.45e-01
2002 03 26  0440    52359   16800      0    8.01e-01    0    5.58e-01
2002 03 26  0445    52359   17100      0    7.79e-01    0    5.50e-01
2002 03 26  0450    52359   17400      0    7.81e-01    0    5.32e-01
2002 03 26  0455    52359   17700      0    7.54e-01    0    5.24e-01
2002 03 26  0500    52359   18000      0    7.74e-01    0    5.34e-01
2002 03 26  0505    52359   18300      0    7.93e-01    0    5.47e-01
2002 03 26  0510    52359   18600      0    7.86e-01    0    5.44e-01
2002 03 26  0515    52359   18900      0    7.63e-01    0    5.24e-01
2002 03 26  0520    52359   19200      0    7.84e-01    0    5.45e-01
2002 03 26  0525    52359   19500      0    7.91e-01    0    5.48e-01
2002 03 26  0530    52359   19800      0    7.79e-01    0    5.46e-01
2002 03 26  0535    52359   20100      0    7.77e-01    0    5.41e-01
2002 03 26  0540    52359   20400      0    7.77e-01    0    5.38e-01
2002 03 26  0545    52359   20700      0    7.73e-01    0    5.37e-01
2002 03 26  0550    52359   21000      0    7.88e-01    0    5.52e-01
2002 03 26  0555    52359   21300      0    7.76e-01    0    5.42e-01
2002 03 26  0600    52359   21600      0    7.52e-01    0    5.21e-01
2002 03 26  0605    52359   21900      0    8.06e-01    0    5.61e-01
2002 03 26  0610    52359   22200      0    7.84e-01    0    5.48e-01
2002 03 26  0615    52359   22500      0    7.66e-01    0    5.33e-01
2002 03 26  0620    52359   22800      0    7.71e-01    0    5.33e-01
2002 03 26  0625    52359   23100      0    7.67e-01    0    5.29e-01
2002 03 26  0630    52359   23400      0    7.62e-01    0    5.36e-01
2002 03 26  0635    52359   23700      0    7.84e-01    0    5.45e-01
2002 03 26  0640    52359   24000      0    7.89e-01    0    5.47e-01
2002 03 26  0645    52359   24300      0    7.57e-01    0    5.28e-01
2002 03 26  0650    52359   24600      0    7.80e-01    0    5.42e-01
2002 03 26  0655    52359   24900      0    7.81e-01    0    5.38e-01
2002 03 26  0700    52359   25200      0    7.70e-01    0    5.29e-01
2002 03 26  0705    52359   25500      0    7.63e-01    0    5.32e-01
2002 03 26  0710    52359   25800      0    7.83e-01    0    5.44e-01
2002 03 26  0715    52359   26100      0    7.72e-01    0    5.44e-01
2002 03 26  0720    52359   26400      0    7.72e-01    0    5.39e-01
2002 03 26  0725    52359   26700      0    7.77e-01    0    5.43e-01
2002 03 26  0730    52359   27000      0    8.00e-01    0    5.64e-01
2002 03 26  0735    52359   27300      0    7.88e-01    0    5.47e-01
2002 03 26  0740    52359   27600      0    7.73e-01    0    5.37e-01
2002 03 26  0745    52359   27900      0    7.88e-01    0    5.54e-01
2002 03 26  0750    52359   28200      0    7.89e-01    0    5.49e-01
2002 03 26  0755    52359   28500      0    7.77e-01    0    5.38e-01
2002 03 26  0800    52359   28800      0    7.90e-01    0    5.48e-01
2002 03 26  0805    52359   29100      0    7.99e-01    0    5.62e-01
2002 03 26  0810    52359   29400      0    7.85e-01    0    5.48e-01
2002 03 26  0815    52359   29700      0    7.76e-01    0    5.34e-01
2002 03 26  0820    52359   30000      0    7.82e-01    0    5.48e-01
2002 03 26  0825    52359   30300      0    7.79e-01    0    5.36e-01
2002 03 26  0830    52359   30600      0    7.93e-01    0    5.50e-01
2002 03 26  0835    52359   30900      0    7.87e-01    0    5.45e-01
2002 03 26  0840    52359   31200      0    7.84e-01    0    5.46e-01
2002 03 26  0845    52359   31500      0    7.78e-01    0    5.38e-01
2002 03 26  0850    52359   31800      0    7.65e-01    0    5.43e-01
2002 03 26  0855    52359   32100      0    7.82e-01    0    5.43e-01
2002 03 26  0900    52359   32400      0    7.94e-01    0    5.44e-01
2002 03 26  0905    52359   32700      0    7.86e-01    0    5.49e-01
2002 03 26  0910    52359   33000      0    7.80e-01    0    5.51e-01
2002 03 26  0915    52359   33300      0    7.64e-01    0    5.32e-01
2002 03 26  0920    52359   33600      0    7.96e-01    0    5.64e-01
2002 03 26  0925    52359   33900      0    7.72e-01    0    5.36e-01
2002 03 26  0930    52359   34200      0    7.94e-01    0    5.49e-01
2002 03 26  0935    52359   34500      0    7.64e-01    0    5.36e-01
2002 03 26  0940    52359   34800      0    7.74e-01    0    5.41e-01
2002 03 26  0945    52359   35100      0    7.70e-01    0    5.39e-01
2002 03 26  0950    52359   35400      0    7.71e-01    0    5.40e-01
2002 03 26  0955    52359   35700      0    7.68e-01    0    5.32e-01
2002 03 26  1000    52359   36000      0    7.67e-01    0    5.27e-01
2002 03 26  1005    52359   36300      0    7.81e-01    0    5.42e-01
2002 03 26  1010    52359   36600      0    7.69e-01    0    5.32e-01
2002 03 26  1015    52359   36900      0    7.61e-01    0    5.21e-01
2002 03 26  1020    52359   37200      0    7.76e-01    0    5.42e-01
2002 03 26  1025    52359   37500      0    7.73e-01    0    5.38e-01
2002 03 26  1030    52359   37800      0    7.71e-01    0    5.44e-01
2002 03 26  1035    52359   38100      0    7.85e-01    0    5.46e-01
2002 03 26  1040    52359   38400      0    7.70e-01    0    5.34e-01
2002 03 26  1045    52359   38700      0    7.81e-01    0    5.49e-01
2002 03 26  1050    52359   39000      0    7.77e-01    0    5.40e-01
2002 03 26  1055    52359   39300      0    7.84e-01    0    5.48e-01
2002 03 26  1100    52359   39600      0    7.61e-01    0    5.31e-01
2002 03 26  1105    52359   39900      0    7.98e-01    0    5.67e-01
2002 03 26  1110    52359   40200      0    7.64e-01    0    5.32e-01
2002 03 26  1115    52359   40500      0    7.71e-01    0    5.36e-01
2002 03 26  1120    52359   40800      0    7.76e-01    0    5.41e-01
2002 03 26  1125    52359   41100      0    7.72e-01    0    5.36e-01
2002 03 26  1130    52359   41400      0    7.82e-01    0    5.39e-01
2002 03 26  1135    52359   41700      0    7.82e-01    0    5.41e-01
2002 03 26  1140    52359   42000      0    7.79e-01    0    5.50e-01
2002 03 26  1145    52359   42300      0    7.74e-01    0    5.41e-01
2002 03 26  1150    52359   42600      0    7.77e-01    0    5.47e-01
2002 03 26  1155    52359   42900      0    7.60e-01    0    5.30e-01
2002 03 26  1200    52359   43200      0    7.67e-01    0    5.39e-01
2002 03 26  1205    52359   43500      0    7.78e-01    0    5.43e-01
2002 03 26  1210    52359   43800      0    7.80e-01    0    5.43e-01
2002 03 26  1215    52359   44100      0    7.69e-01    0    5.39e-01
2002 03 26  1220    52359   44400      0    7.90e-01    0    5.48e-01
2002 03 26  1225    52359   44700      0    7.85e-01    0    5.52e-01
2002 03 26  1230    52359   45000      0    7.68e-01    0    5.42e-01
2002 03 26  1235    52359   45300      0    7.72e-01    0    5.41e-01
