:Data_list: 20070228_ace_mag_1m.txt
:Created: 2007 Mar 01 0009 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Magnetometer values are in GSM coordinates.
# 
# Units: Bx, By, Bz, Bt in nT
# Units: Latitude  degrees +/-  90.0
# Units: Longitude degrees 0.0 - 360.0
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: -999.9
# Source: ACE Satellite - Magnetometer
#
#              1-minute averaged Real-time Interplanetary Magnetic Field Values 
# 
#                 Modified Seconds
# UT Date   Time  Julian   of the   ----------------  GSM Coordinates ---------------
# YR MO DA  HHMM    Day      Day    S     Bx      By      Bz      Bt     Lat.   Long.
#------------------------------------------------------------------------------------
2007 02 28  0000   54159       0    0    -4.4     2.7    -2.7     5.8   -28.1   148.8
2007 02 28  0001   54159      60    0    -3.8     2.4    -3.5     5.7   -38.0   147.9
2007 02 28  0002   54159     120    0    -2.6     3.6    -3.7     5.7   -39.4   126.0
2007 02 28  0003   54159     180    0    -2.4     3.2    -4.2     5.8   -46.3   126.2
2007 02 28  0004   54159     240    0    -2.6     3.2    -4.1     5.8   -45.1   128.9
2007 02 28  0005   54159     300    0    -3.6     3.6    -2.2     5.6   -23.5   135.2
2007 02 28  0006   54159     360    0    -3.6     3.7    -2.5     5.7   -25.8   134.3
2007 02 28  0007   54159     420    0    -3.4     3.7    -3.2     5.9   -32.8   132.4
2007 02 28  0008   54159     480    0    -4.0     3.4    -2.8     6.0   -28.2   139.7
2007 02 28  0009   54159     540    0    -4.1     2.8    -3.1     5.8   -32.1   145.1
2007 02 28  0010   54159     600    0    -3.7     3.1    -3.2     5.8   -33.8   140.5
2007 02 28  0011   54159     660    0    -3.4     3.3    -3.2     5.7   -34.0   135.2
2007 02 28  0012   54159     720    0    -3.7     3.9    -2.1     5.7   -21.8   133.7
2007 02 28  0013   54159     780    0    -3.5     3.7    -2.8     5.8   -28.9   133.8
2007 02 28  0014   54159     840    0    -3.6     3.5    -3.0     5.9   -31.1   135.6
2007 02 28  0015   54159     900    0    -3.6     3.3    -3.1     5.7   -32.9   137.4
2007 02 28  0016   54159     960    0    -4.1     2.5    -3.3     5.8   -34.7   148.4
2007 02 28  0017   54159    1020    0    -3.2     3.2    -3.5     5.7   -37.6   135.7
