:Data_list: 20070210_ace_swepam_1m.txt
:Created: 2007 Feb 11 0008 UT
# Prepared by the U.S. Dept. of Commerce, NOAA, Space Environment Center.
# Please send comments and suggestions to SEC.Webmaster@noaa.gov 
# 
# Units: Proton density p/cc
# Units: Bulk speed km/s
# Units: Ion tempeture degrees K
# Status(S): 0 = nominal data, 1 to 8 = bad data record, 9 = no data
# Missing data values: Density and Speed = -9999.9, Temp. = -1.00e+05
# Source: ACE Satellite - Solar Wind Electron Proton Alpha Monitor
#
#   1-minute averaged Real-time Bulk Parameters of the Solar Wind Plasma
# 
#                Modified Seconds   -------------  Solar Wind  -----------
# UT Date   Time  Julian  of the          Proton      Bulk         Ion
# YR MO DA  HHMM    Day     Day     S    Density     Speed     Temperature
#-------------------------------------------------------------------------
2007 02 10  0000   54141       0    0        2.6      415.8     8.00e+04
2007 02 10  0001   54141      60    0        2.9      420.8     7.33e+04
2007 02 10  0002   54141     120    0        2.7      429.2     8.06e+04
2007 02 10  0003   54141     180    0        2.7      430.5     9.12e+04
2007 02 10  0004   54141     240    0        2.7      437.3     9.34e+04
2007 02 10  0005   54141     300    0        2.7      433.4     1.12e+05
2007 02 10  0006   54141     360    0        2.9      436.1     1.09e+05
2007 02 10  0007   54141     420    0        2.8      432.8     9.68e+04
2007 02 10  0008   54141     480    0        2.5      432.6     1.01e+05
2007 02 10  0009   54141     540    0        2.9      427.5     9.04e+04
2007 02 10  0010   54141     600    0        2.7      418.1     9.49e+04
2007 02 10  0011   54141     660    0        2.7      421.9     8.40e+04
2007 02 10  0012   54141     720    0        2.5      424.6     8.80e+04
2007 02 10  0013   54141     780    0        2.5      423.3     8.91e+04
2007 02 10  0014   54141     840    0        2.6      426.2     8.88e+04
2007 02 10  0015   54141     900    0        2.6      426.2     8.88e+04
2007 02 10  0016   54141     960    0        2.7      421.0     7.67e+04
2007 02 10  0017   54141    1020    0        2.5      418.2     8.01e+04
2007 02 10  0018   54141    1080    0        2.8      427.1     8.60e+04
2007 02 10  0019   54141    1140    0        2.5      424.6     7.76e+04
2007 02 10  0020   54141    1200    0        2.5      422.9     7.42e+04
2007 02 10  0021   54141    1260    0        2.6      428.1     8.86e+04
2007 02 10  0022   54141    1320    0        2.8      427.0     8.90e+04
2007 02 10  0023   54141    1380    0        2.6      428.6     9.28e+04
2007 02 10  0024   54141    1440    0        2.6      430.1     9.37e+04
2007 02 10  0025   54141    1500    0        2.5      432.0     9.37e+04
2007 02 10  0026   54141    1560    0        2.7      426.2     8.98e+04
2007 02 10  0027   54141    1620    0        2.5      427.5     8.91e+04
2007 02 10  0028   54141    1680    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0029   54141    1740    0        2.6      426.3     8.86e+04
2007 02 10  0030   54141    1800    1        2.5      426.7     1.06e+05
2007 02 10  0031   54141    1860    1        2.5      426.7     1.06e+05
2007 02 10  0032   54141    1920    0        2.9      425.2     9.17e+04
2007 02 10  0033   54141    1980    0        2.5      423.2     1.01e+05
2007 02 10  0034   54141    2040    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0035   54141    2100    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0036   54141    2160    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0037   54141    2220    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0038   54141    2280    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0039   54141    2340    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0040   54141    2400    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0041   54141    2460    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0042   54141    2520    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0043   54141    2580    0        2.6      428.4     8.60e+04
2007 02 10  0044   54141    2640    0        2.6      425.8     1.03e+05
2007 02 10  0045   54141    2700    0        2.1      418.3     7.76e+04
2007 02 10  0046   54141    2760    0        2.8      415.7     8.38e+04
2007 02 10  0047   54141    2820    0        2.8      415.7     8.38e+04
2007 02 10  0048   54141    2880    0        2.5      422.7     7.94e+04
2007 02 10  0049   54141    2940    0        2.4      417.1     6.81e+04
2007 02 10  0050   54141    3000    0        2.2      413.9     7.27e+04
2007 02 10  0051   54141    3060    0        2.2      424.0     9.75e+04
2007 02 10  0052   54141    3120    0        2.6      400.8     1.04e+05
2007 02 10  0053   54141    3180    0        2.9      405.1     8.81e+04
2007 02 10  0054   54141    3240    0        2.4      414.7     7.21e+04
2007 02 10  0055   54141    3300    0        2.2      411.4     6.49e+04
2007 02 10  0056   54141    3360    0        2.0      412.4     6.91e+04
2007 02 10  0057   54141    3420    0        2.3      418.3     7.47e+04
2007 02 10  0058   54141    3480    0        2.0      416.4     7.66e+04
2007 02 10  0059   54141    3540    1        2.0      411.3     6.02e+04
2007 02 10  0100   54141    3600    1        2.4      420.2     7.04e+04
2007 02 10  0101   54141    3660    1    -9999.9    -9999.9    -1.00e+05
2007 02 10  0102   54141    3720    0        2.7      424.6     6.39e+04
2007 02 10  0103   54141    3780    0        2.7      424.6     6.39e+04
2007 02 10  0104   54141    3840    0        2.7      425.5     8.69e+04
2007 02 10  0105   54141    3900    0        2.6      418.9     6.06e+04
2007 02 10  0106   54141    3960    1        2.2      404.7     6.35e+04
2007 02 10  0107   54141    4020    1        2.4      416.6     8.07e+04
2007 02 10  0108   54141    4080    0        2.0      417.9     7.23e+04
2007 02 10  0109   54141    4140    0        2.5      416.2     7.26e+04
2007 02 10  0110   54141    4200    0        2.1      425.2     7.87e+04
2007 02 10  0111   54141    4260    0        2.6      425.2     6.71e+04
2007 02 10  0112   54141    4320    0        2.3      418.7     6.86e+04
2007 02 10  0113   54141    4380    0        2.5      427.9     8.55e+04
2007 02 10  0114   54141    4440    0        2.9      435.2     9.21e+04
2007 02 10  0115   54141    4500    0        2.8      438.6     8.40e+04
2007 02 10  0116   54141    4560    0        2.7      435.8     7.80e+04
2007 02 10  0117   54141    4620    0        2.7      432.0     1.02e+05
2007 02 10  0118   54141    4680    0        2.9      435.8     8.66e+04
2007 02 10  0119   54141    4740    0        2.9      435.8     8.66e+04
2007 02 10  0120   54141    4800    0        2.7      421.7     6.55e+04
2007 02 10  0121   54141    4860    0        2.7      421.5     6.50e+04
2007 02 10  0122   54141    4920    0        2.6      416.7     5.75e+04
2007 02 10  0123   54141    4980    0        3.1      429.7     7.75e+04
2007 02 10  0124   54141    5040    0        2.6      427.3     7.59e+04
2007 02 10  0125   54141    5100    0        2.5      431.2     8.31e+04
2007 02 10  0126   54141    5160    0        2.8      429.7     8.81e+04
2007 02 10  0127   54141    5220    0        3.1      432.9     6.92e+04
2007 02 10  0128   54141    5280    0        3.4      432.8     8.04e+04
2007 02 10  0129   54141    5340    0        3.3      437.2     7.57e+04
2007 02 10  0130   54141    5400    0        3.1      433.9     6.18e+04
2007 02 10  0131   54141    5460    0        2.9      434.1     8.10e+04
2007 02 10  0132   54141    5520    0        2.8      434.9     9.12e+04
2007 02 10  0133   54141    5580    0        2.4      424.0     6.95e+04
2007 02 10  0134   54141    5640    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0135   54141    5700    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0136   54141    5760    0        2.5      391.4     6.23e+04
2007 02 10  0137   54141    5820    0        2.3      397.7     6.54e+04
2007 02 10  0138   54141    5880    0        2.6      404.9     6.40e+04
2007 02 10  0139   54141    5940    0        2.2      405.7     6.53e+04
2007 02 10  0140   54141    6000    0        2.6      406.1     7.24e+04
2007 02 10  0141   54141    6060    0        2.7      410.4     6.41e+04
2007 02 10  0142   54141    6120    0        2.4      408.5     6.28e+04
2007 02 10  0143   54141    6180    0        2.5      409.9     5.92e+04
2007 02 10  0144   54141    6240    0        2.6      407.6     5.26e+04
2007 02 10  0145   54141    6300    0        2.3      406.4     6.29e+04
2007 02 10  0146   54141    6360    0        2.5      416.5     6.24e+04
2007 02 10  0147   54141    6420    0        2.4      404.1     6.33e+04
2007 02 10  0148   54141    6480    1        2.6      403.6     5.81e+04
2007 02 10  0149   54141    6540    0        2.3      416.0     6.89e+04
2007 02 10  0150   54141    6600    0        2.6      414.1     6.49e+04
2007 02 10  0151   54141    6660    0        2.6      414.1     6.49e+04
2007 02 10  0152   54141    6720    0        2.5      417.3     6.65e+04
2007 02 10  0153   54141    6780    0        2.7      417.5     6.83e+04
2007 02 10  0154   54141    6840    0        2.8      420.4     6.58e+04
2007 02 10  0155   54141    6900    0        2.9      418.0     6.03e+04
2007 02 10  0156   54141    6960    0        2.4      414.5     6.31e+04
2007 02 10  0157   54141    7020    0        2.9      422.7     5.88e+04
2007 02 10  0158   54141    7080    0        3.1      423.1     6.28e+04
2007 02 10  0159   54141    7140    0        2.6      422.1     6.42e+04
2007 02 10  0200   54141    7200    0        2.9      432.6     6.50e+04
2007 02 10  0201   54141    7260    0        2.7      427.9     9.30e+04
2007 02 10  0202   54141    7320    0        2.8      428.5     7.98e+04
2007 02 10  0203   54141    7380    0        3.0      423.8     8.34e+04
2007 02 10  0204   54141    7440    0        3.0      426.4     7.45e+04
2007 02 10  0205   54141    7500    0        3.1      423.9     8.16e+04
2007 02 10  0206   54141    7560    0        3.0      426.3     8.77e+04
2007 02 10  0207   54141    7620    0        3.0      426.3     8.77e+04
2007 02 10  0208   54141    7680    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0209   54141    7740    0        2.8      426.6     7.27e+04
2007 02 10  0210   54141    7800    0        2.9      428.6     8.53e+04
2007 02 10  0211   54141    7860    0        2.7      425.1     7.03e+04
2007 02 10  0212   54141    7920    0        2.9      425.5     7.56e+04
2007 02 10  0213   54141    7980    0        2.8      421.7     9.79e+04
2007 02 10  0214   54141    8040    0        2.3      426.7     8.57e+04
2007 02 10  0215   54141    8100    1        2.2      423.3     7.53e+04
2007 02 10  0216   54141    8160    0        2.2      421.6     8.16e+04
2007 02 10  0217   54141    8220    0        2.2      418.3     7.48e+04
2007 02 10  0218   54141    8280    0        2.1      415.8     7.67e+04
2007 02 10  0219   54141    8340    0        2.6      416.4     6.42e+04
2007 02 10  0220   54141    8400    0        2.3      413.8     7.19e+04
2007 02 10  0221   54141    8460    0        2.5      417.0     5.61e+04
2007 02 10  0222   54141    8520    0        2.5      414.7     7.27e+04
2007 02 10  0223   54141    8580    0        2.5      414.7     7.27e+04
2007 02 10  0224   54141    8640    0        1.2      406.3     7.10e+04
2007 02 10  0225   54141    8700    1        2.3      393.4     1.13e+05
2007 02 10  0226   54141    8760    1        2.3      387.5     1.04e+05
2007 02 10  0227   54141    8820    0        2.1      385.9     9.31e+04
2007 02 10  0228   54141    8880    0        2.0      385.2     8.12e+04
2007 02 10  0229   54141    8940    0        2.0      386.4     9.13e+04
2007 02 10  0230   54141    9000    0        2.7      386.2     7.19e+04
2007 02 10  0231   54141    9060    0        2.4      399.4     7.34e+04
2007 02 10  0232   54141    9120    0        2.2      402.1     5.88e+04
2007 02 10  0233   54141    9180    1        2.1      409.6     7.01e+04
2007 02 10  0234   54141    9240    0        2.1      417.0     9.16e+04
2007 02 10  0235   54141    9300    0        2.4      420.9     9.12e+04
2007 02 10  0236   54141    9360    0        3.0      389.8     8.26e+04
2007 02 10  0237   54141    9420    0        2.2      392.4     7.60e+04
2007 02 10  0238   54141    9480    0        2.4      404.9     6.83e+04
2007 02 10  0239   54141    9540    0        2.4      404.9     6.83e+04
2007 02 10  0240   54141    9600    0        2.4      409.4     7.88e+04
2007 02 10  0241   54141    9660    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0242   54141    9720    0        1.9      406.7     6.58e+04
2007 02 10  0243   54141    9780    0        2.2      406.5     7.33e+04
2007 02 10  0244   54141    9840    0        2.2      403.2     6.94e+04
2007 02 10  0245   54141    9900    0        2.2      400.1     7.33e+04
2007 02 10  0246   54141    9960    0        2.3      397.3     6.71e+04
2007 02 10  0247   54141   10020    0        2.2      397.0     7.34e+04
2007 02 10  0248   54141   10080    0        2.1      400.1     6.76e+04
2007 02 10  0249   54141   10140    0        2.0      403.1     7.52e+04
2007 02 10  0250   54141   10200    1        2.2      401.9     6.66e+04
2007 02 10  0251   54141   10260    1        2.1      417.0     7.50e+04
2007 02 10  0252   54141   10320    0        2.0      414.1     7.92e+04
2007 02 10  0253   54141   10380    0        2.1      408.8     7.89e+04
2007 02 10  0254   54141   10440    0        2.0      412.3     7.76e+04
2007 02 10  0255   54141   10500    0        2.0      412.3     7.76e+04
2007 02 10  0256   54141   10560    0        2.1      409.3     8.18e+04
2007 02 10  0257   54141   10620    0        2.4      409.2     7.73e+04
2007 02 10  0258   54141   10680    0        2.5      425.6     9.51e+04
2007 02 10  0259   54141   10740    0        2.7      422.9     8.71e+04
2007 02 10  0300   54141   10800    0        2.1      417.9     8.32e+04
2007 02 10  0301   54141   10860    0        2.6      430.4     8.64e+04
2007 02 10  0302   54141   10920    0        2.2      428.4     8.52e+04
2007 02 10  0303   54141   10980    0        2.4      427.8     8.75e+04
2007 02 10  0304   54141   11040    0        2.0      422.8     7.70e+04
2007 02 10  0305   54141   11100    0        2.4      417.1     7.83e+04
2007 02 10  0306   54141   11160    0        2.4      417.7     8.04e+04
2007 02 10  0307   54141   11220    0        2.1      420.4     8.22e+04
2007 02 10  0308   54141   11280    0        2.0      417.2     9.56e+04
2007 02 10  0309   54141   11340    0        2.4      414.0     7.62e+04
2007 02 10  0310   54141   11400    0        2.1      417.2     7.31e+04
2007 02 10  0311   54141   11460    0        2.1      417.2     7.31e+04
2007 02 10  0312   54141   11520    0        2.2      410.3     5.82e+04
2007 02 10  0313   54141   11580    0        2.2      409.4     7.17e+04
2007 02 10  0314   54141   11640    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0315   54141   11700    0        2.1      413.2     7.13e+04
2007 02 10  0316   54141   11760    0        2.3      414.0     7.66e+04
2007 02 10  0317   54141   11820    0        2.1      412.6     8.24e+04
2007 02 10  0318   54141   11880    0        2.3      407.9     7.20e+04
2007 02 10  0319   54141   11940    0        2.3      406.0     7.67e+04
2007 02 10  0320   54141   12000    0        2.0      404.6     7.15e+04
2007 02 10  0321   54141   12060    0        2.3      415.8     6.86e+04
2007 02 10  0322   54141   12120    0        2.4      417.2     7.66e+04
2007 02 10  0323   54141   12180    0        2.6      411.9     8.02e+04
2007 02 10  0324   54141   12240    0        2.5      405.7     6.96e+04
2007 02 10  0325   54141   12300    0        2.4      408.3     7.71e+04
2007 02 10  0326   54141   12360    0        2.9      413.1     7.36e+04
2007 02 10  0327   54141   12420    0        2.9      413.1     7.36e+04
2007 02 10  0328   54141   12480    0        2.7      410.9     7.24e+04
2007 02 10  0329   54141   12540    0        2.8      406.9     6.30e+04
2007 02 10  0330   54141   12600    0        2.1      409.2     6.88e+04
2007 02 10  0331   54141   12660    0        2.8      390.7     5.96e+04
2007 02 10  0332   54141   12720    0        2.6      396.0     5.70e+04
2007 02 10  0333   54141   12780    0        2.6      399.8     5.43e+04
2007 02 10  0334   54141   12840    0        2.5      403.7     5.60e+04
2007 02 10  0335   54141   12900    0        2.6      402.8     6.19e+04
2007 02 10  0336   54141   12960    0        2.3      401.9     5.64e+04
2007 02 10  0337   54141   13020    0        2.5      398.6     5.49e+04
2007 02 10  0338   54141   13080    1        2.3      402.6     6.00e+04
2007 02 10  0339   54141   13140    0        2.6      397.0     5.44e+04
2007 02 10  0340   54141   13200    0        2.9      396.2     5.92e+04
2007 02 10  0341   54141   13260    0        2.6      410.8     8.23e+04
2007 02 10  0342   54141   13320    0        2.5      412.0     7.43e+04
2007 02 10  0343   54141   13380    0        2.5      412.0     7.43e+04
2007 02 10  0344   54141   13440    0        2.8      394.4     6.01e+04
2007 02 10  0345   54141   13500    0        2.4      391.1     7.37e+04
2007 02 10  0346   54141   13560    0        2.4      390.8     5.86e+04
2007 02 10  0347   54141   13620    9    -9999.9    -9999.9    -1.00e+05
2007 02 10  0348   54141   13680    0        2.5      388.4     7.27e+04
2007 02 10  0349   54141   13740    0        1.7      398.6     7.32e+04
2007 02 10  0350   54141   13800    0        1.6      402.6     7.34e+04
2007 02 10  0351   54141   13860    0        2.4      408.4     7.85e+04
2007 02 10  0352   54141   13920    1        2.6      396.9     7.43e+04
2007 02 10  0353   54141   13980    0        2.2      404.3     8.38e+04
2007 02 10  0354   54141   14040    0        2.2      408.0     8.07e+04
2007 02 10  0355   54141   14100    0        2.3      402.1     7.67e+04
2007 02 10  0356   54141   14160    0        2.5      406.3     6.12e+04
2007 02 10  0357   54141   14220    0        2.6      408.1     6.35e+04
2007 02 10  0358   54141   14280    0        2.6      408.9     6.76e+04
2007 02 10  0359   54141   14340    0        2.6      408.9     6.76e+04
2007 02 10  0400   54141   14400    0        2.3      413.2     8.12e+04
2007 02 10  0401   54141   14460    0        2.6      415.3     8.34e+04
2007 02 10  0402   54141   14520    0        2.6      412.8     6.73e+04
2007 02 10  0403   54141   14580    0        3.0      409.4     6.50e+04
2007 02 10  0404   54141   14640    0        2.5      406.8     6.19e+04
2007 02 10  0405   54141   14700    1        2.5      407.5     6.33e+04
2007 02 10  0406   54141   14760    0        2.8      410.6     7.73e+04
2007 02 10  0407   54141   14820    0        2.0      417.0     8.16e+04
2007 02 10  0408   54141   14880    0        2.4      415.8     7.59e+04
2007 02 10  0409   54141   14940    0        3.1      407.7     7.67e+04
2007 02 10  0410   54141   15000    0        2.3      405.7     7.13e+04
2007 02 10  0411   54141   15060    0        3.2      403.6     6.55e+04
2007 02 10  0412   54141   15120    0        2.9      405.8     6.76e+04
2007 02 10  0413   54141   15180    0        2.7      400.9     6.20e+04
